Date,close,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,daily_return,cumulative_return,volatility_10,volatility_20,momentum_3,momentum_7,momentum_14,lag_1,lag_2,lag_3,lag_4,lag_5,daily_return_scaled,rsi_scaled,macd_hist_scaled,volatility_20_scaled,momentum_3_scaled,momentum_7_scaled,momentum_14_scaled,is_anomaly_iso,zscore_return,is_anomaly_return,is_anomaly_rsi,is_anomaly_volatility,is_anomaly,is_anomaly_combined
2020-01-02,72.62084197998047,,72.62084197998047,,72.62084197998047,,72.62084197998047,,72.62084197998047,,72.62084197998047,,0.0,0.0,0.0,,,,,,,,,,,,,,,,-0.05923678729248933,-3.021596827910969,-0.02048920579391317,-2.388545752275912,-0.10892888106007416,-0.16984744166700533,-0.23471247922321573,False,-0.05923678729248933,False,False,False,False,False
2020-01-03,71.91481018066406,,72.49247256192294,,72.55360085623605,,72.59315445843865,,72.60686115227124,,72.61381678794747,,-0.05632162501669313,-0.011264325003338627,-0.045057300013354507,,,,-0.009722164878108175,0.9902778351218918,,,,,,72.62084197998047,,,,,-0.5468122733912112,-3.021596827910969,-0.07273068167781659,-2.388545752275912,-0.10892888106007416,-0.16984744166700533,-0.23471247922321573,False,-0.5468122733912112,False,False,False,False,False
2020-01-06,72.48784637451172,,72.49163143693907,,72.54733852464325,,72.5890247296572,,72.60450442399878,,72.61256335099786,,-0.05409412345483133,-0.01983028469363717,-0.03426383876119417,,,,0.007968264011377846,0.9981686303567587,,,,,,71.91481018066406,72.62084197998047,,,,0.3403789616091594,-3.021596827910969,-0.06021625348213117,-2.388545752275912,-0.10892888106007416,-0.16984744166700533,-0.23471247922321573,False,0.3403789616091594,False,False,False,False,False
2020-01-07,72.14694213867188,,72.42896065543594,,72.50920553550311,,72.5716881574617,,72.59544378468537,,72.60793030410905,,-0.07892711257215979,-0.031649650269341696,-0.04727746230281809,,,,-0.004702915769887128,0.9934743273640473,,,-0.006525672635952606,,,72.48784637451172,71.91481018066406,72.62084197998047,,,-0.2950923268079083,-3.021596827910969,-0.0753048384663722,-2.388545752275912,-0.3121938983449159,-0.16984744166700533,-0.23471247922321573,False,-0.2950923268079083,False,False,False,False,False
2020-01-08,73.30751037597656,,72.5886969682615,,72.58523456792916,,72.60054393073679,,72.6095441132258,,72.61489129984902,,-0.004902761895380081,-0.026300272594549375,0.021397510699169293,,,,0.01608617361875142,1.0094555278797976,,,0.01936597193003453,,,72.14694213867188,72.48784637451172,71.91481018066406,72.62084197998047,,0.7474995744094287,-3.021596827910969,0.004320037965364519,-2.388545752275912,0.4942924018171654,-0.16984744166700533,-0.23471247922321573,False,0.7474995744094287,False,False,False,False,False
2020-01-09,74.86460876464844,,73.00249911305912,,72.80231782475957,,72.68933078696863,,72.65419885879852,,72.63727654825499,,0.1773623730519347,0.014432256534747438,0.16293011651718725,,,,0.0212406393381237,1.0308970086753677,,,0.03278842604672061,,,73.30751037597656,72.14694213867188,72.48784637451172,71.91481018066406,72.62084197998047,1.0060007580667023,-3.021596827910969,0.16841935619873685,-2.388545752275912,0.9123819261064751,-0.16984744166700533,-0.23471247922321573,False,1.0060007580667023,False,False,False,False,False
2020-01-10,75.03385162353516,,73.37183593314566,,73.01484485321438,,72.78127278055948,,72.701320695724,,72.66112306641698,,0.33164232367055035,0.07787426996190802,0.2537680537086423,,,,0.0022606524188053534,1.033227508491569,,,0.040014301358946236,,,74.86460876464844,73.30751037597656,72.14694213867188,72.48784637451172,71.91481018066406,0.05413700504888835,-3.021596827910969,0.2737409778610294,-2.388545752275912,1.1374572175248048,-0.16984744166700533,-0.23471247922321573,False,0.05413700504888835,False,False,False,False,False
2020-01-13,76.63693237304688,,73.96548983130951,,73.35980556938891,,72.93247511751977,,72.77925360022543,,72.70068335802524,,0.5766186145872609,0.17762313888697862,0.3989954757002823,,,,0.02136476689954292,1.0553021733646868,,,0.04541720186641873,0.05530217336468679,,75.03385162353516,74.86460876464844,73.30751037597656,72.14694213867188,72.48784637451172,1.0122258691254031,-3.021596827910969,0.4421242334357986,-2.388545752275912,1.3057495494124218,0.9914380356623842,-0.23471247922321573,False,1.0122258691254031,False,False,False,False,False
2020-01-14,75.60208129882812,,74.26305191631289,,73.57335563885931,,73.03716555600245,,72.83515117841559,,72.72955298927702,,0.6794282312984166,0.27798415736926624,0.4014440739291503,,,,-0.01350329458884636,1.0410521172374936,,,0.00985074985829515,0.05127276438470618,,76.63693237304688,75.03385162353516,74.86460876464844,73.30751037597656,72.14694213867188,-0.7364393965504547,-3.021596827910969,0.444963249206492,-2.388545752275912,0.19790735666099282,0.9068248306837156,-0.23471247922321573,False,-0.7364393965504547,False,False,False,False,False
2020-01-15,75.278076171875,73.98935012817383,74.44760178096054,,73.735709975337,,73.12504440368373,,72.88352593076132,,72.75491142890486,,0.7263877415995239,0.3676648742153178,0.3587228673842061,,,,-0.004285664116473797,1.0365905175352699,1.6805715349785026,,0.003254858214732037,0.03849238095649077,,75.60208129882812,76.63693237304688,75.03385162353516,74.86460876464844,73.30751037597656,-0.2741667736734826,-3.021596827910969,0.3954303459746634,-2.388545752275912,-0.007544878492707016,0.6384506824921924,-0.23471247922321573,False,-0.2741667736734826,False,False,False,False,False
2020-01-16,76.22103881835938,74.34936981201172,74.77004487866941,,73.97240796038675,,73.24645594935728,,72.94961529487217,,72.78940025865069,,0.830123549200593,0.46015660921237284,0.3699669399882201,,,,0.012526391406860737,1.049575256086557,1.7394240518166142,,-0.005426803263249735,0.05646942973489821,,75.278076171875,75.60208129882812,76.63693237304688,75.03385162353516,74.86460876464844,0.5689732313439607,-3.021596827910969,0.4084672333959104,-2.388545752275912,-0.2779657483139687,1.0159491495766215,-0.23471247922321573,False,0.5689732313439607,False,False,False,False,False
2020-01-17,77.06490325927734,74.86437911987305,75.18729185696176,,74.26693132218585,,73.39619898111886,,73.03110614565247,,72.83194257706488,,0.9692547664062658,0.5619762406511515,0.40727852575511436,,,,0.011071279714895521,1.0611953973285244,1.7004920765320914,,0.01934896414646592,0.0512552242468749,,76.22103881835938,75.278076171875,75.60208129882812,76.63693237304688,75.03385162353516,0.49599804531976216,-3.021596827910969,0.451727977103449,-2.388545752275912,0.49376263460175157,0.9064565068712046,-0.23471247922321573,False,0.49599804531976216,False,False,False,False,False
2020-01-21,76.5426254272461,75.26985702514648,75.433716142468,,74.48366409409635,,73.519588253516,,73.10064118093155,,72.86886479447962,,1.0255518785688338,0.654691368234688,0.3708605103341458,,,,-0.00677711655945501,1.0540035524284719,1.5473827072017456,,0.016798373705564362,0.022414017655162377,,77.06490325927734,76.22103881835938,75.278076171875,75.60208129882812,76.63693237304688,-0.39911539892399306,-3.021596827910969,0.40950327935657416,-2.388545752275912,0.4143155279234183,0.30082254484324406,-0.23471247922321573,False,-0.39911539892399306,False,False,False,False,False
2020-01-22,76.81584167480469,75.73674697875977,75.68501169380194,,74.70577624464,,73.64885309356654,,73.1742095075429,,72.9081381962739,70.8682784496703,1.0797671300277187,0.7397065205932942,0.3400606094344245,,,,0.003569465327764254,1.0577657815642056,1.1550443976020475,,0.007803657174796141,0.02374914805400441,,76.5426254272461,77.06490325927734,76.22103881835938,75.278076171875,75.60208129882812,0.11977517291568288,0.9132160287787318,0.3737924782299531,-2.388545752275912,0.13414345784041448,0.3288588307282812,-0.23471247922321573,False,0.11977517291568288,False,False,False,False,False
2020-01-23,77.18578338623047,76.12457427978515,75.95787927424348,,74.94196740098195,,73.78755624229846,,73.25364661405156,,72.95070183000482,71.90243588166734,1.1394494478368529,0.819655106042006,0.3197943417948469,,,,0.004815955971580799,1.0628599349964636,0.862912634148268,,0.0015685496489423745,0.0071617038441980085,0.06285993499646314,76.81584167480469,76.5426254272461,77.06490325927734,76.22103881835938,75.278076171875,0.18228782202173502,0.9706354560356402,0.3502948489482179,-2.388545752275912,-0.06007088751810089,-0.01945945216871392,0.6945572731198376,False,0.18228782202173502,False,False,False,False,False
2020-01-24,76.96333312988281,76.33444671630859,76.1406890661779,,75.13447842278204,,73.91209651239981,,73.32710575297891,,72.9906285096056,75.40137332940252,1.1554786000545931,0.8868198048445235,0.26865879521006963,,,,-0.002882010735507312,1.0597967612534631,0.7729526966060324,,0.005496384534609433,0.01800548090302101,0.07020143606770102,77.18578338623047,76.81584167480469,76.5426254272461,77.06490325927734,76.22103881835938,-0.2037722691449786,1.1649066356845013,0.2910059784893336,-2.388545752275912,0.062275339524986324,0.2082480691029516,0.8030880070870194,False,-0.2037722691449786,False,False,False,False,False
2020-01-27,74.70022583007812,76.30108413696288,75.8787866596143,,75.09312103300071,,73.94300354446563,,73.35429624955513,,73.00763942821727,59.5135064555011,0.9743364292999956,0.904323129735618,0.07001329956437763,,,,-0.02940500635524035,1.0286334307535419,0.8396495653514828,,-0.027541400297127483,-0.007676210275054385,0.0305206950712269,76.96333312988281,77.18578338623047,76.81584167480469,76.5426254272461,77.06490325927734,-1.5339248271626968,0.28276607564254164,0.060687387114691335,-2.388545752275912,-0.966802623699502,-0.3310395064808542,0.21648045872323105,False,-1.5339248271626968,False,False,False,False,False
2020-01-28,76.81343841552734,76.31873474121093,76.04872334250759,,75.25696078371753,,74.0555696178406,,73.42279411422786,,73.04550807485718,67.41245618040605,0.989887739037485,0.9214360515959914,0.06845168744149355,,,,0.028289239583507708,1.0577326883197342,0.8492938219573148,,-0.004824009738165658,0.007772127044603838,0.06468044436153808,74.70022583007812,76.96333312988281,77.18578338623047,76.81584167480469,76.5426254272461,1.359494525560535,0.721338729188441,0.058876783238438646,-2.388545752275912,-0.259189624666522,-0.006641229040635736,0.7214701912912705,False,1.359494525560535,False,False,False,False,False
2020-01-29,78.42131805419922,76.60065841674805,76.48010419917878,,75.55832814281102,,74.22677543887427,,73.5217747863065,,73.0989987214178,68.46514477577978,1.1190549444633433,0.9609598301694618,0.15809511429388146,,,,0.020932270079799586,1.0798734346238754,1.0330190278675524,,0.01894389009706643,0.017600940733790926,0.0697583051449322,76.81343841552734,74.70022583007812,76.96333312988281,77.18578338623047,76.81584167480469,0.9905357569162035,0.7797870605121494,0.16281343547173846,-2.388545752275912,0.4811451791690047,0.1997531656490622,0.7965371227617318,False,0.9905357569162035,False,False,False,False,False
2020-01-30,78.30767822265625,76.90361862182617,76.81239038526559,75.446484375,75.82017100755819,,74.38681084215985,,73.61654515138272,,73.15082637814655,63.8791670716,1.1984362733267488,1.0084551188009192,0.18998115452582964,75.446484375,79.49187653464408,71.40109221535592,-0.0014490936184524683,1.0783085969210255,1.046210026297428,2.0226960798220412,0.04829238938024183,0.02305973678793971,0.045990615790590494,78.42131805419922,76.81343841552734,74.70022583007812,76.96333312988281,77.18578338623047,-0.13191016141006584,0.5251602454454593,0.19978355577004256,-1.3017482277371313,1.3953073731491774,0.3143819441526186,0.44517508585669113,False,-0.13191016141006584,False,False,False,False,False
2020-01-31,74.83561706542969,76.7650764465332,76.45297705438632,75.55722312927246,75.72640396545071,,74.40441108620965,,73.64068518928464,,73.16759046458718,49.368943050650195,0.9699986891153145,1.0007638328637982,-0.030765143748483714,75.55722312927246,79.39274496124033,71.72170129730459,-0.04433870644656679,1.0304977885833349,1.223373054665567,1.917760915983935,-0.025748376728021216,-0.02577885714978123,-0.002641934990890049,78.30767822265625,78.42131805419922,76.81343841552734,74.70022583007812,76.96333312988281,-2.282863584380922,-0.2804895781442182,-0.05615970790400125,-1.3581300427977303,-0.9109526007059243,-0.7111753969496069,-0.27376868051946235,False,-2.282863584380922,False,False,False,False,False
2020-02-03,74.63008117675781,76.52159423828125,76.12154144027204,75.69298667907715,75.62199227128949,,74.41326089368212,,73.66027718903658,,73.18214261097694,42.98745407915714,0.763573232427504,0.9533257127765394,-0.18975248034903547,75.69298667907715,79.1601899193498,72.2257834388045,-0.0027464982147761274,1.02766752824666,1.388254199621734,1.733601620136324,-0.048344467697178595,-0.033111048399731335,-0.02618647607814306,74.83561706542969,78.30767822265625,78.42131805419922,76.81343841552734,74.70022583007812,-0.19697619193415603,-0.6348083989081115,-0.24049683215250323,-1.4570790983897093,-1.6147872975478927,-0.8651434364951518,-0.6218318763597619,False,-0.19697619193415603,False,False,False,False,False
2020-02-04,77.09391021728516,76.57672271728515,76.29833576336533,75.92328987121581,75.76217493281288,,74.51838439656852,,73.72826992226922,,73.22106567173623,54.73958083370783,0.789686963526961,0.9205979629266238,-0.13091099939966278,75.92328987121581,79.09324713977114,72.75333260266049,0.03301388664835936,1.061594827536395,1.4000777471208714,1.5849786342776586,-0.015499987139446558,0.0016966142459291511,0.019732643504354996,74.63008117675781,74.83561706542969,78.30767822265625,78.42131805419922,76.81343841552734,1.5964399094510213,0.017703845764147578,-0.17227335211533443,-1.5369344433088385,-0.5917304755587705,-0.13422038825203444,0.056998747385552974,False,1.5964399094510213,False,False,False,False,False
2020-02-05,77.72256469726562,76.66739501953126,76.55728647861993,76.2020709991455,75.94887871990362,,74.64403852600762,,73.80736486830875,,73.26585670681612,57.61872604316274,0.8512962331500091,0.9067376169713008,-0.05544138382129171,76.2020709991455,78.9224888272698,73.48165317102121,0.008154398683483999,1.0702514950004511,1.4458953621715085,1.3602089140621512,0.038577187508347155,0.04045956800803352,0.032472781581311505,77.09391021728516,74.63008117675781,74.83561706542969,78.30767822265625,78.42131805419922,0.34971378614359416,0.17756235840581386,-0.08477045910939811,-1.6577035385566918,1.092693254025789,0.6797594704684307,0.24533850555195597,False,0.34971378614359416,False,False,False,False,False
2020-02-06,78.63167572021484,76.81198425292969,76.93444815890992,76.46827926635743,76.20438319612373,,74.80041645519222,,73.90289577626729,,73.31924794078029,57.529108045882786,0.9623858994073373,0.9178672734585082,0.04451862594882916,76.46827926635743,79.03365021836997,73.90290831434488,0.011696873700581811,1.0827700915653302,1.5704257134556106,1.282685476006274,0.053619056556825084,0.023670822999116714,0.031626922687320036,77.72256469726562,77.09391021728516,74.63008117675781,74.83561706542969,78.30767822265625,0.5273721575155208,0.17258650664812838,0.03112770696386319,-1.69935699377092,1.5612251499241903,0.3272140897856009,0.2328340210185111,False,0.5273721575155208,False,False,False,False,False
2020-02-07,77.56285095214844,76.87193603515625,77.048703212226,76.60319137573242,76.3337610776499,,74.90874721977875,,73.97537013618572,,73.36147284636604,51.533681206172226,0.9531922273767748,0.9249322642421616,0.02825996313461321,76.60319137573242,79.09624113050668,74.11014162095816,-0.013592801606689298,1.0680522125250258,1.588188501576641,1.2465248773871298,0.00608272084710193,-0.010946858881630495,0.00646140683776375,78.63167572021484,77.72256469726562,77.09391021728516,74.63008117675781,74.83561706542969,-0.7409282555938028,-0.1602970221508609,0.012276676363680008,-1.718786135626272,0.08053884542580292,-0.3997195690747368,-0.13919233698548872,False,-0.7409282555938028,False,False,False,False,False
2020-02-10,77.93123626708984,77.19503707885742,77.20916376765578,76.74806060791016,76.48590157188227,,75.02727620202624,,74.0537041189759,,73.40694312915932,54.31786025740908,0.9645134812242162,0.9328485076385725,0.031664973585643685,76.74806060791016,79.19341259918941,74.30270861663091,0.004749507147032039,1.0731249341418168,1.4166836615054468,1.2226759956396258,0.0026848260944167812,-0.004807216407260229,0.018141667235645365,77.56285095214844,78.63167572021484,77.72256469726562,77.09391021728516,74.63008117675781,0.17895535252175732,-0.005711306711009185,0.016224599814690724,-1.7316001742279024,-0.02530053300568908,-0.27079375644051484,0.03347905836120606,False,0.17895535252175732,False,False,False,False,False
2020-02-11,77.46107482910156,77.25980072021484,77.25496577882774,76.7892677307129,76.57877521542696,,75.12271928544097,,74.12117680630512,,73.44728274806421,51.98206457951319,0.9248860470916753,0.9312560155291931,-0.006369968437517803,76.7892677307129,79.2544302414912,74.32410521993458,-0.006033029379604815,1.0666507398861527,1.412096495887083,1.2325812553891557,-0.014887141605356091,0.03508299746331223,0.008399740733538108,77.93123626708984,77.56285095214844,78.63167572021484,77.72256469726562,77.09391021728516,-0.3617987443553984,-0.1354014736664862,-0.02787483592290849,-1.7262780638609063,-0.572641246749846,0.5668573382095792,-0.1105375975336307,False,-0.3617987443553984,False,False,False,False,False
2020-02-12,79.30059051513672,77.3477279663086,77.62689754906573,76.97419319152831,76.83799572016122,,75.28655737288001,,74.22373945400474,,73.50552461639329,55.958422253672744,1.0300408922032602,0.9510129908640066,0.07902790133925364,76.97419319152831,79.61314260186316,74.33524378119347,0.023747613754309338,1.0919811496677172,1.5160085417204372,1.3194747051674238,0.02240427655322219,0.06258212861000412,0.02739892032090885,77.46107482910156,77.93123626708984,77.56285095214844,78.63167572021484,77.72256469726562,1.1317278245106346,0.08537746496952844,0.07113932500456928,-1.6795900878175825,0.5889310814141693,1.1443091759382797,0.1703306997509687,False,1.1317278245106346,False,False,False,False,False
