Date,close,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,daily_return,cumulative_return,volatility_10,volatility_20,momentum_3,momentum_7,momentum_14,lag_1,lag_2,lag_3,lag_4,lag_5,daily_return_scaled,rsi_scaled,macd_hist_scaled,volatility_20_scaled,momentum_3_scaled,momentum_7_scaled,momentum_14_scaled,is_anomaly_iso,zscore_return,is_anomaly_return,is_anomaly_rsi,is_anomaly_volatility,is_anomaly,is_anomaly_combined
2020-01-16,158.33047485351562,153.7388137817383,154.6743752891541,,153.86990331516458,,153.3530117214732,,153.19081750294723,,153.11441695362015,,0.7526569926654076,0.20730714737706957,0.5453498452883381,,,,0.018323320220011707,1.0345536990841273,2.4621878689835524,,0.01769969483758249,0.05451217277650522,,155.48153686523438,154.48106384277344,155.57681274414062,153.72833251953125,154.44290161132812,0.9031105587678322,-3.246504277615701,0.3640499796568392,-2.4051746488138175,0.5052321741137571,1.1224082942327007,-0.22661072049177367,False,0.9031105587678322,False,False,False,False,False
2020-01-17,159.2165985107422,154.54680480957032,155.50023405671558,,154.37911238141007,,153.58295630144454,,153.31013989914118,,153.17513517806913,,1.0793534098598627,0.3817163998736282,0.6976370099862346,,,,0.005596671506520767,1.0403437562937572,2.814010484696973,,0.03065446696294405,0.04378781128065845,,158.33047485351562,155.48153686523438,154.48106384277344,155.57681274414062,153.72833251953125,0.24013280817413588,-3.246504277615701,0.46766866347255837,-2.4051746488138175,0.9469413662372944,0.8706059448942683,-0.22661072049177367,False,0.24013280817413588,False,False,False,False,False
2020-01-21,158.64492797851562,155.2585678100586,156.07199658795196,,154.78538053351537,,153.78146499466303,,153.41577926704957,,153.22956097707856,,1.27740847022082,0.5608548139430666,0.7165536562777534,,,,-0.00359052094802792,1.0366083802436343,2.8650968833491413,,0.020345766944811938,0.02720763675990967,,159.2165985107422,158.33047485351562,155.48153686523438,154.48106384277344,155.57681274414062,-0.23846170047537046,-3.246504277615701,0.4805398597734621,-2.4051746488138175,0.5954533189918516,0.48131219548246523,-0.22661072049177367,False,-0.23846170047537046,False,False,False,False,False
2020-01-22,157.88265991210938,156.03226318359376,156.40120810143512,,155.0803595219529,,153.94229616789622,,153.50423234912995,,153.27586046896943,63.670809048769094,1.357214743323425,0.7201267998191383,0.6370879435042867,,,,-0.004804868810615148,1.0316276129685793,2.3246859125305455,,-0.00282835595497688,0.02702382393987346,,158.64492797851562,159.2165985107422,158.33047485351562,155.48153686523438,154.48106384277344,-0.30172152892674503,0.5729526737210436,0.42647008585391166,-2.4051746488138175,-0.19469744592958083,0.476996367454702,-0.22661072049177367,False,-0.30172152892674503,False,False,False,False,False
2020-01-23,158.85452270507812,156.6639831542969,156.84726530209747,,155.4398036346315,,154.13493250268766,,153.6101786928121,,153.33136954594565,65.56139665690003,1.4818017072352063,0.872461781302352,0.6093399259328544,,,,0.006155601847028569,1.0379779018084143,2.1186295890260163,,-0.002274108409869302,0.021068113577618952,0.03797790180841454,157.88265991210938,158.64492797851562,159.2165985107422,158.33047485351562,155.48153686523438,0.26924953703423393,0.6863644253520905,0.4075898797318065,-2.4051746488138175,-0.17579968122813577,0.3371594306099577,0.4163334371094463,False,0.26924953703423393,False,False,False,False,False
2020-01-24,157.2537841796875,156.9450714111328,156.92117782529564,,155.6125636865416,,154.2572404115896,,153.6823292965126,,153.3703985472764,66.6494450600292,1.4348317059128988,0.9849357662244613,0.44989593968843744,,,,-0.010076757640463785,1.0275184500557337,1.9726428399820928,,-0.008768914433977537,0.017948609803309257,0.04047393137170374,158.85452270507812,157.88265991210938,158.64492797851562,159.2165985107422,158.33047485351562,-0.5763535295796773,0.7516338023053408,0.2991015771900079,-2.4051746488138175,-0.3972482327076058,0.2639151279588871,0.45858979010684,False,-0.5763535295796773,False,False,False,False,False
2020-01-27,154.6240234375,157.03464050292968,156.50351339115096,,155.51841699615667,,154.27162405966453,,153.700976705245,,153.38287242678112,57.51288815311637,1.1718990051478215,1.0223284140091333,0.1495705911386882,,,,-0.016723036306602213,1.010335221709748,1.8251790275752031,,-0.02063960967229339,-0.005515210648307622,0.020436749716252756,157.2537841796875,158.85452270507812,157.88265991210938,158.64492797851562,159.2165985107422,-0.9225825313454267,0.203553978745025,0.09475528579403995,-2.4051746488138175,-0.8019944646692027,-0.2870029958343458,0.11937176418334909,False,-0.9225825313454267,False,False,False,False,False
2020-01-28,157.65394592285156,157.2423538208008,156.71268294236924,,155.72180070346096,,154.4042641327307,,153.77925332341545,,153.4253706705231,66.86657288350321,1.19424584520155,1.0567119002476166,0.13753394495393345,,,,0.01959541873243431,1.0301331634392774,1.7577869782751032,,-0.007557712313016718,-0.004272891439819015,0.05000635674026355,154.6240234375,157.2537841796875,158.85452270507812,157.88265991210938,158.64492797851562,0.9693788301160862,0.7646587722576031,0.08656535437274131,-2.4051746488138175,-0.35595077836639427,-0.2578339963142495,0.6199682998887379,False,0.9693788301160862,False,False,False,False,False
2020-01-29,160.1122589111328,157.80547332763672,157.3307876639626,,156.13993958038208,,154.62810706521705,,153.90465937465737,,153.49190687192223,66.9655617868091,1.3942491537652302,1.1242193509511393,0.27002980281409084,,,,0.015593095205395091,1.0461961279310208,1.6749438678458355,,0.018177462287197077,0.005625421022483312,0.04965955717724846,157.65394592285156,154.6240234375,157.2537841796875,158.85452270507812,157.88265991210938,0.7608831366432328,0.7705968757697997,0.17671770851065868,-2.4051746488138175,0.5215222541051326,-0.02542684242831874,0.6140971816257009,False,0.7608831366432328,False,False,False,False,False
2020-01-30,164.62860107421875,158.72017974853514,158.6576628294637,155.965087890625,156.94838353217605,,155.02028330086418,,154.1170146558368,,153.60271974955702,70.42432965314163,1.895336030706403,1.278442686902192,0.616893343804211,155.965087890625,163.08827009317204,148.84190568807796,0.02820734773089817,1.0757065459062902,2.5393885056681293,3.561591101273527,0.06470260839359576,0.03771739299798771,0.06595123088611743,160.1122589111328,157.65394592285156,154.6240234375,157.2537841796875,158.85452270507812,1.4180057580850962,0.978079946387061,0.41272934910004094,-1.265430108665595,2.1078554216222223,0.7280757266024449,0.8899059001142484,False,1.4180057580850962,False,False,False,False,False
2020-01-31,162.19888305664062,159.10702056884764,159.30152105258676,156.42291717529298,157.4484311059346,,155.301797016777,,154.27705165387252,,153.6882537128116,65.89200015115443,2.072502533680222,1.4372546562577981,0.6352478774224237,156.42291717529298,163.92223696069757,148.92359738988839,-0.014758784328627983,1.059830424994366,2.758612663449503,3.7496598927022906,0.028828565673916895,0.027338170936149764,0.05510077679423975,164.62860107421875,160.1122589111328,157.65394592285156,154.6240234375,157.2537841796875,-0.8202574505426454,0.7061965247573142,0.4252180747214251,-1.2052462267689443,0.8846849733444708,0.48437706906574957,0.706213917842934,False,-0.8202574505426454,False,False,False,False,False
2020-02-03,166.1531524658203,159.80067596435546,160.54727221862922,157.1737403869629,158.27745218782846,,155.72734036771988,,154.5122219669804,,153.81228255612513,68.3897009545449,2.503130230660588,1.6504297711383562,0.8527004595222318,157.1737403869629,165.41481325243748,148.9326675214883,0.024379140809489108,1.0856681801594843,3.54829980803811,4.1205364327372935,0.037729113284451055,0.045945369615270515,0.06798146545830952,162.19888305664062,164.62860107421875,160.1122589111328,157.65394592285156,154.6240234375,1.218580436407712,0.8560275201285523,0.5731763770130887,-1.0865620489522345,1.1881602993835538,0.9212642761805113,0.9242766103060817,False,1.218580436407712,False,False,False,False,False
2020-02-04,171.62232971191406,161.09841613769532,162.56091903559008,158.17849197387696,159.54839290440805,,156.35067328317848,,154.85103598173157,,153.9894969556852,75.87003380650154,3.248278545867379,1.969999526084161,1.278279019783218,158.17849197387696,168.22351164484044,148.13347230291348,0.032916481962139255,1.1214045572285725,5.1086890261690465,5.02250983548174,0.042481856688695085,0.09137169962032976,0.11096030440718962,166.1531524658203,162.19888305664062,164.62860107421875,160.1122589111328,157.65394592285156,1.663321810264838,1.3047544915077658,0.8627470073542104,-0.7979215981241466,1.350211042472214,1.987850536026995,1.6518837735997565,False,1.663321810264838,False,False,False,False,False
2020-02-05,171.41270446777344,162.45142059326173,164.1703345687143,159.24184188842773,160.6783273390143,,156.94134117277045,,155.17898981313834,,154.16286220456172,74.6317150863637,3.7783445449057353,2.331668529848476,1.4466760150572595,159.24184188842773,170.17023048981005,148.3134532870454,-0.0012214333909374986,1.120034836257624,5.893740343983275,5.464194300691157,0.056805701972160394,0.10857744260586721,0.10246340448993374,171.62232971191406,166.1531524658203,162.19888305664062,164.62860107421875,160.1122589111328,-0.11504725139936621,1.2304707637797554,0.9773270840365305,-0.6565781807086225,1.8386004998116978,2.3918323029181443,1.5080361174790713,False,-0.11504725139936621,False,False,False,False,False
2020-02-06,174.96673583984375,164.0626419067383,166.13331661801055,160.3633125305176,162.0391281486171,,157.64821939500862,,155.5708263681226,,154.36986592232572,75.17302683832358,4.434092835429652,2.752153390964711,1.6819394444649411,160.3633125305176,172.88242428620265,147.84420077483253,0.02073376873146815,1.1432573795237775,6.915045410584094,6.259555877842527,0.05304493621230866,0.10981513856598468,0.10507301896062438,171.41270446777344,171.62232971191406,166.1531524658203,162.19888305664062,164.62860107421875,1.0286796514664678,1.2629427390028096,1.1374041788695466,-0.4020545733585787,1.7103724777766431,2.420892751005889,1.5522153979982072,False,1.0286796514664678,False,False,False,False,False
2020-02-07,175.2144775390625,165.85871124267578,167.78443678547453,161.4018913269043,163.2939233286595,,158.3370922634029,,155.95980955962636,,154.577274993139,74.68393947798276,4.917087639220199,3.1851402406158087,1.7319473986043903,161.4018913269043,175.2308592017882,147.57292345202038,0.0014159359950882688,1.1448761587990954,7.273276207399915,6.914483937441956,0.020930538777665042,0.09432268791056075,0.10047871376451334,174.96673583984375,171.41270446777344,171.62232971191406,166.1531524658203,162.19888305664062,0.022342980891599574,1.2336035779936596,1.1714304108144777,-0.19247108696357731,0.6153918475407616,2.057138184027124,1.4744364385660134,False,0.022342980891599574,False,False,False,False,False
2020-02-10,179.7975616455078,168.37606506347657,169.96864130548056,162.70535278320312,164.86569840645458,,159.17867929799525,,156.43184425439628,,154.82822311903323,79.04236753728607,5.605069335704485,3.669126059633544,1.9359432760709407,162.70535278320312,178.29163974282258,147.11906582358367,0.026156994392335875,1.1748226780647224,7.309108161008796,7.793143479809723,0.04891619441959616,0.09214049364636523,0.13333318585424148,175.2144775390625,174.96673583984375,171.41270446777344,171.62232971191406,166.1531524658203,1.3111953420105695,1.4950550751036835,1.3102325506326908,0.08870869689895218,1.5695978517085043,2.0059014141131217,2.030643861180467,False,1.3111953420105695,False,False,False,False,False
2020-02-11,175.7385711669922,170.1845275878906,171.01771946211903,163.71344070434571,165.90121009793435,,159.82808682226963,,156.81415567840807,,155.03628628368955,72.48086483529023,5.756416788103138,4.086584205327463,1.6698325827756753,163.71344070434571,179.95278534925745,147.47409605943398,-0.02257533662507838,1.1483006606326351,6.5603594855801655,8.11967232245587,0.004411326092606194,0.0834758406173699,0.11309608835335627,179.7975616455078,175.2144775390625,174.96673583984375,171.41270446777344,171.62232971191406,-1.2274502925518116,1.1014464893048619,1.1291664716677,0.19320117091535158,0.05214858714025573,1.8024599327952522,1.6880413743280325,False,-1.2274502925518116,False,False,False,False,False
2020-02-12,175.99578857421875,171.77288055419922,171.92282293704625,164.78917694091797,166.86259852424715,,160.4621143419539,,157.1939899931766,,155.24483854528685,71.97658376874242,5.829912428158849,4.43524984989374,1.394662578265109,164.78917694091797,181.30154940921577,148.27680447262017,0.0014636366138549572,1.149981355523251,5.71971595758414,8.2561862341489,0.004459169391308304,0.059238335007957055,0.10790543182056145,175.7385711669922,179.7975616455078,175.2144775390625,174.96673583984375,171.41270446777344,0.02482788085574669,1.07119589482006,0.9419362888120844,0.2368869790505903,0.05377986437259412,1.2333760897229047,1.6001665278262278,False,0.02482788085574669,False,False,False,False,False
2020-02-13,175.04296875,172.81431732177734,172.4901221757651,165.76724853515626,167.64168140289027,,161.03391255403415,,157.5474351170741,,155.44183486573178,73.19258748804396,5.745048314838499,4.697209542882692,1.0478387719558073,165.76724853515626,182.27564010679708,149.25885696351543,-0.00541387854753661,1.1437554961325165,5.198751963806027,8.254195785820416,-0.026444145582363632,0.0199312003503731,0.11312404762218953,175.99578857421875,175.7385711669922,179.7975616455078,175.2144775390625,174.96673583984375,-0.333447076992344,1.1441409999306316,0.7059516843510353,0.2362500158085083,-0.9999073914793785,0.3104653079132068,1.6885147087591401,False,-0.333447076992344,False,False,False,False,False
2020-02-14,176.6055908203125,174.25498809814454,173.23838920204642,166.6810043334961,168.49538706169238,,161.6445666036921,,157.9248243389204,,155.65241950209577,79.47865219305929,5.737742313545908,4.905316097015335,0.8324262165305729,166.6810043334961,183.47679503963323,149.88521362735898,0.00892707705697271,1.1539658895808276,3.7144490405721187,8.397895353068566,0.004933576320570232,0.030294641045788717,0.14216139830107055,175.04296875,175.99578857421875,175.7385711669922,179.7975616455078,175.2144775390625,0.41362583293742694,1.5212267303119316,0.5593814496577646,0.2822353051175978,0.06995536321072948,0.5537934272931595,2.180100448945237,False,0.41362583293742694,False,False,False,False,False
2020-02-18,178.39688110351562,175.47936096191407,174.17629682049537,167.64001846313477,169.43838649424697,,162.30152011348912,,158.33021160158563,,155.87873255285618,78.77347168665952,5.809525813033218,5.086158040218912,0.7233677728143064,167.64001846313477,184.82703028539115,150.45300664087839,0.010142885482179675,1.1656704334491874,2.596981860084143,8.593505911128188,0.013642897644021268,0.0196045565301719,0.13157257218804208,176.6055908203125,175.04296875,175.99578857421875,175.7385711669922,179.7975616455078,0.47696174744586445,1.478924667131727,0.48517629639164483,0.3448326272706326,0.3669105893234766,0.30279588336467816,2.0008376787276765,False,0.47696174744586445,False,False,False,False,False
2020-02-19,178.9319610595703,176.2103240966797,175.0409630457817,168.6543701171875,170.3425364528492,,162.9536942682374,,158.73816703639721,,156.10811791113196,77.57707202332507,5.8422454651027635,5.237375525195683,0.6048699399070809,168.6543701171875,186.00000000674044,151.3087402276346,0.002999379544893488,1.169166721503362,2.412917076473798,8.67281494477647,0.02221735804266811,0.021216760011620872,0.11754066975523103,178.39688110351562,176.6055908203125,175.04296875,175.99578857421875,175.7385711669922,0.10483035572808183,1.4071555616504448,0.40454842794836743,0.37021230604755284,0.659267563180773,0.34064957044876853,1.7632855955526308,False,0.10483035572808183,False,False,False,False,False
2020-02-20,176.19943237304688,176.68899688720703,175.25159383255718,169.57020874023436,170.9003360642966,,163.47313497822992,,159.0839346668259,,156.30803148786742,67.89034764046514,5.583322727883541,5.306564965733254,0.2767577621502868,169.57020874023436,186.44909420040707,152.69132328006165,-0.015271328108977245,1.151311992885187,1.7349738225215108,8.43944273008636,-0.0022998051498770433,-0.02001211384365198,0.07028445375425196,178.9319610595703,178.39688110351562,176.6055908203125,175.04296875,175.99578857421875,-0.8469577335650353,0.8260725295272213,0.18129552235705396,0.29553087857536464,-0.176675843785006,-0.6273826337394288,0.963264885049899,False,-0.8469577335650353,False,False,False,False,False
2020-02-21,170.62928771972656,176.2552520751953,174.41117453931523,170.1589469909668,170.8745219362423,,163.75376841907294,,159.3125555193586,,156.450531549876,61.880963921540626,4.872493400419785,5.219750652670561,-0.34725725225077575,170.1589469909668,186.26793856198563,154.04995541994796,-0.03161272756842537,1.1149158805078467,2.5595953226855928,8.054495785509422,-0.04354108286950309,-0.029073204666098196,0.05197572575232834,176.19943237304688,178.9319610595703,178.39688110351562,176.6055908203125,175.04296875,-1.6982410917434811,0.4655842184565172,-0.24329452501663826,0.1723440315025986,-1.5828488962631522,-0.8401322652717551,0.6533085909573562,False,-1.6982410917434811,False,False,False,False,False
2020-02-24,163.27252197265625,175.0610565185547,172.38596498174087,170.45988388061522,170.1505219397103,,163.73489600940954,,159.3909706966516,,156.5184120515952,46.29559207146622,3.6731843418095877,4.910437390498366,-1.2372530486887783,170.45988388061522,185.75826017514677,155.16150758608367,-0.04311549233654677,1.0668457334059165,4.855361217235781,7.6491881472657735,-0.08751616533002005,-0.07229301737636185,-0.017337200350481696,170.62928771972656,176.19943237304688,178.9319610595703,178.39688110351562,176.6055908203125,-2.297462244401957,-0.4693443263706594,-0.8488622576050849,0.042641560153939335,-3.082234447721377,-1.85491066327951,-0.5201196070736619,False,-2.297462244401957,False,False,False,False,False
2020-02-25,160.5782470703125,173.13912506103514,170.23910717966297,170.75759506225586,169.23887671405336,,163.61110585493515,,159.4144811198924,,156.55880841994065,34.70612025659089,2.476767174428744,4.423703347284442,-1.9469361728556978,170.75759506225586,184.9501886686081,156.56500145590363,-0.016501704449662147,1.049240960419869,6.346914179092994,7.096296803176115,-0.08865627483782934,-0.08263526254714249,-0.06435108217060215,163.27252197265625,170.62928771972656,176.19943237304688,178.9319610595703,178.39688110351562,-0.9110525441545884,-1.1645685483801738,-1.3317422915086876,-0.13428916344767647,-3.121107910315205,-2.0977411229246044,-1.316037738488267,False,-0.9110525441545884,False,False,False,False,False
2020-02-26,162.58462524414062,171.82373046875,168.84738319138617,171.0041290283203,168.6051384788236,,163.57085171333537,,159.47725625106563,,156.61876679630086,38.354369891574464,1.6712309896416855,3.873208875755891,-2.2019778861142054,171.0041290283203,184.3865005670851,157.6217574895555,0.012494707162605811,1.0623509189633265,7.070184606766852,6.691185769382399,-0.04714702020440942,-0.0793914026789645,-0.05150189567945673,160.5782470703125,163.27252197265625,170.62928771972656,176.19943237304688,178.9319610595703,0.599476753759629,-0.9457189273886036,-1.5052768549656803,-0.2639287194189081,-1.7057978490997212,-2.0215770048045463,-1.09850835979626,False,0.599476753759629,False,False,False,False,False
2020-02-27,151.12908935546875,169.337060546875,165.62587522121936,170.55497055053712,166.9407528480279,,163.08293946400727,,159.31194601550925,,156.56414314017317,23.978910282419918,0.10723560600118276,3.1200142218049494,-3.0127786158037666,170.55497055053712,185.93107555039614,155.1788655506781,-0.07045891252921355,0.9874988284887598,9.421691416515587,7.688052499929516,-0.07437523761175935,-0.15284903849986375,-0.1362410195855448,162.58462524414062,160.5782470703125,163.27252197265625,170.62928771972656,176.19943237304688,-3.7218811641805565,-1.808067780075397,-2.0569589656276137,0.05507853916005184,-2.6341780473449226,-3.7463235348159323,-2.5330932642101693,True,-3.7218811641805565,True,False,False,True,True
2020-02-28,154.7883758544922,167.3116012573242,163.6554207909053,170.06295928955078,165.7833836105483,,162.75766245971258,,159.22237036875643,,156.5464738139475,29.248522906002037,-0.8274300662281462,2.3305253641983303,-3.1579554304264765,170.06295928955078,186.80646722302848,153.31945135607307,0.02421298582972642,1.0114091236298295,10.203465679485793,8.371753966738849,-0.03605638572754566,-0.13493165257960937,-0.11657770505874143,151.12908935546875,162.58462524414062,160.5782470703125,163.27252197265625,170.62928771972656,1.2099248148679866,-1.4919565374716455,-2.155739650668312,0.27386980175295067,-1.3276487664676544,-3.3256327673077095,-2.2002045949556104,False,1.2099248148679866,False,False,False,False,False
2020-03-02,165.08782958984375,166.15982513427736,163.91585875434865,170.20740661621093,165.7171403704812,,162.84904156285498,,159.3385180761047,,156.63146242863303,36.61105723838759,-0.7286797386164778,1.7186843436353687,-2.4473640822518465,170.20740661621093,186.713417929738,153.70139530268386,0.06653893535929023,1.078707209928831,9.67412036143594,8.253005656763527,0.01539631648407247,-0.06306264800943173,-0.08181274496183677,154.7883758544922,151.12908935546875,162.58462524414062,160.5782470703125,163.27252197265625,3.4148385704512756,-1.0502960127287284,-1.6722416462582947,0.23586916268525787,0.4266956022745701,-1.6381864608405483,-1.6116537030105471,False,3.4148385704512756,True,False,False,True,True
2020-03-03,157.1769256591797,164.03782958984374,162.69059819159065,169.75859527587892,164.90378658845248,,162.6266056450638,,159.29571426586855,,156.63688992346434,34.21207282151171,-1.2740764651433096,1.120132181879633,-2.3942086470229427,169.75859527587892,187.19091716073726,152.32627339102058,-0.04791936480307779,1.0270162456205412,8.995157562621145,8.716160942429171,0.04001768507640446,-0.07883970120442363,-0.10562078310159162,165.08782958984375,154.7883758544922,151.12908935546875,162.58462524414062,160.5782470703125,-2.5477135582944825,-1.1942052522071647,-1.6360738165728637,0.38408345597946947,1.266192022949069,-2.008623345281164,-2.014710172615481,False,-2.5477135582944825,False,False,False,False,False
2020-03-04,162.94766235351562,162.43939971923828,162.73733713012246,169.324861907959,164.71748904226803,,162.63919610421877,,159.36803006958434,,156.69968367898724,39.853368272319045,-1.226518534923656,0.6508020385189752,-1.8773205734426313,169.324861907959,186.9920219183056,151.65770189761238,0.036714910093413655,1.0647230547429747,7.318312404438678,8.833580005173307,0.052712527371522544,-0.0019896772293076515,-0.07413885483515781,157.1769256591797,165.08782958984375,154.7883758544922,151.12908935546875,162.58462524414062,1.8611958456811384,-0.8557976609414939,-1.2843746962255644,0.4216587227258673,1.6990385817345113,-0.20422533136274587,-1.4817391319552091,False,1.8611958456811384,False,False,False,False,False
2020-03-05,158.8584442138672,160.7053009033203,162.03208387262148,168.69714889526367,164.15948477289652,,162.49093132420498,,159.35793926056024,,156.7211638833144,37.99976874526658,-1.5014860647243893,0.22034441787030232,-1.7218304825946915,168.69714889526367,186.93485950132523,150.4594382892021,-0.025095285692266378,1.0380035255010571,5.532058334075592,9.11885530303079,-0.037733765059806634,-0.010710061218268674,-0.09246029504474351,162.94766235351562,157.1769256591797,165.08782958984375,154.7883758544922,151.12908935546875,-1.3587236703110313,-0.966990587564623,-1.1785766889410236,0.5129496525173199,-1.3848411170986028,-0.4089753462148199,-1.7919106364532078,False,-1.3587236703110313,False,False,False,False,False
2020-03-06,154.36798095703125,159.07917022705078,160.63861061524142,167.66721115112304,163.22696059995698,,162.17238425098247,,159.25912820504482,,156.697749127829,34.19772694940718,-2.058019106398774,-0.23532828698351294,-1.8226908194152611,167.66721115112304,186.72236001698056,148.61206228526552,-0.02826707311064014,1.0086622039566164,4.602730164574023,9.527574432928754,-0.017871228174034415,-0.05053764631662483,-0.12591679436641912,158.8584442138672,162.94766235351562,157.1769256591797,165.08782958984375,154.7883758544922,-1.5239536955387816,-1.1950658261774225,-1.2472037158561942,0.6437438350917224,-0.7076030278108262,-1.3441060297642544,-2.3583100357979743,False,-1.5239536955387816,False,False,False,False,False
