Date,close,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,daily_return,cumulative_return,volatility_10,volatility_20,lag_1,lag_2,lag_3,lag_4,lag_5,zscore_return,is_anomaly_return,is_anomaly_rsi,is_anomaly_volatility,is_anomaly,ticker
2020-01-22,76.81584167480469,75.73674697875977,75.68501169380194,,74.70577624464,,73.64885309356654,,73.1742095075429,,72.9081381962739,70.8682784496703,1.0797671300277187,0.7397065205932942,0.3400606094344245,,,,0.003569465327764254,1.0577657815642056,1.1550443976020475,,76.5426254272461,77.06490325927734,76.22103881835938,75.278076171875,75.60208129882812,0.11977517291568288,False,False,False,False,AAPL
2020-01-23,77.18578338623047,76.12457427978515,75.95787927424348,,74.94196740098195,,73.78755624229846,,73.25364661405156,,72.95070183000482,71.90243588166734,1.1394494478368529,0.819655106042006,0.3197943417948469,,,,0.004815955971580799,1.0628599349964636,0.862912634148268,,76.81584167480469,76.5426254272461,77.06490325927734,76.22103881835938,75.278076171875,0.18228782202173502,False,False,False,False,AAPL
2020-01-24,76.96333312988281,76.33444671630859,76.1406890661779,,75.13447842278204,,73.91209651239981,,73.32710575297891,,72.9906285096056,75.40137332940252,1.1554786000545931,0.8868198048445235,0.26865879521006963,,,,-0.002882010735507312,1.0597967612534631,0.7729526966060324,,77.18578338623047,76.81584167480469,76.5426254272461,77.06490325927734,76.22103881835938,-0.2037722691449786,False,False,False,False,AAPL
2020-01-27,74.70022583007812,76.30108413696288,75.8787866596143,,75.09312103300071,,73.94300354446563,,73.35429624955513,,73.00763942821727,59.5135064555011,0.9743364292999956,0.904323129735618,0.07001329956437763,,,,-0.02940500635524035,1.0286334307535419,0.8396495653514828,,76.96333312988281,77.18578338623047,76.81584167480469,76.5426254272461,77.06490325927734,-1.5339248271626968,False,False,False,False,AAPL
2020-01-28,76.81343841552734,76.31873474121093,76.04872334250759,,75.25696078371753,,74.0555696178406,,73.42279411422786,,73.04550807485718,67.41245618040605,0.989887739037485,0.9214360515959914,0.06845168744149355,,,,0.028289239583507708,1.0577326883197342,0.8492938219573148,,74.70022583007812,76.96333312988281,77.18578338623047,76.81584167480469,76.5426254272461,1.359494525560535,False,False,False,False,AAPL
2020-01-29,78.42131805419922,76.60065841674805,76.48010419917878,,75.55832814281102,,74.22677543887427,,73.5217747863065,,73.0989987214178,68.46514477577978,1.1190549444633433,0.9609598301694618,0.15809511429388146,,,,0.020932270079799586,1.0798734346238754,1.0330190278675524,,76.81343841552734,74.70022583007812,76.96333312988281,77.18578338623047,76.81584167480469,0.9905357569162035,False,False,False,False,AAPL
2020-01-30,78.30767822265625,76.90361862182617,76.81239038526559,75.446484375,75.82017100755819,,74.38681084215985,,73.61654515138272,,73.15082637814655,63.8791670716,1.1984362733267488,1.0084551188009192,0.18998115452582964,75.446484375,79.49187653464408,71.40109221535592,-0.0014490936184524683,1.0783085969210255,1.046210026297428,2.0226960798220412,78.42131805419922,76.81343841552734,74.70022583007812,76.96333312988281,77.18578338623047,-0.13191016141006584,False,False,False,False,AAPL
2020-01-31,74.83561706542969,76.7650764465332,76.45297705438632,75.55722312927246,75.72640396545071,,74.40441108620965,,73.64068518928464,,73.16759046458718,49.368943050650195,0.9699986891153145,1.0007638328637982,-0.030765143748483714,75.55722312927246,79.39274496124033,71.72170129730459,-0.04433870644656679,1.0304977885833349,1.223373054665567,1.917760915983935,78.30767822265625,78.42131805419922,76.81343841552734,74.70022583007812,76.96333312988281,-2.282863584380922,False,False,False,False,AAPL
2020-02-03,74.63008117675781,76.52159423828125,76.12154144027204,75.69298667907715,75.62199227128949,,74.41326089368212,,73.66027718903658,,73.18214261097694,42.98745407915714,0.763573232427504,0.9533257127765394,-0.18975248034903547,75.69298667907715,79.1601899193498,72.2257834388045,-0.0027464982147761274,1.02766752824666,1.388254199621734,1.733601620136324,74.83561706542969,78.30767822265625,78.42131805419922,76.81343841552734,74.70022583007812,-0.19697619193415603,False,False,False,False,AAPL
2020-02-04,77.09391021728516,76.57672271728515,76.29833576336533,75.92328987121581,75.76217493281288,,74.51838439656852,,73.72826992226922,,73.22106567173623,54.73958083370783,0.789686963526961,0.9205979629266238,-0.13091099939966278,75.92328987121581,79.09324713977114,72.75333260266049,0.03301388664835936,1.061594827536395,1.4000777471208714,1.5849786342776586,74.63008117675781,74.83561706542969,78.30767822265625,78.42131805419922,76.81343841552734,1.5964399094510213,False,False,False,False,AAPL
2020-02-05,77.72256469726562,76.66739501953126,76.55728647861993,76.2020709991455,75.94887871990362,,74.64403852600762,,73.80736486830875,,73.26585670681612,57.61872604316274,0.8512962331500091,0.9067376169713008,-0.05544138382129171,76.2020709991455,78.9224888272698,73.48165317102121,0.008154398683483999,1.0702514950004511,1.4458953621715085,1.3602089140621512,77.09391021728516,74.63008117675781,74.83561706542969,78.30767822265625,78.42131805419922,0.34971378614359416,False,False,False,False,AAPL
2020-02-06,78.63167572021484,76.81198425292969,76.93444815890992,76.46827926635743,76.20438319612373,,74.80041645519222,,73.90289577626729,,73.31924794078029,57.529108045882786,0.9623858994073373,0.9178672734585082,0.04451862594882916,76.46827926635743,79.03365021836997,73.90290831434488,0.011696873700581811,1.0827700915653302,1.5704257134556106,1.282685476006274,77.72256469726562,77.09391021728516,74.63008117675781,74.83561706542969,78.30767822265625,0.5273721575155208,False,False,False,False,AAPL
2020-02-07,77.56285095214844,76.87193603515625,77.048703212226,76.60319137573242,76.3337610776499,,74.90874721977875,,73.97537013618572,,73.36147284636604,51.533681206172226,0.9531922273767748,0.9249322642421616,0.02825996313461321,76.60319137573242,79.09624113050668,74.11014162095816,-0.013592801606689298,1.0680522125250258,1.588188501576641,1.2465248773871298,78.63167572021484,77.72256469726562,77.09391021728516,74.63008117675781,74.83561706542969,-0.7409282555938028,False,False,False,False,AAPL
2020-02-10,77.93123626708984,77.19503707885742,77.20916376765578,76.74806060791016,76.48590157188227,,75.02727620202624,,74.0537041189759,,73.40694312915932,54.31786025740908,0.9645134812242162,0.9328485076385725,0.031664973585643685,76.74806060791016,79.19341259918941,74.30270861663091,0.004749507147032039,1.0731249341418168,1.4166836615054468,1.2226759956396258,77.56285095214844,78.63167572021484,77.72256469726562,77.09391021728516,74.63008117675781,0.17895535252175732,False,False,False,False,AAPL
2020-02-11,77.46107482910156,77.25980072021484,77.25496577882774,76.7892677307129,76.57877521542696,,75.12271928544097,,74.12117680630512,,73.44728274806421,51.98206457951319,0.9248860470916753,0.9312560155291931,-0.006369968437517803,76.7892677307129,79.2544302414912,74.32410521993458,-0.006033029379604815,1.0666507398861527,1.412096495887083,1.2325812553891557,77.93123626708984,77.56285095214844,78.63167572021484,77.72256469726562,77.09391021728516,-0.3617987443553984,False,False,False,False,AAPL
2020-02-12,79.30059051513672,77.3477279663086,77.62689754906573,76.97419319152831,76.83799572016122,,75.28655737288001,,74.22373945400474,,73.50552461639329,55.958422253672744,1.0300408922032602,0.9510129908640066,0.07902790133925364,76.97419319152831,79.61314260186316,74.33524378119347,0.023747613754309338,1.0919811496677172,1.5160085417204372,1.3194747051674238,77.46107482910156,77.93123626708984,77.56285095214844,78.63167572021484,77.72256469726562,1.1317278245106346,False,False,False,False,AAPL
2020-02-13,78.73588562011719,77.39054870605469,77.82853174380236,77.14708366394044,77.01874713920465,,75.42182514728147,,74.31308888303667,,73.55756800946517,54.89963355873183,1.055641125184252,0.9719386177280557,0.08370250745619623,77.14708366394044,79.77118978396759,74.52297754391329,-0.007121067968740347,1.0842050776803502,1.5517616550504907,1.3120530600135747,79.30059051513672,77.46107482910156,77.93123626708984,77.56285095214844,78.63167572021484,-0.41636487758221463,False,False,False,False,AAPL
2020-02-14,78.75526428222656,77.78251342773437,77.99702856897039,77.27379493713379,77.18412972425436,,75.55254825061265,,74.40105275232756,,73.60928638033842,62.79604125919313,1.065214065663156,0.9905937073150758,0.07462035834808012,77.27379493713379,79.95376949802825,74.59382037623932,0.00024612236157306455,1.0844719247944985,1.3110677409369695,1.3399872804472337,78.73588562011719,79.30059051513672,77.46107482910156,77.93123626708984,77.56285095214844,-0.04689352510877869,False,False,False,False,AAPL
2020-02-18,77.31324005126953,78.05082931518555,77.87270338393387,77.2862117767334,77.19642594587485,,75.6215949878933,,74.45871982755413,,73.6461416407457,51.64693330008125,0.945541769088365,0.9815833196697337,-0.03604155058136871,77.2862117767334,79.96441183801909,74.6080117154477,-0.01831019480538354,1.064615032590542,0.7477775844463949,1.339100030642846,78.75526428222656,78.73588562011719,79.30059051513672,77.46107482910156,77.93123626708984,-0.9775098514430312,False,False,False,False,AAPL
2020-02-19,78.43295288085938,78.18473358154297,77.9745669288294,77.38072814941407,77.31419041587337,,75.73184431702923,,74.537417511778,,73.6937716033339,50.03961320883617,0.930327839157016,0.9713322235671902,-0.04100438441017418,77.38072814941407,80.08176173543802,74.67969456339011,0.014482808233716726,1.0800336479502828,0.6735942214249585,1.3505167930119784,77.31324005126953,78.75526428222656,78.73588562011719,79.30059051513672,77.46107482910156,0.6670893296950562,False,False,False,False,AAPL
2020-02-20,77.62830352783203,78.17530746459961,77.91160994682987,77.42135124206543,77.34410595034562,,75.80621526647248,,74.59862317546224,,73.73292117472194,47.79087393044181,0.8436175144489937,0.9457892817435509,-0.10217176729455724,77.42135124206543,80.11102775094979,74.73167473318107,-0.010259072538676639,1.0689535044117493,0.6813946797648158,1.3448382544421815,78.43295288085938,77.31324005126953,78.75526428222656,78.73588562011719,79.30059051513672,-0.5737386850365501,False,False,False,False,AAPL
2020-02-21,75.87116241455078,77.89925613403321,77.54061948641548,77.35562019348144,77.20382561360326,,75.80876221345595,,74.62382197227586,,73.75419720695905,53.78997764507664,0.6258973989949226,0.8818109051938253,-0.25591350619890274,77.35562019348144,80.13238053425346,74.57885985270943,-0.02263531512898853,1.0447574049811528,0.9728227794734893,1.3883801703860041,77.62830352783203,78.43295288085938,77.31324005126953,78.75526428222656,78.73588562011719,-1.194418602802072,False,False,False,False,AAPL
2020-02-24,72.26726531982422,77.36969757080078,76.58182781976252,77.12081680297851,76.73367701419573,,75.66987998233314,,74.5771574841085,,73.73940186479851,43.07497874635469,0.16069586053853868,0.737587896262768,-0.5768920357242293,77.12081680297851,80.71201082781413,73.5296227781429,-0.047500222482888876,0.9951311958039024,2.0363171224424477,1.7955970124178076,75.87116241455078,77.62830352783203,78.43295288085938,77.31324005126953,78.75526428222656,-2.441416513439928,False,False,False,False,AAPL
2020-02-25,69.81941223144531,76.55851516723632,75.35229771279576,76.87677612304688,76.07517560631474,,75.4404498744552,,74.48294470682804,,73.70039699282485,28.65966903208738,-0.4008799029721928,0.5098943364157759,-0.9107742393879686,76.87677612304688,81.6344698363133,72.11908240978046,-0.03387222523981981,0.9614238877964614,3.116811064179061,2.3788468566332126,72.26726531982422,75.87116241455078,77.62830352783203,78.43295288085938,77.31324005126953,-1.7579599516916746,False,False,False,False,AAPL
2020-02-26,70.927001953125,75.90510787963868,74.5476984837647,76.58245429992675,75.58487335363,,75.26345191675597,,74.41252999883392,,73.67280102228058,30.609534789756736,-0.7479377466945039,0.25832791979371994,-1.0062656664882237,76.58245429992675,82.03430341695584,71.13060518289767,0.015863635717930702,0.9766755661229811,3.559970617711586,2.7259245585145417,69.81941223144531,72.26726531982422,75.87116241455078,77.62830352783203,78.43295288085938,0.7363390945648238,False,False,False,False,AAPL
2020-02-27,66.29064178466797,74.6041130065918,73.0464154475653,75.97592048645019,74.69970844230029,,74.91157700961527,,74.25170052924648,,73.59934670150832,20.962544151342797,-1.3811777488416652,-0.06957321393335707,-1.311604534908308,75.97592048645019,83.03007117023307,68.92176980266731,-0.0653680550535769,0.9128321839471707,4.447762190849572,3.527075341891436,70.927001953125,69.81941223144531,72.26726531982422,75.87116241455078,77.62830352783203,-3.3375047057725635,True,False,False,True,AAPL
2020-02-28,66.25184631347656,73.35570907592773,71.81103924136734,75.37312889099121,73.89515014431709,,74.57197972741376,,74.09328757447875,,73.526237244911,22.03039054476139,-1.8646608337090953,-0.4285907378885047,-1.4360700958205905,75.37312889099121,83.55807423833419,67.18818354364824,-0.0005852330004200157,0.9122979644292794,4.889296550166477,4.092472673671489,66.29064178466797,70.927001953125,69.81941223144531,72.26726531982422,75.87116241455078,-0.0885867590568365,False,False,False,False,AAPL
2020-03-02,72.41996002197266,72.72217864990235,71.9217521105683,75.25234603881836,73.75465584695095,,74.48758679778862,,74.06015237541922,,73.51522951134943,39.409496610447796,-1.7301651675148264,-0.6889056238137691,-1.0412595437010572,75.25234603881836,83.54132206051128,66.96337001712544,0.0931010085260282,0.9972338249938879,4.507448263810302,4.1444880108464615,66.25184631347656,66.29064178466797,70.927001953125,69.81941223144531,72.26726531982422,4.609864185328804,True,False,False,True,AAPL
2020-03-03,70.11994934082031,72.00284957885742,71.59415160697776,75.02683944702149,73.40849332255756,,74.31630689751536,,73.98212855295192,,73.48144562905561,36.820121622147305,-1.7885507236367175,-0.9088346437783588,-0.8797160798583588,75.02683944702149,83.62666875275885,66.42701014128413,-0.03175934756736276,0.9655623293399764,4.260584442430893,4.299914652868677,72.41996002197266,66.25184631347656,66.29064178466797,70.927001953125,69.81941223144531,-1.6519971984230999,False,False,False,False,AAPL
2020-03-04,73.3724365234375,71.49679794311524,71.91747613724316,74.8407657623291,73.40505934168898,,74.27929237304173,,73.97005544345659,,73.48036096133802,39.87080770992638,-1.554454381544673,-1.0379585913316216,-0.5164957902130514,74.8407657623291,83.41327818111614,66.26825334354206,0.04638461968659402,1.0103495707701131,3.6718429442286005,4.2862562093935175,70.11994934082031,72.41996002197266,66.25184631347656,66.29064178466797,70.927001953125,2.266994435356375,False,False,False,False,AAPL
2020-03-05,70.9924545288086,70.8332130432129,71.74929039025506,74.50426025390625,73.17528745474799,,74.1503967713071,,73.91109304910712,,73.45560567345215,37.54193921376325,-1.543187100200285,-1.1390042931053543,-0.4041828070949307,74.50426025390625,83.12867930269637,65.87984120511614,-0.0324370036950955,0.9775768580097048,2.973913019240813,4.312209524395059,73.3724365234375,70.11994934082031,72.41996002197266,66.25184631347656,66.29064178466797,-1.685982274795448,False,False,False,False,AAPL
2020-03-06,70.04965209960938,70.25106201171874,71.4402652465013,74.07515907287598,72.87760789711574,,73.98958325476994,,73.83462887188935,,73.42171558814029,36.39808415325821,-1.5919825909326732,-1.2295999526708181,-0.36238263826185513,74.07515907287598,82.688897029969,65.46142111578295,-0.013280318809326896,0.9645943256747159,2.390756817959318,4.306868978546513,70.9924545288086,73.3724365234375,70.11994934082031,72.41996002197266,66.25184631347656,-0.7252569566874724,False,False,False,False,AAPL
2020-03-09,64.50927734375,69.47526321411132,70.18008562781924,73.42248039245605,72.08062403489043,,73.617806552377,,73.64996844558956,,73.33303461058416,32.2658664416298,-2.054037641507435,-1.3944874904381415,-0.6595501510692934,73.42248039245605,82.86210122541159,63.98285955950051,-0.0790921095222723,0.8883025256238889,2.873747864792322,4.719810416477769,70.04965209960938,70.9924545288086,73.3724365234375,70.11994934082031,72.41996002197266,-4.02577862549255,True,False,False,True,AAPL
2020-03-10,69.15534973144531,69.40885696411132,69.9937700102967,72.98368606567382,71.80202648218138,,73.4428082456738,,73.56096609481443,,73.29146560681164,38.29357882244397,-2.022011890756886,-1.5199923705018905,-0.5020195202549955,72.98368606567382,82.35648334850659,63.61088878284105,0.07202177080573735,0.9522796465305302,2.8725839955508676,4.6863986414163845,64.50927734375,70.04965209960938,70.9924545288086,73.3724365234375,70.11994934082031,3.55272107914634,True,False,False,True,AAPL
2020-03-11,66.75354766845703,68.99151153564453,69.40463867541676,72.4483097076416,71.32121897611239,,73.18048430146922,,73.42616572993607,,73.22641169697727,36.80993437614399,-2.1654743658117184,-1.649088769563856,-0.5163855962478623,72.4483097076416,81.96637419149131,62.93024522379188,-0.034730531655400854,0.9192064681219076,2.9301077053536373,4.759032241924859,69.15534973144531,64.50927734375,70.04965209960938,70.9924545288086,73.3724365234375,-1.8010048056974846,False,False,False,False,AAPL
2020-03-12,60.161319732666016,68.37857933044434,67.72403523128025,71.49134616851806,70.2583714291175,,72.66992882818282,,73.16349551216835,,73.0964107819095,32.94572394643829,-2.779071703073768,-1.8750853562658385,-0.9039863468079297,71.49134616851806,81.9141971351008,61.06849520193533,-0.09875472040126543,0.828430490371494,4.002645118039494,5.211425483291369,66.75354766845703,69.15534973144531,64.50927734375,70.04965209960938,70.9924545288086,-5.01187659621125,True,False,False,True,AAPL
2020-03-13,67.36913299560547,68.49030799865723,67.65950755206666,70.92300853729247,69.98320586402112,74.02590690612793,72.46205448180724,,73.04875566035523,,73.03942294323981,45.06855923070483,-2.653157770231786,-2.0306998390590283,-0.6224579311727578,70.92300853729247,80.91320680839686,60.932810266188085,0.11980809754453903,0.9276831713707923,3.9519568583613096,4.995099135552193,60.161319732666016,66.75354766845703,69.15534973144531,64.50927734375,70.04965209960938,5.9492491961512215,True,False,False,True,AAPL
2020-03-16,58.70230865478515,67.11854286193848,66.03092593437911,69.92036075592041,68.90883470123674,73.74753623962403,71.92245660623774,,72.76466760083899,,72.89676508962336,40.05292261499401,-3.215642439549441,-2.267688359157111,-0.9479540803923303,69.92036075592041,80.60201759764135,59.23870391419948,-0.12864681428193026,0.8083396867109819,4.738811821558293,5.340828420860465,67.36913299560547,60.161319732666016,66.75354766845703,69.15534973144531,64.50927734375,-6.510992522252802,True,False,False,True,AAPL
2020-03-17,61.28345489501953,66.23489341735839,65.16774938176827,69.11887149810791,68.18260805302558,73.53490913391113,71.50524085285664,,72.5373168541891,,72.78120976430392,41.59307944945269,-3.413786654870222,-2.496908018299733,-0.9168786365704888,69.11887149810791,79.87020722092107,58.36753577529474,0.04397009758872539,0.8438824616205035,4.936693502542504,5.375667861406583,58.70230865478515,67.36913299560547,60.161319732666016,66.75354766845703,69.15534973144531,2.145903937476083,False,False,False,False,AAPL
2020-03-18,59.78322982788086,64.87597274780273,64.18874582651601,68.18638534545899,67.38266726967846,73.28081680297852,71.04555414599486,,72.28476067545033,,72.65187663060817,43.998920432634655,-3.649800371319273,-2.7274864889036414,-0.9223138824156316,68.18638534545899,78.77008461973779,57.60268607118019,-0.024480099395646104,0.823224135081791,4.61340164040961,5.291849637139402,61.28345489501953,58.70230865478515,67.36913299560547,60.161319732666016,66.75354766845703,-1.28693622586648,False,False,False,False,AAPL
2020-03-19,59.32516860961914,63.70924415588379,63.304459059807485,67.27122859954834,66.61528644491091,73.02438133239747,70.58593118378404,,72.02813508998833,,72.51927257069784,43.66129351730492,-3.8296587321441677,-2.947920937551747,-0.881737794592421,67.27122859954834,77.57902722863896,56.96342997045771,-0.0076620353162668575,0.8169165626855911,4.363214836596927,5.153899314545315,59.78322982788086,61.28345489501953,58.70230865478515,67.36913299560547,60.161319732666016,-0.4434948862521663,False,False,False,False,AAPL
2020-03-20,55.55888366699219,62.26016731262207,61.89617262475016,66.25561466217042,65.56229570415674,72.66940879821777,69.99663520273339,,71.70201129943395,,72.35051248210375,33.86070966826024,-4.227374950639401,-3.203811740169278,-1.0235632104701233,66.25561466217042,76.98954133413483,55.521687990206,-0.0634854486029438,0.7650542482323215,4.429298409730257,5.366963335982209,59.32516860961914,59.78322982788086,61.28345489501953,58.70230865478515,67.36913299560547,-3.2430902654901397,True,False,False,True,AAPL
2020-03-23,54.37859344482422,61.24709892272949,60.5293400465818,65.36118106842041,64.49718120326793,72.2596884918213,69.38416297693303,,71.35897332211495,,72.1716874170562,34.6024390112849,-4.584954969170269,-3.480040385969476,-1.104914583200793,65.36118106842041,76.93433579313907,53.788026343701745,-0.021243951358748903,0.7488014729960698,4.981809072319346,5.786577362359331,55.55888366699219,59.32516860961914,59.78322982788086,61.28345489501953,58.70230865478515,-1.1246404335239197,False,False,False,False,AAPL
2020-03-24,59.83414459228515,60.314978408813474,60.40294087307332,64.8619176864624,64.05308247841242,71.95569435119629,69.00965245204488,,71.13075889182129,,72.04892579690923,37.30454843598683,-4.37765939392925,-3.659564187561431,-0.7180952063678188,64.8619176864624,76.48668346751072,53.237151905414095,0.10032534499069867,0.8239252391039439,4.138347996471907,5.812382890524154,54.37859344482422,55.55888366699219,59.32516860961914,59.78322982788086,61.28345489501953,4.972171285410391,True,False,False,True,AAPL
2020-03-25,59.5045280456543,59.5900764465332,60.239593086269856,64.29079399108886,63.619886818149745,71.61304626464843,68.63690247532368,,70.90053649882788,,71.92410591878729,38.796440594543775,-4.191654671817183,-3.7659822844125816,-0.42567238740460134,64.29079399108886,75.78252862766894,52.79905935450878,-0.005508836950488538,0.819386369302328,3.465386693026852,5.745867318290042,59.83414459228515,54.37859344482422,55.55888366699219,59.32516860961914,59.78322982788086,-0.33551001323017887,False,False,False,False,AAPL
2020-03-26,62.635833740234375,59.83752784729004,60.675273205172495,64.1080535888672,63.5261674773959,71.35372131347657,68.40156644649664,,70.73687901845969,,71.83168530009523,43.06570166041701,-3.7483655643632474,-3.762458940402715,0.014093376039467476,64.1080535888672,75.58211086871486,52.633996309019516,0.05262298177001945,0.8625049232767268,3.596574620890223,5.737028639923839,59.5045280456543,59.83414459228515,54.37859344482422,55.55888366699219,59.32516860961914,2.5798540158532104,False,False,False,False,AAPL
2020-03-27,60.04256820678711,59.104871368408205,60.560235932738784,63.79758968353271,63.1943961182903,71.0490111541748,68.07376259395902,,70.52511048753547,,71.71438065240062,45.57843386850607,-3.5652130519109377,-3.72300976270436,0.15779671079342217,63.79758968353271,75.36306482207674,52.23211454498869,-0.04140226733792918,0.8267952638629437,2.4578050576141086,5.782737569272011,62.635833740234375,59.5045280456543,59.83414459228515,54.37859344482422,55.55888366699219,-2.13559846969261,False,False,False,False,AAPL
2020-03-30,61.756065368652344,59.410247039794925,60.777659466541245,63.2643949508667,63.0574122373724,70.75971168518066,67.82600976159405,,70.3514660297358,,71.61529293813447,42.2240340647055,-3.244399052867479,-3.627287620736984,0.3828885678695051,63.2643949508667,74.11745797640555,52.41133192532785,0.02853803914522679,0.8503903794681524,2.5884676117322822,5.426531512769426,60.04256820678711,62.635833740234375,59.5045280456543,59.83414459228515,54.37859344482422,1.371972051787177,False,False,False,False,AAPL
2020-03-31,61.630035400390625,59.44490509033203,60.93263690905931,62.83989925384522,62.92147158623128,70.45101432800293,67.5830303748802,,70.1787644331151,,71.51593714173902,44.34517624416412,-2.966129517719061,-3.4950560001333995,0.5289264824143385,62.83989925384522,73.2176711892782,52.46212731841222,-0.0020407706920669844,0.8486549277049181,2.618481792633405,5.188885967716497,61.756065368652344,60.04256820678711,62.635833740234375,59.5045280456543,59.83414459228515,-0.16158330935581466,False,False,False,False,AAPL
