Date,close,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,daily_return,cumulative_return,volatility_10,volatility_20,lag_1,lag_2,lag_3,lag_4,lag_5
2020-01-22,73.84046173095703,71.95304946899414,72.08742240140377,,70.84689514959655,,69.48585230970939,,68.8571226065191,,68.49927486300335,87.4503779352037,1.3678488372662088,0.9238389823293478,0.44400985493686096,,,,0.0010926934863406679,1.0841612523483264,1.374194209353664,,73.7598648071289,73.62400817871094,72.16300201416016,71.61759948730469,71.18915557861328
2020-01-23,73.88127136230469,72.34940338134766,72.41357675793121,,71.13588336033065,,69.65822168432096,,68.95661070069306,,68.5528270669765,87.51694463974233,1.4350719872220452,1.0260855833078872,0.40898640391415797,,,,0.0005526730249378886,1.084760439027182,1.2910050662179544,,73.84046173095703,73.7598648071289,73.62400817871094,72.16300201416016,71.61759948730469
2020-01-24,72.95968627929688,72.5802001953125,72.5128693981795,,71.30957887642268,,69.78769088412395,,69.03587952403176,,68.59667641237273,81.52687607849802,1.397868841822472,1.1004422350108043,0.29742660681166777,,,,-0.012473866055829896,1.0712292826080938,1.1526725019751345,,73.88127136230469,73.84046173095703,73.7598648071289,73.62400817871094,72.16300201416016
2020-01-27,71.24588012695312,72.5939842224121,72.28250771250198,,71.30351232885415,,69.8448747759996,,69.07964191220842,,68.62303664833871,60.333950826609566,1.2160770679825958,1.1235692016051626,0.09250786637743325,,,,-0.023489768661876242,1.046066354575802,1.133781237830643,,72.95968627929688,73.88127136230469,73.84046173095703,73.7598648071289,73.62400817871094
2020-01-28,72.1799087524414,72.64608383178711,72.26385335612733,,71.38697865491008,,69.93644473586006,,69.14103333478728,,68.65842841056859,65.369888842753,1.1342985934406329,1.1257150799722568,0.008583513468376047,,,,0.013109931743757519,1.059780213083732,1.0974260304049441,,71.24588012695312,72.95968627929688,73.88127136230469,73.84046173095703,73.7598648071289
2020-01-29,72.48844146728516,72.7760124206543,72.30468755815602,,71.49187987513628,,70.03652303905321,,69.2073186443417,,68.69653799322249,64.63789723913587,1.0819129556709015,1.1169546551119858,-0.03504169944108426,,,,0.0042744957728049204,1.0643102391246606,0.9759605996164107,,72.1799087524414,71.24588012695312,72.95968627929688,73.88127136230469,73.84046173095703
2020-01-30,72.36651611328125,72.85090408325195,72.31592911363333,71.47470932006836,71.57517856448342,,70.12789531647391,,69.26987701006327,,68.73305518844695,60.49583457860132,1.0188143456382193,1.0973265932172325,-0.0785122475790132,71.47470932006836,75.10859647826635,67.84082216187036,-0.001681997178252681,1.0625200723056676,0.9032146858346652,1.8169435790989994,72.48844146728516,72.1799087524414,71.24588012695312,72.95968627929688,73.88127136230469
2020-01-31,71.29812622070312,72.76441650390625,72.13087404219146,71.63419685363769,71.54879262698054,,70.1737867244829,,69.31004036076901,,68.75857828329528,51.08237144259717,0.8725400090748963,1.0523692763887653,-0.17982926731386906,71.63419685363769,74.9081659076196,68.36022779965577,-0.014763594407469993,1.046833456908351,1.011340130625195,1.6369845269909573,72.36651611328125,72.48844146728516,72.1799087524414,71.24588012695312,72.95968627929688
2020-02-03,73.77727508544922,72.77974319458008,72.43021968642014,71.93545684814453,71.76102905159661,,70.3150999935404,,69.39850045432703,,68.80851556490876,59.89030325827392,0.9457609937520459,1.0310476198614216,-0.08528662610937565,71.93545684814453,74.78691677125944,69.08399692502961,0.034771585119528936,1.0832335155612105,1.0268568721350324,1.4257299615574601,71.29812622070312,72.36651611328125,72.48844146728516,72.1799087524414,71.24588012695312
2020-02-04,71.92662048339844,72.59641876220704,72.33865619496164,72.05389060974122,71.77679966414917,,70.37829687549562,,69.44856223708092,,68.83954148449573,53.04984902362299,0.8447193924807834,0.993781974385294,-0.1490625819045106,72.05389060974122,74.67720302421374,69.4305781952687,-0.025084344737689834,1.0560613126254534,0.9956023767079166,1.3116562072362619,73.77727508544922,71.29812622070312,72.36651611328125,72.48844146728516,72.1799087524414
2020-02-05,71.9584732055664,72.40821990966796,72.26953201507159,72.18063468933106,71.7941019061889,,70.44026457471409,,69.49826344437766,,68.87057563097405,51.45752308177122,0.7584702708317224,0.9467196336745798,-0.18824936284285743,72.18063468933106,74.49569970159246,69.86556967706966,0.0004428502542437318,1.0565289896462466,0.9083660774972125,1.157532506130702,71.92662048339844,73.77727508544922,71.29812622070312,72.36651611328125,72.48844146728516
2020-02-06,73.44735717773438,72.36482849121094,72.48368204464664,72.3571159362793,71.95155478919322,,70.55818977483254,,69.57646332028571,,68.91611574586719,55.08169385166452,0.8010240078228463,0.9175805085042331,-0.11655650068138679,72.3571159362793,74.47564046273219,70.23859140982641,0.020690877749929726,1.0783895018102738,0.8378051951074492,1.0592622632264435,71.9584732055664,71.92662048339844,73.77727508544922,71.29812622070312,72.36651611328125
2020-02-07,73.60359954833984,72.42921981811523,72.68730340895449,72.50471000671386,72.10889238530243,,70.67761760908773,,69.65620859212837,,68.96275737574254,49.909953822300345,0.8376991303818784,0.9016042328797622,-0.06390510249788384,72.50471000671386,74.5323274242471,70.47709258918063,0.002127270151155658,1.0806835276087945,0.910219351992212,1.0138087087666203,73.44735717773438,71.9584732055664,71.92662048339844,73.77727508544922,71.29812622070312
2020-02-10,75.07408142089844,72.81203994750976,73.12126304748975,72.70301208496093,72.39129134107347,,70.85002795464894,,69.76349320259907,,69.0235665702217,55.18758571591195,0.9741901691677839,0.9161214201373666,0.058068749030417255,72.70301208496093,74.92220404462465,70.48382012529721,0.019978396186898895,1.1022738512760184,1.134606195860778,1.1095959798318562,73.60359954833984,73.44735717773438,71.9584732055664,71.92662048339844,73.77727508544922
2020-02-11,75.14373779296875,73.1084228515625,73.48898572848593,72.8772533416748,72.65342909839683,,71.01840873262226,,69.87003269943807,,69.08446379631869,55.14884736205328,1.0755823441176915,0.9480136049334317,0.12756873918425982,72.8772533416748,75.29005514563592,70.46445153771369,0.0009278351563142273,1.1032965797071181,1.3226563219422094,1.2064009019805577,75.07408142089844,73.60359954833984,73.44735717773438,71.9584732055664,71.92662048339844
2020-02-12,75.57020568847656,73.41659927368164,73.86738935757514,73.09630584716797,72.93121734507109,,71.19691057402831,,69.9829074120923,,69.14899854151429,56.47515262700977,1.1767835401546591,0.9937675919776772,0.18301594817698197,73.09630584716797,75.65489500901913,70.53771668531681,0.005675361753800345,1.1095581869186866,1.5081647589605922,1.2792945809255805,75.14373779296875,75.07408142089844,73.60359954833984,73.44735717773438,71.9584732055664
2020-02-13,75.30945587158203,73.71089324951171,74.12958326921274,73.28089866638183,73.15771625235784,,71.35818686020689,,70.08838361921092,,69.21029662440054,59.489554646689406,1.2218610326802946,1.0393862801182008,0.18247475256209378,73.28089866638183,75.92168276942407,70.6401145633396,-0.0034504314831352856,1.1057297324181719,1.5664961068822736,1.3203920515211198,75.57020568847656,75.14373779296875,75.07408142089844,73.60359954833984,73.44735717773438
2020-02-14,75.57518005371094,74.1385986328125,74.39241904821242,73.45150756835938,73.38795090010576,,71.52355914230509,,70.19703305355745,,69.27362879782652,69.79970355400229,1.2644511848553321,1.084399261065627,0.18005192378970514,73.45150756835938,76.22571791348271,70.67729722323604,0.0035284305145162342,1.109631222946844,1.4106732860531852,1.3871051725616714,75.30945587158203,75.57020568847656,75.14373779296875,75.07408142089844,73.60359954833984
2020-02-18,75.61051177978516,74.3219223022461,74.6138904539529,73.55083274841309,73.59962336483713,,71.68383179475529,,70.3042306520966,,69.33668235983606,67.09482033665302,1.286228322857582,1.124765073424018,0.16146324943356394,73.55083274841309,76.48847904333152,70.61318645349465,0.0004675043585620209,1.1101499803799681,1.4761018486564408,1.4688231474592186,75.57518005371094,75.30945587158203,75.57020568847656,75.14373779296875,75.07408142089844
2020-02-19,75.8807144165039,74.71733169555664,74.84422208350763,73.65687522888183,73.81687013166254,,71.84841542698074,,70.41465607317397,,69.40179710666858,66.96864042352144,1.3101869367815624,1.1618494460955269,0.14833749068603552,73.65687522888183,76.77392989007735,70.5398205676863,0.0035736120594676013,1.1141172257376717,1.2797033587419173,1.5585273305977614,75.61051177978516,75.57518005371094,75.30945587158203,75.57020568847656,75.14373779296875
2020-02-20,75.48859405517578,75.07034378051758,74.96138062381092,73.73928184509278,73.9760819339019,,71.9911675300472,,70.51513009261956,,69.46236225043482,65.20604976467274,1.2827467685900444,1.1860289105944304,0.09671785799561405,73.73928184509278,76.96212185487599,70.51644183530956,-0.005167589213456836,1.1083599255794232,0.8482751332797913,1.611420004891603,75.8807144165039,75.61051177978516,75.57518005371094,75.30945587158203,75.57020568847656
2020-02-21,73.82006072998047,75.10761413574218,74.75386791584175,73.73622131347656,73.96122277162367,,72.06288883200537,,70.5805742636564,,69.5057224343109,61.604650917861164,1.1135274910045894,1.1715286266764622,-0.05800113567187282,73.73622131347656,76.95860980582856,70.51383282112457,-0.022103118306531888,1.0838617150181222,0.7739772976521678,1.6111942461760007,75.48859405517578,75.8807144165039,75.61051177978516,75.57518005371094,75.30945587158203
2020-02-24,70.65519714355469,74.81277389526367,74.00865504815319,73.62099685668946,73.64636318799805,,72.00768523637986,,70.58205194444646,,69.51715999360685,36.48657662935329,0.7157907624577575,1.0803810538327212,-0.3645902913749637,73.62099685668946,77.1137611320932,70.12823258128572,-0.04287267654794058,1.0373936622874542,1.56645449750118,1.7463821377018711,73.82006072998047,75.48859405517578,75.8807144165039,75.61051177978516,75.57518005371094
2020-02-25,68.98617553710938,74.20398330688477,73.09547695523612,73.50801162719726,73.20253579267532,,71.88919465993789,,70.55045043142988,,69.51187656617903,37.0694340625348,0.26287518302562773,0.9168798796713026,-0.6540046966456748,73.50801162719726,77.44253458469706,69.57348866969747,-0.023622064248922214,1.0128882825454752,2.4096731966984053,1.9672614787498992,70.65519714355469,73.82006072998047,75.48859405517578,75.8807144165039,75.61051177978516
2020-02-26,69.19268798828125,73.60887832641602,72.38587896124432,73.35865058898926,72.82064552559017,,71.78344930026508,,70.52356404641704,,69.5087005604288,38.02150278978509,-0.07849500627104078,0.7178049024828339,-0.7962999087538747,73.35865058898926,77.71015905720802,69.00714212077051,0.0029935338430346903,1.0159203978984883,2.846970458659821,2.1757542341093763,68.98617553710938,70.65519714355469,73.82006072998047,75.48859405517578,75.8807144165039
2020-02-27,65.43465423583984,72.59532318115234,71.12201992026168,73.00596122741699,72.11721778370918,,71.53447694479742,,70.42279355511847,,69.46816278605479,20.99776816904256,-0.6448419210854581,0.4452755377691755,-1.0901174588546336,73.00596122741699,78.61589380664515,67.39602864818883,-0.054312585067917585,0.960743134865394,3.7363880548706168,2.8049662896140783,69.19268798828125,68.98617553710938,70.65519714355469,73.82006072998047,75.48859405517578
2020-02-28,66.64388275146484,71.72876586914063,70.30781316229861,72.71982955932617,71.59594778063828,,71.34268893721575,,70.34796363821444,,69.4400604971534,26.59329234059892,-0.9847497143963295,0.1592704873360745,-1.144020201732404,72.71982955932617,79.0096476921174,66.43001142653495,0.018479940480264467,0.9784976108145291,4.030291862136978,3.1449090663956114,65.43465423583984,69.19268798828125,68.98617553710938,70.65519714355469,73.82006072998047
2020-03-02,68.98617553710938,71.06986541748047,70.0675154122642,72.60423202514649,71.34739804315934,,71.25027664701551,,70.32099753720246,,69.43554422889426,30.65948651127438,-1.052987453156618,-0.083181100762464,-0.9698063523941539,72.60423202514649,79.08611420563834,66.12234984465464,0.035146403374780144,1.0128882825454752,3.8668774948870492,3.240941090245924,66.64388275146484,65.43465423583984,69.19268798828125,68.98617553710938,70.65519714355469
2020-03-03,66.56774139404297,70.16558837890625,69.4311928634967,72.24375534057617,70.8921926480054,,71.06664781356561,,70.24667563337752,,69.4070088773037,26.293051995409073,-1.287373733362628,-0.32401962728249684,-0.9633541060801312,72.24375534057617,79.2329892293834,65.25452145176894,-0.03505679397701167,0.9773796667025494,3.7423871727095888,3.4946169444036155,68.98617553710938,66.64388275146484,65.43465423583984,69.19268798828125,68.98617553710938
2020-03-04,68.75130462646484,69.45264739990235,69.3075768204,72.08498954772949,70.68829855071583,,70.97585004152245,,70.21706432630994,,69.40048445689735,32.819263434744045,-1.2821514017825422,-0.5156459821825059,-0.7665054196000363,72.08498954772949,79.24668752498012,64.92329157047887,0.03280212287054218,1.009439794620896,3.1676110918958296,3.58084898862531,66.56774139404297,68.98617553710938,66.64388275146484,65.43465423583984,69.19268798828125
2020-03-05,65.42520904541016,68.44630889892578,68.60169177040184,71.75832633972168,70.18705193116291,,70.75817784559648,,70.12217610292578,,69.36092947767857,28.42805544325499,-1.5287779814916007,-0.7182723820443249,-0.8105055994472758,71.75832633972168,79.51555865994841,64.00109401949494,-0.048378654036106195,0.9606044560266536,2.5812201282417515,3.8786161601133666,68.75130462646484,66.56774139404297,68.98617553710938,66.64388275146484,65.43465423583984
2020-03-06,64.4787368774414,67.51217651367188,67.8520636080454,71.30989532470703,69.64340287842754,,70.51192525861,,70.010424831134,,69.31235044683044,26.481324389626266,-1.780084016241318,-0.9306347088837236,-0.8494493073575945,71.30989532470703,79.6695401559361,62.95025049347795,-0.01446647525897582,0.9467078954298821,2.0575784587730843,4.179822415614538,65.42520904541016,68.75130462646484,66.56774139404297,68.98617553710938,66.64388275146484
2020-03-09,60.50025177001953,66.49668197631836,66.51537054658614,70.65472793579102,68.77262658238868,,70.11931061199861,,69.82210457249808,,69.22466787293182,22.56058464060419,-2.274062382335373,-1.1993202435740535,-1.0747421387613194,70.65472793579102,80.22386496622498,61.08559090535706,-0.061702280474011495,0.8882938593391063,2.730056580669047,4.7845685152169795,64.4787368774414,65.42520904541016,68.75130462646484,66.56774139404297,68.98617553710938
2020-03-10,63.45512390136719,65.94357681274414,65.95896206563724,70.07378005981445,68.26619775562473,,69.85796995667974,,69.69602574732717,,69.16725947520482,29.440444273547556,-2.3994509335285272,-1.4393463815649483,-0.9601045519635789,70.07378005981445,79.92000216186091,60.227557957768,0.048840658425357564,0.9316787163044302,2.7299394481938632,4.923111051023229,60.50025177001953,64.4787368774414,65.42520904541016,68.75130462646484,66.56774139404297
2020-03-11,60.25691223144531,65.04999923706055,64.9222257321478,69.32943878173828,67.50340865808383,,69.48145788902349,,69.50911260839881,,69.07859930362513,26.938899224530417,-2.7254736531918127,-1.6965718358903212,-1.0289018173014914,69.32943878173828,79.79330110350446,58.86557645997209,-0.05040115712157589,0.8847210309371425,2.997586924118156,5.231931160883091,63.45512390136719,60.50025177001953,64.4787368774414,65.42520904541016,68.75130462646484
2020-03-12,55.31304931640625,64.03783874511718,63.17510274746751,68.31658096313477,66.34242205411454,,68.92583402343065,,69.22800244420094,,68.94162865698614,24.508213380379217,-3.3442272569403286,-2.026102920100323,-1.3181243368400057,68.31658096313477,80.0781003119772,56.55506161429234,-0.08204640317528733,0.8121328525352178,4.285444252655085,5.880759674421215,60.25691223144531,63.45512390136719,60.50025177001953,64.4787368774414,65.42520904541016
2020-03-13,60.42461395263672,63.41591186523438,62.675013875680094,67.5723388671875,65.77882128254522,70.36099792480469,68.59245284418384,,69.05367791961551,,68.85688224201749,36.62551752271315,-3.3831347275632098,-2.2975092815929004,-1.0856254459703094,67.5723388671875,79.3544686941279,55.79020904024709,0.0924115502472278,0.8871833084447006,4.31639367968598,5.891064913470202,55.31304931640625,60.25691223144531,63.45512390136719,60.50025177001953,64.4787368774414
2020-03-16,53.39472198486328,61.85676651000976,60.98768807734976,66.46331596374512,64.59938325419456,70.06672485351562,67.9964633987203,,68.74359958427388,,68.70302990115029,32.12297652528768,-3.9358526495253017,-2.625177955179381,-1.3106746943459209,66.46331596374512,79.20982415744872,53.71680777004151,-0.11634152885583604,0.7839670459648654,4.862193794293023,6.373254096851801,60.42461395263672,55.31304931640625,60.25691223144531,63.45512390136719,60.50025177001953
2020-03-17,55.63700485229492,60.76369285583496,60.01483658188524,65.4646406173706,63.7458234063946,69.82442344665527,67.51177874984087,,68.48406305492776,,68.57301970165919,35.150410171569604,-4.145169167056316,-2.929176197554768,-1.2159929695015483,65.4646406173706,78.32289424286678,52.60638699187442,0.04199446657044681,0.816889323868969,4.913839944773124,6.42912681274809,53.39472198486328,60.42461395263672,55.31304931640625,60.25691223144531,63.45512390136719
2020-03-18,54.299896240234375,59.318552017211914,58.9757565197669,64.38559970855712,62.84621129533172,69.51926246643066,66.99366571024846,,68.20318846453779,,68.43099857268979,37.11921750209436,-4.368589129422411,-3.2170587839282967,-1.151530345494114,64.38559970855712,77.18535380054922,51.585845616565024,-0.024032720949129116,0.7972572507021033,4.4021057017019904,6.3998770459960515,55.63700485229492,53.39472198486328,60.42461395263672,55.31304931640625,60.25691223144531
2020-03-19,55.31902694702149,58.30793380737305,58.31089659744955,63.37712135314941,62.12933659549265,69.2371711730957,66.53583673914153,,67.94805655329984,,68.3005311933299,36.841437608521005,-4.412550591937929,-3.4561571455302236,-0.9563934464077057,63.37712135314941,75.66143556348014,51.09280714281869,0.01876855716773873,0.8122206189893,3.9846686819898136,6.142157105165361,54.299896240234375,55.63700485229492,53.39472198486328,60.42461395263672,55.31304931640625
2020-03-20,53.15636444091797,57.175696563720706,57.37370893262562,62.34393653869629,61.27476781886649,68.90194381713867,66.0111515509759,,67.65515175899525,,68.14984296693774,31.529945710897408,-4.569227942350793,-3.6787713048943376,-0.8904566374564551,62.34393653869629,74.40392044372666,50.28395263366591,-0.03909436997463245,0.7804673656095074,3.6291796623689643,6.029991952515189,55.31902694702149,54.299896240234375,55.63700485229492,53.39472198486328,60.42461395263672
2020-03-23,52.455711364746094,56.37124252319336,56.47952755664752,61.43396224975586,60.43485768037883,68.53802368164062,65.47956566131982,,67.35417274128734,,67.9936824534831,32.84662814274279,-4.695802431601351,-3.88217753023574,-0.8136249013656105,61.43396224975586,73.59943657255522,49.2684879269565,-0.013180981873781694,0.7701800394103303,3.7012405596168487,6.0827371613996775,53.15636444091797,55.31902694702149,54.299896240234375,55.63700485229492,53.39472198486328
2020-03-24,56.231658935546875,55.648896026611325,56.43446053462922,60.79623641967773,60.03455303801388,68.24049606323243,65.11690265246598,,67.13392494315387,,67.87664739360315,35.34934008529832,-4.440241869877923,-3.993790398164177,-0.446451471713746,60.79623641967773,72.62740209314732,48.96507074620815,0.07198353568298921,0.8256203217595498,2.746976089125288,5.915582836734793,52.455711364746094,53.15636444091797,55.31902694702149,54.299896240234375,55.63700485229492
2020-03-25,54.81891250610352,55.10509605407715,56.14072452944272,60.07754764556885,59.537825368308134,67.90369606018066,64.71305990162824,,66.89006331073703,,67.74671968327978,37.00651184579065,-4.302113032473251,-4.055454925025992,-0.24665810744725913,60.07754764556885,71.5003873405367,48.654707950600994,-0.025123683992013368,0.8048776976982784,2.2213802992997835,5.711419847483927,56.231658935546875,52.455711364746094,53.15636444091797,55.31902694702149,54.299896240234375
2020-03-26,57.86933135986328,55.36072425842285,56.45501668042827,59.69928150177002,59.37892117702767,67.63729957580567,64.44467839018648,,66.71143495527419,,67.64843721240001,42.299932075059814,-3.901527248081649,-4.024669389637124,0.12314214155547454,59.69928150177002,70.8735182183801,48.525044785159935,0.05564537336307285,0.8496654176983096,2.3887483562393523,5.58711835830504,54.81891250610352,56.231658935546875,52.455711364746094,53.15636444091797,55.31902694702149
2020-03-27,55.24885940551758,54.84314880371094,56.23571535771723,59.129530334472655,58.985581960693374,67.30992477416993,64.08405803784653,,66.4844532612196,,67.52505832874944,43.68212901385899,-3.7522566356077576,-3.9701868388312507,0.2179302032234931,59.129530334472655,69.96988750385829,48.28917316508702,-0.045282568378925414,0.8111903853221777,1.600199979928675,5.420178584692818,57.86933135986328,54.81891250610352,56.231658935546875,52.455711364746094,53.15636444091797
2020-03-30,57.04277801513672,55.20795440673828,56.38245402270259,58.53236045837402,58.8005530134975,67.00752029418945,63.80792940950497,,66.29748939496054,,67.42075703209657,42.0637068447966,-3.4494413477385635,-3.8660377406127133,0.41659639287414985,58.53236045837402,68.35453971364265,48.71018120310539,0.032469785420402575,0.8375295630686824,1.6484119266761148,4.911089627634314,55.24885940551758,57.86933135986328,54.81891250610352,56.231658935546875,52.455711364746094
2020-03-31,57.8210563659668,55.42635955810547,56.64401808511426,58.09502620697022,58.707267618494576,66.69146125793458,63.57315007446426,,66.12963923597056,,67.32523762248334,46.79314914265849,-3.1107981472307955,-3.7149898219363298,0.6041916747055343,58.09502620697022,67.16052595589149,49.029526458048956,0.013643766624121145,0.8489566209679937,1.8445886739061859,4.532749874460632,57.04277801513672,55.24885940551758,57.86933135986328,54.81891250610352,56.231658935546875
2020-04-01,54.842796325683594,55.48064956665039,56.316523219763226,57.39960079193115,58.33922273346496,66.31311988830566,63.23078326078659,,65.90613739616289,,67.2010342264953,49.3471127079829,-3.0476107067731633,-3.581513998903697,0.5339032921305336,57.39960079193115,65.04598289278653,49.75321869107578,-0.05150822602466654,0.8052283714500371,1.815510909804555,3.8231910504276856,57.8210563659668,57.04277801513672,55.24885940551758,57.86933135986328,54.81891250610352
2020-04-02,55.585750579833984,55.50732192993164,56.183655467048816,56.90762786865234,58.07698729026201,65.9480256652832,62.93097805761198,,65.70177330079004,,67.08545926483697,42.354392002869034,-2.904107264980702,-3.446032652119098,0.541925387138396,56.90762786865234,63.58449955912097,50.23075617818371,0.013546979802750325,0.8161367839346723,1.8148317636978766,3.338435845234315,54.842796325683594,57.8210563659668,57.04277801513672,55.24885940551758,57.86933135986328
2020-04-03,54.37503433227539,55.62918891906738,55.85481526072637,56.40244274139404,57.724420341882336,65.55790092468261,62.59545085269682,,65.47748144002738,,66.95898737496074,51.897950565235256,-2.855161907085524,-3.3278585031123833,0.47269659602685943,56.40244274139404,62.12857898080923,50.67630650197885,-0.021781054225753826,0.7983604643881588,1.674949001976122,2.8630681197075964,55.585750579833984,54.842796325683594,57.8210563659668,57.04277801513672,55.24885940551758
2020-04-06,58.87800979614258,56.271418762207034,56.40448699443841,56.3213306427002,57.83428600419283,65.27626739501953,62.44966885047901,,65.34679883321778,,66.87857963785808,55.76973748546717,-2.425065228915159,-3.1472998482729384,0.7222346193577796,56.3213306427002,61.84545633317953,50.797204952220866,0.08281328957606471,0.8644753207116168,1.5494935739830897,2.762062845239665,54.37503433227539,55.585750579833984,54.842796325683594,57.8210563659668,57.04277801513672
2020-04-07,58.846656799316406,56.532918548583986,56.84851786805259,56.09090728759766,57.93070227039508,65.0282829284668,62.308374260237336,,65.21808314937815,,66.79866000762384,58.48894299196734,-2.062959919794423,-2.9304318625772354,0.8674719427828124,56.09090728759766,60.66486559979966,51.51694897539566,-0.000532507755182765,0.8640149808991737,1.7497562288483035,2.2869791561010024,58.87800979614258,54.37503433227539,55.585750579833984,54.842796325683594,57.8210563659668
2020-04-08,60.06283950805664,57.0573112487793,57.43293998441696,56.081203651428225,58.133762959696185,64.7859415435791,62.22031407387731,,65.11599911687672,,66.7316369180759,58.792152149321254,-1.6587322402157767,-2.676091938104944,1.0173596978891672,56.081203651428225,60.61862616830247,51.54378113455398,0.020666980503034393,0.8818715616637466,1.9529883076916996,2.268711258437121,58.846656799316406,58.87800979614258,54.37503433227539,55.585750579833984,54.842796325683594
2020-04-09,60.04144287109375,57.274522399902345,57.90721323654001,56.3176233291626,58.31544676078167,64.53700157165527,62.13486814435639,,65.01551285458399,,66.66506782308106,63.860933112977456,-1.324833564973524,-2.40584026347866,1.0810066985051363,56.3176233291626,61.168440146396165,51.466806511929036,-0.00035623751954017013,0.8815574059260665,2.1628512047910444,2.4254084086167818,60.06283950805664,58.846656799316406,58.87800979614258,54.37503433227539,55.585750579833984
