Date,close,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,daily_return,cumulative_return,volatility_10,volatility_20,momentum_3,momentum_7,momentum_14,lag_1,lag_2,lag_3,lag_4,lag_5
2020-01-29,38.732666015625,36.681199645996095,36.711710590977766,,34.81232813271452,,32.07303474242809,,30.598805033559433,,29.704693364933693,72.20916202344655,2.2964094450987105,1.9512970741740474,0.34511237092466307,,,,0.024854513769903885,1.35032303705971,1.7635855143593868,,0.028628565957970586,0.13808031129723553,0.18053802159574084,37.793331146240234,37.20133209228515,37.654666900634766,38.14666748046875,37.97066879272461
2020-01-30,42.72066879272461,37.496599960327146,37.80424844584083,34.837566471099855,35.565503433667864,,32.490589018910306,,30.838841939681515,,29.834205558245046,82.01566238901403,2.6399392135439186,2.0890255020480217,0.5509137114958969,34.837566471099855,42.04525919489657,27.629873747303133,0.10296225866535558,1.4893553468832403,2.4346403253320594,3.603846361898361,0.14836395338606878,0.17107097940784977,0.3313043730487757,38.732666015625,37.793331146240234,37.20133209228515,37.654666900634766,38.14666748046875
2020-01-31,43.371334075927734,38.41046676635742,38.81644583312935,35.5719331741333,36.308915875787854,,32.91728490349922,,31.0870101007953,,29.968903354440894,83.72583878705716,2.9309066135380633,2.25740172434603,0.6735048891920332,35.5719331741333,43.124407620083424,28.01945872818317,0.015230690473505337,1.5120392571766792,2.765963211082968,3.776237222975064,0.14759225399062004,0.14223255620501263,0.3605981467584187,42.72066879272461,38.732666015625,37.793331146240234,37.20133209228515,37.654666900634766
2020-02-03,52.0,40.20713348388672,41.21345568165128,36.69523315429687,37.80330483999853,,33.66562667198945,,31.50112871266074,,30.18811824643651,87.70467252987142,3.8137985064675846,2.5686810807703413,1.2451174256972433,36.69523315429687,46.73859256522831,26.651873743365435,0.19894859376394902,1.8128573411078657,4.738623468569899,5.0216797054657185,0.3425360386765752,0.3631597052776423,0.4861106341467456,43.371334075927734,42.72066879272461,38.732666015625,37.793331146240234,37.20133209228515
2020-02-04,59.137332916259766,42.47286682128906,44.4723424515801,38.14696645736694,39.835117037737696,,34.664517112941226,,32.04838028104884,,30.476170133698435,90.37794033370875,5.03142072351892,3.061229009320057,1.970191714198863,38.14696645736694,51.8902013011957,24.403731613538184,0.13725640223576474,2.0616836175150257,7.417819528077741,6.871617421914379,0.38427919289341594,0.5705180203111253,0.6490556741088795,52.0,43.371334075927734,42.72066879272461,38.732666015625,37.793331146240234
2020-02-05,48.97999954223633,43.57379989624023,45.29191646806304,39.032433128356935,40.70605822864233,,35.22590858075672,,32.38365987037929,,30.66028783925603,69.12326519374207,5.117788507913183,3.4725409090386825,1.6452475988745001,39.032433128356935,53.186126854046876,24.878739402666994,-0.1717583947927872,1.7075721488000581,7.491987362543338,7.07684686284497,0.12931733795621358,0.31661950762225133,0.41697206317227153,59.137332916259766,52.0,43.371334075927734,42.72066879272461,38.732666015625
2020-02-06,49.930667877197266,44.75219993591308,46.135325815178355,39.88849983215332,41.584592480885654,,35.80256580806812,,32.73112537546479,,30.85203291426042,70.4924018297238,5.2029699895532815,3.8186267251416024,1.384343264411679,39.88849983215332,54.52041174997742,25.256587914329224,0.01940931694254422,1.7407149578383798,7.470226900455278,7.31595595891205,-0.03979484851543724,0.32115022314365316,0.45856790278639536,48.97999954223633,59.137332916259766,52.0,43.371334075927734,42.72066879272461
2020-02-07,49.871334075927734,45.973866653442386,46.814600044405516,40.77759990692139,42.373805966127755,,36.35428221072928,,33.07053544874129,,31.041279691988453,70.7510070281302,5.205681331596779,4.096037646432638,1.1096436851641407,40.77759990692139,55.57419276597243,25.981007047870346,-0.001188323805631053,1.7386464248151625,7.173597214539031,7.398296429525521,-0.15668611321131043,0.2875781402656179,0.46536733069300973,49.930667877197266,48.97999954223633,59.137332916259766,52.0,43.371334075927734
2020-02-10,51.41866683959961,47.395600128173825,47.651703098077164,41.754699897766116,43.23522128741079,,36.94504239225361,,33.43386478321373,,31.244039763108965,70.04508308912217,5.271915551307288,4.331213227407568,0.9407023238997194,41.754699897766116,56.65699376950002,26.85240602603221,0.031026496329857656,1.7925905317336104,6.630063672199195,7.451146935866953,0.04978904287780517,0.20360163575801238,0.4095029464040256,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766,52.0
2020-02-11,51.62533187866211,48.77880020141602,48.37418105818352,42.586433219909665,44.034279438958535,,37.52074001917159,,33.79409185441072,,31.446838689631882,68.97605409563941,5.280215748768569,4.521013731679769,0.7592020170887999,42.586433219909665,57.75366819432898,27.419198245490346,0.004019260937028868,1.799795420833895,5.794387469595537,7.58361748720966,0.033940343150081764,0.19030998189459813,0.35961081329580935,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633,59.137332916259766
2020-02-12,51.15266799926758,50.02080039978027,48.87936050201698,43.351000022888186,44.71222120660701,,38.05532543015575,,34.137826035497,,31.642916593210348,67.92678288267739,5.188839972938744,4.654578979931564,0.5342609930071802,43.351000022888186,58.63205794159444,28.069942104181933,-0.009155657933695438,1.7833171096101086,4.612291869988293,7.640528959353126,0.025692794208974856,-0.0162948461679312,0.3409472275778207,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266,48.97999954223633
2020-02-13,53.599998474121094,51.108733367919925,49.737658315126815,44.302666664123535,45.5586761844655,,38.664920451487724,,34.52321558873708,,31.86139501988608,70.85411316113579,5.2533458277847345,4.774332349502198,0.4790134782825364,44.302666664123535,59.650836613274734,28.954496714972336,0.047843652551780025,1.8686375137919393,3.9319472499714347,7.6740849745756,0.04242295198601975,-0.09363517374007557,0.42346229261737345,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734,49.930667877197266
2020-02-14,53.33533477783203,52.10513343811035,50.39178130834594,45.25780010223389,46.29931033621469,,39.24023081722672,,34.89573280040233,,32.075066062253704,71.20551758439225,5.222904640535198,4.864046807708799,0.3588578328263994,45.25780010223389,60.34267301478995,30.172927189677818,-0.004937755668348531,1.8594106383161244,2.873328647041185,7.542436456278034,0.033123329903022025,0.08892068755206939,0.43369421948448905,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961,49.871334075927734
2020-02-18,57.22666549682617,52.62779998779297,51.634487524433254,46.417466735839845,47.3400108277015,,39.94558119681885,,35.33792948746022,,32.32533073324448,73.50352206898715,5.449953971236262,4.981228240414292,0.4687257308219701,46.417466735839845,61.434980338931574,31.399953132748117,0.0729597130158357,1.9950727048662606,3.2963176760379373,7.508756801545864,0.11874253553393466,0.14612257215491598,0.5142000919524452,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211,51.41866683959961
2020-02-19,61.16133117675781,52.830199813842775,53.36664091576499,47.65153331756592,48.656327051421144,,40.77757139211057,,35.849283976357206,,32.612256110791876,75.29359209842076,5.879610350426958,5.160904662416825,0.7187056880101332,47.65153331756592,63.274842645928096,32.028223989203745,0.06875580895325561,2.1322455426099003,3.7687143505243506,7.811654664181089,0.1410696439905208,0.22638249627814977,0.5790632938121261,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758,51.62533187866211
2020-02-20,59.96066665649414,53.928266525268555,54.56555468680665,48.75103321075439,49.73293082333286,,41.52984963777268,,36.32673709873615,,32.88437959880881,70.74642780545992,6.0534521062912034,5.339414151191701,0.7140379550995029,48.75103321075439,64.5992251950373,32.90284122647148,-0.019631105097986157,2.090387206268213,4.106781396366683,7.924095992141457,0.12422031109882181,0.1661264350462699,0.4035516847223499,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094,51.15266799926758
2020-02-21,60.06666564941406,54.94186630249023,55.56575668000799,49.84703311920166,50.7170960448644,,42.25678359901352,,36.796834693799084,,33.15485010677504,70.35785151960769,6.129123463098217,5.497356013573004,0.6317674495252135,49.84703311920166,65.63911172989249,34.05495450851083,0.0017678087791648256,2.0940826111233077,4.2585363253679045,7.8960393053454165,0.04962721710118512,0.16351146740503464,0.3849393137010442,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203,53.599998474121094
2020-02-24,55.58599853515625,55.513332748413085,55.56943701730768,50.74359970092773,51.180801043939816,,42.7794979102348,,37.16889734412299,,33.3780456135251,54.86479157502522,5.761130443355526,5.550110899529509,0.2110195438260174,50.74359970092773,65.63129575008998,35.85590365176549,-0.07459490327646512,1.9378747212936371,3.8680321582412356,7.443848024581124,-0.09115780402961982,0.08666860809590915,0.06896151029146624,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617,53.33533477783203
2020-02-25,53.32733154296875,55.70419921875,55.161781476518776,51.549899673461915,51.38523252003781,,43.19313844485182,,37.48886633815954,,33.576545971032004,40.91562319534544,5.226984352233266,5.485485590070261,-0.2585012378369944,51.549899673461915,65.0296065278526,38.07019281907124,-0.040633739641448896,1.8591316244108462,3.6863572393520774,6.73985342719534,-0.11062810811505475,-0.005087069755869367,-0.09824591483552614,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781,57.22666549682617
2020-02-26,51.91999816894531,55.73366584777832,54.572366329687235,52.256233024597165,51.43616258183852,,43.53536823795353,,37.77463132490777,,33.759067883449056,56.328569995091215,4.636661141577399,5.315720700371688,-0.6790595587942896,52.256233024597165,64.07951531332644,40.43295073586789,-0.026390470576789893,1.8100682659784522,3.6511399019142794,5.911641144364635,-0.13562709686630026,-0.02653656557669115,0.06002447231902841,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414,61.16133117675781
2020-02-27,45.26666641235352,55.14506568908691,52.88042089017201,52.582933044433595,50.848591518078045,,43.60326228400843,,37.92298845535224,,33.873571351398354,41.93934174015916,3.590567646759041,4.9706900896491595,-1.3801224428901184,52.582933044433595,63.12443037238029,42.0414357164869,-0.12814583958462689,1.5781155483291536,4.773601455169451,5.270748663973345,-0.18564624896098791,-0.2089934645088828,-0.09340955495157188,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406,59.96066665649414
2020-02-28,44.53266525268555,54.23833236694336,51.36264713790174,52.67353286743164,50.24707473089781,,43.639709459250675,,38.05387314440834,,33.97963198723206,40.983597685616125,2.6715077774348615,4.5108536272063,-1.8393458497714388,52.67353286743164,62.88408908596849,42.46297664889479,-0.016215047800994253,1.552526329277504,5.841419108630654,5.1052781092684265,-0.1649185518160956,-0.2718820144057198,-0.1070488472418687,45.26666641235352,51.91999816894531,53.32733154296875,55.58599853515625,60.06666564941406
2020-03-02,49.574668884277344,53.86226577758789,51.0375601826973,52.98369960784912,50.18303607883872,,43.872452966114466,,38.28200771351466,,34.13480648372008,47.214503507736524,2.323213209089225,4.073325543582885,-1.75011233449366,52.98369960784912,62.34612635554926,43.62127286014898,0.11322034293215233,1.7283038926894987,6.024207522445451,4.68121337385007,-0.04517198319299576,-0.17321351398103446,-0.035862422514271186,44.53266525268555,45.26666641235352,51.91999816894531,53.32733154296875,55.58599853515625
2020-03-03,49.70066833496094,53.10966606140137,50.79448893765432,52.86873302459717,50.1370962937075,,44.10101043155942,,38.50811980502844,,34.28969068124486,47.08554952120638,2.033908723299291,3.6654421795261665,-1.6315334562268755,52.86873302459717,62.33788179413989,43.39958425505445,0.0025416095259802596,1.7326965663269471,6.027302058476391,4.734574384771361,0.09795291489362579,-0.17257487497234236,-0.037281378611275895,49.574668884277344,44.53266525268555,45.26666641235352,51.91999816894531,53.32733154296875
2020-03-04,49.96666717529297,51.990199661254884,50.64397588995225,52.41019973754883,50.12086494909659,,44.33103618621564,,38.73502173315249,,34.44568049710604,48.19276926344636,1.8052864983530483,3.293411043291543,-1.4881245449384948,52.41019973754883,61.48102380014294,43.33937567495472,0.0053520173720666975,1.7419699884504494,5.369382455642829,4.535412031297057,0.12202283181960971,-0.10109256841557401,-0.023185512513083206,49.70066833496094,49.574668884277344,44.53266525268555,45.26666641235352,51.91999816894531
2020-03-05,48.30266571044922,50.82439956665039,50.21828313004261,52.37633304595947,49.947703116844465,,44.48678636363657,,38.92448002973263,,34.583560946990055,41.73049639984107,1.4728525984406389,2.9292993543213623,-1.4564467558807235,52.37633304595947,61.505948324957274,43.246717766961666,-0.033302230445070524,1.6839585024666757,4.666084195852176,4.564807639498901,-0.025658329192220664,-0.094223087620105,-0.09883083795663739,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555,45.26666641235352
2020-03-06,46.89866638183594,49.507599639892575,49.61471644855048,52.22473297119141,49.657318665891275,,44.58136989376204,,39.082384709972295,,34.70609930952584,40.29706384130772,1.0836140968143013,2.5601623028199505,-1.4765482060056492,52.22473297119141,61.62211008834022,42.827355854042594,-0.029066704869448956,1.6350113776630775,3.473764428264613,4.698688558574409,-0.056377550785448705,-0.09671286525801082,-0.12068300354367312,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344,44.53266525268555
2020-03-09,40.53333282470703,48.002333068847655,47.963555789669854,51.75783290863037,48.788367633397534,,44.42262334203439,,39.111116355808626,,34.76408173256247,26.58237358526148,0.25853038190230393,2.0998359186364213,-1.8413055367341173,51.75783290863037,62.48179767913808,41.033868138122656,-0.13572525720249962,1.413099037900743,3.793790408444276,5.361982385253857,-0.18879254678908108,-0.10456554376080007,-0.29170549301085813,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094,49.574668884277344
2020-03-10,43.02199935913086,46.97179985046387,47.065090984117305,51.337999534606936,48.23918970251499,,44.367696911332295,,39.18855958359718,,34.84625006715519,23.477924080348032,-0.19232283793969884,1.6414041673211974,-1.8337270052608963,51.337999534606936,62.7530477728708,39.92295129634307,0.061398023823663106,1.4998605262949682,3.5802504403037902,5.707524119131932,-0.10932453258321939,-0.033922647229464586,-0.296581703972463,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297,49.70066833496094
2020-03-11,42.28200149536133,46.008000183105466,46.19543834979803,50.870833015441896,47.671838444690835,,44.2859049342354,,39.24981585907766,,34.920237643555254,23.798516230216123,-0.6023948729549033,1.1926443592659774,-1.7950392322208808,50.870833015441896,62.98002438587389,38.7616416450099,-0.017200452670558586,1.4740622462999926,3.3925438335358304,6.054595685215996,-0.09843915067620479,-0.14710471200401487,-0.2948377018956658,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922,49.96666717529297
2020-03-12,37.369998931884766,45.2183334350586,44.590813001086524,50.18169956207275,46.69071087204264,,44.01469293414322,,39.21259176150948,,34.94461337776749,20.55593303545139,-1.3086521433671692,0.6923850587393482,-2.0010372021065175,50.18169956207275,63.70905540110358,36.65434372304192,-0.11617242301113506,1.302816863478086,4.364171514717973,6.763677919515418,-0.07804277794038339,-0.24809866378401213,-0.37785794287302343,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594,48.30266571044922
2020-03-13,36.44133377075195,44.409200286865236,43.10908950466205,49.3237663269043,45.71457971953876,43.88627979278564,43.717698457147485,,39.15771536565289,,34.95950611799619,22.642663838187076,-1.9211557482150994,0.16967689734845867,-2.090832645563558,49.3237663269043,64.06069692846248,34.58683572534611,-0.0248505535904755,1.2704411431936484,5.179366701149102,7.368465300779092,-0.15296047804394397,-0.27068712341952816,-0.3444152352915987,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703,46.89866638183594
2020-03-16,29.67133331298828,42.41886672973633,40.66586110617591,48.14056625366211,44.18665149034348,43.906026458740236,43.16686060835693,,38.96986621609518,,34.90688748312049,20.056710559632904,-2.9192009936786434,-0.44809868085696175,-2.4711023128216816,48.14056625366211,65.14655609966078,31.134576407663438,-0.18577806455584012,1.0344210464790236,6.602532639048088,8.502994922999335,-0.2982514482848343,-0.3857205833969213,-0.44359988669074013,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086,40.53333282470703
2020-03-17,28.68000030517578,40.31679992675781,38.486613687812245,46.71323299407959,42.709827567946554,43.88894645690918,42.59874843960473,,38.76610649508687,,34.844928406723035,20.270181903430284,-3.74695872230118,-1.1078706891458054,-2.6390880331553745,46.71323299407959,65.23280075902002,28.19366522913916,-0.03341046380880208,0.9998605595425729,7.332468909806274,9.259783882470215,-0.23253944006122296,-0.38846874510948415,-0.4476116849647729,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133,43.02199935913086
2020-03-18,24.08133316040039,37.72826652526855,35.86747177373736,44.85923309326172,40.93568524341835,43.76851978302002,41.872575291400636,,38.475318904301005,,34.73782795651087,21.394882732374,-4.719631715280393,-1.830222894372723,-2.88940882090767,44.85923309326172,64.66798921028057,25.050476976242873,-0.1603440409986845,0.8395388769903109,8.078443842998825,9.904378058509424,-0.339175308129687,-0.40588815470605344,-0.4680117828639473,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766,42.28200149536133
2020-03-19,28.50933265686035,35.74893321990967,34.529628297941535,43.28666639328003,39.752223092317585,43.713293113708495,41.348526560634355,,38.277972641975445,,34.67585287890241,30.327239993714713,-5.074681744645872,-2.479114664427353,-2.595567080218519,43.28666639328003,63.041180962650415,23.532151823909647,0.1838768421567878,0.9939106345591452,7.6109899671890835,9.877257284685191,-0.039162401091671795,-0.33733129372078763,-0.359810770473903,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195,37.369998931884766
2020-03-20,28.50200080871582,33.90926666259766,33.43369602717322,41.70843315124512,38.68077335102218,43.62714645385742,40.84474123702971,,38.08438904131684,,34.614421515019956,20.47818714966361,-5.295608590358036,-3.04241344961349,-2.253195140744546,41.70843315124512,60.85246108343782,22.56440521905242,-0.0002571736151377735,0.9936550269681317,6.796259297054584,9.572013966096348,-0.006206397997416957,-0.32590701005857736,-0.4250692652078356,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828,36.44133377075195
2020-03-23,28.952667236328125,32.751200103759764,32.618963519746835,40.37676658630371,37.754287054384655,43.564413146972655,40.37838539386494,,37.90356286696063,,34.558085651550385,21.195064774725807,-5.372400009834585,-3.5084107616577094,-1.863989248176876,40.37676658630371,59.15806524810809,21.595467924499328,0.015811747064244486,1.009366448923667,6.523297629784042,9.39064933090219,0.2022867273784581,-0.22524302745898184,-0.417459197103755,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578,29.67133331298828
2020-03-24,33.66666793823242,31.815666961669923,32.80945523219876,39.39373340606689,37.36498999570349,43.6002131652832,40.1151807877617,,37.81966395748086,,34.54921582355718,29.85797646752701,-4.995294655599238,-3.8057875404460155,-1.1895071151532228,39.39373340606689,57.36144016168013,21.426026650453657,0.16281749323562988,1.1737089638935678,5.472935928660969,8.983853377806618,0.1808998949026972,-0.07614062234863905,-0.32621745972924154,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039,28.68000030517578
2020-03-25,35.95000076293945,31.182466888427733,33.38046351051525,38.5952335357666,37.23022911639263,43.619399871826175,39.95184039463142,,37.782640923925584,,34.563153982158,34.965841640745225,-4.460769099676405,-3.9367838522920935,-0.5239852473843114,38.5952335357666,55.61338331159706,21.577083759936144,0.06782176450892674,1.2533119768447738,4.385789973117633,8.50907488791523,0.2613149864182889,0.21160718946198354,-0.25573464250519695,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035,24.08133316040039
2020-03-26,35.21066665649414,30.966533660888672,33.713227718875046,38.092433547973634,37.037889834497534,43.60638656616211,39.765912012743684,,37.73171074041209,,34.56959689434045,35.54085681189743,-4.0501245147846205,-3.9594519847905993,-0.0906725299940212,38.092433547973634,54.87321123081071,21.311655865136558,-0.020565621439638027,1.2275368371832198,4.090516840337754,8.390388841418538,0.21614586901734012,0.22770802935241918,-0.24921816817095277,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582,28.50933265686035
2020-03-27,34.29066848754883,30.751467132568358,33.81821694954301,37.5803337097168,36.7762497062167,43.600866622924805,39.5511965803831,,37.66357128986034,,34.5668214873077,41.07476696169889,-3.755629329103968,-3.9186874536532734,0.16305812454930546,37.5803337097168,54.15746305025387,21.003204369179727,-0.026128393930185068,1.1954632711374833,3.818156218452965,8.288564670268535,0.01853466908163437,0.42395224795680253,-0.1540131023559207,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125,28.50200080871582
2020-03-30,33.47533416748047,31.13186721801758,33.75587462553163,36.775366973876956,36.46187679776563,43.585719985961916,39.31292746615163,,37.580635901298365,,34.55596091696116,35.665092802248125,-3.5471412025607094,-3.844378203434761,0.29723700087405147,36.775366973876956,52.43848689980916,21.11224704794475,-0.02377714859552571,1.167038563299154,3.8874523574384203,7.831559962966105,-0.06883634333632882,0.17418862694511805,-0.22190194165451393,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242,28.952667236328125
2020-03-31,34.93333435058594,31.757200622558592,33.96995821190514,36.037000274658205,36.31630132660566,43.60372001647949,39.1411787165216,,37.528214088412966,,34.559715876499716,39.19843135759675,-3.227064835789797,-3.7209155299057683,0.4938506941159715,36.037000274658205,50.479330301552764,21.59467024776365,0.04355446239344318,1.2178683005160649,3.9516474035175375,7.221165013447278,-0.00787637191348245,0.2256449848918478,-0.17380130752754452,33.47533416748047,34.29066848754883,35.21066665649414,35.95000076293945,33.66666793823242
