Date,close,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,daily_return,cumulative_return,volatility_10,volatility_20,lag_1,lag_2,lag_3,lag_4,lag_5,zscore_return,is_anomaly_return,is_anomaly_rsi,is_anomaly_volatility,is_anomaly,ticker,target_1d,target_5d,momentum_3,momentum_7,momentum_14
2020-02-06,73.44735717773438,72.36482849121094,72.48368204464664,72.3571159362793,71.95155478919322,,70.55818977483254,,69.57646332028571,,68.91611574586719,55.08169385166452,0.8010240078228463,0.9175805085042332,-0.1165565006813867,72.3571159362793,74.47564046273219,70.23859140982641,0.0206908777499297,1.0783895018102738,0.8378051951074492,1.0592622632264437,71.9584732055664,71.92662048339844,73.77727508544922,71.29812622070312,72.36651611328125,0.9615437181630146,False,False,False,False,GOOGL,0.002127270151155658,0.02535283453891446,-0.004471809338752797,0.0175595736708396,0.017797973029478387
2020-02-07,73.60359954833984,72.42921981811523,72.68730340895449,72.50471000671386,72.10889238530243,,70.67761760908773,,69.65620859212837,,68.96275737574254,49.909953822300345,0.8376991303818784,0.9016042328797622,-0.0639051024978838,72.50471000671386,74.5323274242471,70.47709258918063,0.0021272701511556,1.0806835276087945,0.910219351992212,1.0138087087666203,73.44735717773438,71.9584732055664,71.92662048339844,73.77727508544922,71.29812622070312,0.054058716866614,False,False,False,False,GOOGL,0.019978396186898895,0.0267864685622643,0.02331513775665961,0.01538394340507332,-0.00027720075116743903
2020-02-10,75.07408142089844,72.81203994750976,73.12126304748975,72.70301208496093,72.39129134107347,,70.85002795464894,,69.76349320259907,,69.0235665702217,55.18758571591195,0.974190169167784,0.9161214201373666,0.0580687490304172,72.70301208496093,74.92220404462465,70.48382012529721,0.0199783961868988,1.1022738512760184,1.134606195860778,1.1095959798318562,73.60359954833984,73.44735717773438,71.9584732055664,71.92662048339844,73.77727508544922,0.9267139401303548,False,False,False,False,GOOGL,0.0009278351563142273,0.0071453469524223046,0.043297308524481215,0.037414614562608195,0.017817503017474534
2020-02-11,75.14373779296875,73.1084228515625,73.48898572848593,72.8772533416748,72.65342909839683,,71.01840873262226,,69.87003269943807,,69.08446379631869,55.14884736205328,1.0755823441176915,0.9480136049334316,0.1275687391842598,72.8772533416748,75.29005514563592,70.46445153771369,0.0009278351563142,1.103296579707118,1.3226563219422094,1.2064009019805575,75.07408142089844,73.60359954833984,73.44735717773438,71.9584732055664,71.92662048339844,-0.0045758595246961,False,False,False,False,GOOGL,0.005675361753800345,0.009807558755802415,0.023096550787107706,0.05393706365243811,0.017649890472791085
2020-02-12,75.57020568847656,73.41659927368164,73.86738935757514,73.09630584716797,72.93121734507109,,71.19691057402831,,69.9829074120923,,69.14899854151429,56.47515262700977,1.1767835401546591,0.9937675919776772,0.1830159481769819,73.09630584716797,75.65489500901913,70.53771668531681,0.0056753617538003,1.1095581869186866,1.5081647589605922,1.2792945809255805,75.14373779296875,75.07408142089844,73.60359954833984,73.44735717773438,71.9584732055664,0.2275077566339919,False,False,False,False,GOOGL,-0.0034504314831352856,-0.001079944570181679,0.026718885383385738,0.024301935805446373,0.022860114546344956
2020-02-13,75.30945587158203,73.71089324951171,74.12958326921274,73.28089866638183,73.15771625235784,,71.35818686020689,,70.08838361921092,,69.21029662440054,59.489554646689406,1.2218610326802946,1.0393862801182008,0.1824747525620937,73.28089866638183,75.92168276942407,70.6401145633396,-0.0034504314831352,1.105729732418172,1.5664961068822736,1.3203920515211198,75.57020568847656,75.14373779296875,75.07408142089844,73.60359954833984,73.44735717773438,-0.2186081420880928,False,False,False,False,GOOGL,0.0035284305145162342,-0.01977700043592512,0.0031352291793484977,0.04703175771986112,0.03220641030842719
2020-02-14,75.57518005371094,74.1385986328125,74.39241904821242,73.45150756835938,73.38795090010576,,71.52355914230509,,70.19703305355745,,69.27362879782652,69.79970355400229,1.264451184855332,1.084399261065627,0.1800519237897051,73.45150756835938,76.22571791348271,70.67729722323604,0.0035284305145162,1.109631222946844,1.4106732860531852,1.3871051725616714,75.30945587158203,75.57020568847656,75.14373779296875,75.07408142089844,73.60359954833984,0.1225546709744087,False,False,False,False,GOOGL,0.0004675043585620209,-0.06510051192282496,0.005741559754864234,0.050261028160124344,0.0607656178721272
2020-02-18,75.61051177978516,74.3219223022461,74.6138904539529,73.55083274841309,73.59962336483713,,71.68383179475529,,70.3042306520966,,69.33668235983606,67.09482033665302,1.286228322857582,1.124765073424018,0.1614632494335639,73.55083274841309,76.48847904333152,70.61318645349465,0.000467504358562,1.110149980379968,1.4761018486564408,1.4688231474592186,75.57518005371094,75.30945587158203,75.57020568847656,75.14373779296875,75.07408142089844,-0.0270792060521524,False,False,False,False,GOOGL,0.0035736120594676013,-0.08761131338416406,0.0005333595554146697,0.029451769065239386,0.04752850324471636
2020-02-19,75.8807144165039,74.71733169555664,74.84422208350763,73.65687522888183,73.81687013166254,,71.84841542698074,,70.41465607317397,,69.40179710666858,66.96864042352144,1.3101869367815624,1.1618494460955269,0.1483374906860355,73.65687522888183,76.77392989007735,70.5398205676863,0.0035736120594676,1.1141172257376717,1.279703358741917,1.5585273305977614,75.61051177978516,75.57518005371094,75.30945587158203,75.57020568847656,75.14373779296875,0.1247633782076661,False,False,False,False,GOOGL,-0.005167589213456836,-0.08813868556261273,0.0075854823051169085,0.030937547648991703,0.04679743253618884
2020-02-20,75.48859405517578,75.07034378051758,74.96138062381092,73.73928184509278,73.9760819339019,,71.9911675300472,,70.51513009261956,,69.46236225043482,65.20604976467274,1.2827467685900444,1.1860289105944304,0.096717857995614,73.73928184509278,76.96212185487599,70.51644183530956,-0.0051675892134568,1.1083599255794232,0.8482751332797913,1.611420004891603,75.8807144165039,75.61051177978516,75.57518005371094,75.30945587158203,75.57020568847656,-0.3025516792931071,False,False,False,False,GOOGL,-0.022103118306531888,-0.13318488634173475,-0.0011456935792096834,0.005521381366671685,0.043142576284967094
2020-02-21,73.82006072998047,75.10761413574218,74.75386791584175,73.73622131347656,73.96122277162367,,72.06288883200537,,70.5805742636564,,69.5057224343109,61.60465091786117,1.1135274910045894,1.1715286266764622,-0.0580011356718728,73.73622131347656,76.95860980582856,70.51383282112457,-0.0221031183065318,1.0838617150181222,0.7739772976521678,1.6111942461760007,75.48859405517578,75.8807144165039,75.61051177978516,75.57518005371094,75.30945587158203,-1.1304477958862735,False,False,False,False,GOOGL,-0.04287267654794058,-0.09721175934499293,-0.023679922376657836,-0.01761526777700617,0.03537168005608882
2020-02-24,70.65519714355469,74.81277389526367,74.00865504815319,73.62099685668946,73.64636318799805,,72.00768523637986,,70.58205194444646,,69.51715999360685,36.48657662935329,0.7157907624577575,1.0803810538327212,-0.3645902913749637,73.62099685668946,77.1137611320932,70.12823258128572,-0.0428726765479405,1.0373936622874542,1.56645449750118,1.7463821377018711,73.82006072998047,75.48859405517578,75.8807144165039,75.61051177978516,75.57518005371094,-2.1457710560523178,False,False,False,False,GOOGL,-0.023622064248922214,-0.023622064248922214,-0.06886489291952003,-0.06503897270285386,-0.04231760983688437
2020-02-25,68.98617553710938,74.20398330688477,73.09547695523612,73.50801162719726,73.20253579267532,,71.88919465993789,,70.55045043142988,,69.51187656617903,37.0694340625348,0.2628751830256277,0.9168798796713026,-0.6540046966456748,73.50801162719726,77.44253458469706,69.57348866969747,-0.0236220642489222,1.0128882825454752,2.4096731966984053,1.9672614787498992,70.65519714355469,73.82006072998047,75.48859405517578,75.8807144165039,75.61051177978516,-1.2047017173379573,False,False,False,False,GOOGL,0.0029935338430346903,-0.03505679397701167,-0.08613776159764863,-0.08396396257669336,-0.04088117760193888
2020-02-26,69.19268798828125,73.60887832641602,72.38587896124432,73.35865058898926,72.82064552559017,,71.78344930026508,,70.52356404641704,,69.5087005604288,38.02150278978509,-0.0784950062710407,0.7178049024828339,-0.7962999087538747,73.35865058898926,77.71015905720802,69.00714212077051,0.0029935338430346,1.0159203978984883,2.846970458659821,2.1757542341093763,68.98617553710938,70.65519714355469,73.82006072998047,75.48859405517578,75.8807144165039,0.0964061594833058,False,False,False,False,GOOGL,-0.054312585067917585,-0.006379046321934534,-0.06268448841603169,-0.0844522244061302,-0.03843585187506737
2020-02-27,65.43465423583984,72.59532318115234,71.12201992026168,73.00596122741699,72.11721778370918,,71.53447694479742,,70.42279355511847,,69.46816278605479,20.99776816904256,-0.6448419210854581,0.4452755377691755,-1.0901174588546336,73.00596122741699,78.61589380664515,67.39602864818883,-0.0543125850679175,0.960743134865394,3.7363880548706168,2.8049662896140783,69.19268798828125,68.98617553710938,70.65519714355469,73.82006072998047,75.48859405517578,-2.705012859825827,False,False,False,False,GOOGL,0.018479940480264467,-0.00014434538609531256,-0.07388759947987877,-0.1345825772689172,-0.10909450318960678
2020-02-28,66.64388275146484,71.72876586914063,70.30781316229861,72.71982955932617,71.59594778063828,,71.34268893721575,,70.34796363821444,,69.4400604971534,26.59329234059892,-0.9847497143963296,0.1592704873360745,-1.144020201732404,72.71982955932617,79.0096476921174,66.43001142653495,0.0184799404802644,0.9784976108145292,4.030291862136978,3.1449090663956114,65.43465423583984,69.19268798828125,68.98617553710938,70.65519714355469,73.82006072998047,0.8534616872133334,False,False,False,False,GOOGL,0.035146403374780144,-0.0324882912674509,-0.033953074908240954,-0.12172831708382115,-0.0945567450448418
2020-03-02,68.98617553710938,71.06986541748047,70.0675154122642,72.60423202514649,71.34739804315934,,71.25027664701551,,70.32099753720246,,69.43554422889426,30.65948651127438,-1.052987453156618,-0.083181100762464,-0.969806352394154,72.60423202514649,79.08611420563834,66.12234984465464,0.0351464033747801,1.0128882825454752,3.8668774948870497,3.240941090245924,66.64388275146484,65.43465423583984,69.19268798828125,68.98617553710938,70.65519714355469,1.6682044585717837,False,False,False,False,GOOGL,-0.03505679397701167,-0.12300904784212974,-0.002984599343890948,-0.08613776159764863,-0.081091979662829
2020-03-03,66.56774139404297,70.16558837890625,69.4311928634967,72.24375534057617,70.8921926480054,,71.06664781356561,,70.24667563337752,,69.4070088773037,26.293051995409073,-1.287373733362628,-0.3240196272824968,-0.9633541060801312,72.24375534057617,79.2329892293834,65.25452145176894,-0.0350567939770116,0.9773796667025494,3.7423871727095888,3.4946169444036155,68.98617553710938,66.64388275146484,65.43465423583984,69.19268798828125,68.98617553710938,-1.7636903550208896,False,False,False,False,GOOGL,0.03280212287054218,-0.04675864656802553,0.017316316123857645,-0.09824320468205905,-0.11412789210131946
2020-03-04,68.75130462646484,69.45264739990235,69.3075768204,72.08498954772949,70.68829855071583,,70.97585004152245,,70.21706432630994,,69.40048445689735,32.819263434744045,-1.2821514017825422,-0.5156459821825059,-0.7665054196000363,72.08498954772949,79.24668752498012,64.92329157047887,0.0328021228705421,1.009439794620896,3.1676110918958296,3.58084898862531,66.56774139404297,68.98617553710938,66.64388275146484,65.43465423583984,69.19268798828125,1.553603921736045,False,False,False,False,GOOGL,-0.048378654036106195,-0.12355245389408565,0.03162213526572599,-0.02694624874121554,-0.09023266510774508
2020-03-05,65.42520904541016,68.44630889892578,68.60169177040184,71.75832633972168,70.18705193116291,,70.75817784559648,,70.12217610292578,,69.36092947767857,28.42805544325499,-1.5287779814916007,-0.7182723820443249,-0.8105055994472758,71.75832633972168,79.51555865994841,64.00109401949494,-0.0483786540361061,0.9606044560266536,2.5812201282417515,3.878616160113366,68.75130462646484,66.56774139404297,68.98617553710938,66.64388275146484,65.43465423583984,-2.414931668363251,False,False,False,False,GOOGL,-0.01446647525897582,-0.154560602503926,-0.05161855203559862,-0.05161855203559862,-0.1312484164409119
2020-03-06,64.4787368774414,67.51217651367188,67.8520636080454,71.30989532470703,69.64340287842754,,70.51192525861,,70.010424831134,,69.31235044683044,26.481324389626263,-1.780084016241318,-0.9306347088837236,-0.8494493073575945,71.30989532470703,79.6695401559361,62.95025049347795,-0.0144664752589758,0.946707895429882,2.0575784587730843,4.179822415614538,65.42520904541016,68.75130462646484,66.56774139404297,68.98617553710938,66.64388275146484,-0.7571292483444029,False,False,False,False,GOOGL,-0.061702280474011495,-0.06287534652719085,-0.03138163429995089,-0.0681278795186887,-0.1468265529553927
2020-03-09,60.50025177001953,66.49668197631836,66.51537054658614,70.65472793579102,68.77262658238868,,70.11931061199861,,69.82210457249808,,69.22466787293182,22.56058464060419,-2.274062382335373,-1.1993202435740535,-1.0747421387613194,70.65472793579102,80.22386496622498,61.08559090535706,-0.0617022804740114,0.8882938593391063,2.730056580669047,4.7845685152169795,64.4787368774414,65.42520904541016,68.75130462646484,66.56774139404297,68.98617553710938,-3.066259331423406,True,False,False,True,GOOGL,0.048840658425357564,-0.11744628455707262,-0.1200130368619825,-0.07540962084151492,-0.1998433769867093
2020-03-10,63.45512390136719,65.94357681274414,65.95896206563724,70.07378005981445,68.26619775562473,,69.85796995667974,,69.69602574732717,,69.16725947520482,29.440444273547556,-2.3994509335285272,-1.4393463815649483,-0.9601045519635788,70.07378005981445,79.92000216186091,60.227557957768,0.0488406584253575,0.9316787163044302,2.7299394481938632,4.923111051023229,60.50025177001953,64.4787368774414,65.42520904541016,68.75130462646484,66.56774139404297,2.3376503621335023,False,False,False,False,GOOGL,-0.05040115712157589,-0.12320705671025911,-0.030112019094590492,-0.047847735132562685,-0.1637516279424246
2020-03-11,60.25691223144531,65.04999923706055,64.9222257321478,69.32943878173828,67.50340865808383,,69.48145788902349,,69.50911260839881,,69.07859930362513,26.938899224530417,-2.7254736531918127,-1.6965718358903212,-1.0289018173014914,69.32943878173828,79.79330110350446,58.86557645997209,-0.0504011571215758,0.8847210309371425,2.997586924118156,5.231931160883091,63.45512390136719,60.50025177001953,64.4787368774414,65.42520904541016,68.75130462646484,-2.51380206332143,False,False,False,False,GOOGL,-0.08204640317528733,-0.09886029287943243,-0.06547623062189889,-0.12653641454538056,-0.20177461263349794
2020-03-12,55.31304931640625,64.03783874511718,63.17510274746751,68.31658096313477,66.34242205411454,,68.92583402343065,,69.22800244420094,,68.94162865698614,24.508213380379217,-3.3442272569403286,-2.026102920100323,-1.3181243368400055,68.31658096313477,80.0781003119772,56.55506161429234,-0.0820464031752873,0.8121328525352178,4.285444252655085,5.880759674421215,60.25691223144531,63.45512390136719,60.50025177001953,64.4787368774414,65.42520904541016,-4.060785105452408,True,False,False,True,GOOGL,0.0924115502472278,0.00010806908476590493,-0.08573852673095428,-0.16907126247554916,-0.25070436451236866
2020-03-13,60.42461395263672,63.41591186523438,62.675013875680094,67.5723388671875,65.77882128254522,70.36099792480469,68.59245284418384,,69.05367791961551,,68.85688224201749,36.62551752271315,-3.3831347275632098,-2.2975092815929004,-1.0856254459703094,67.5723388671875,79.3544686941279,55.79020904024709,0.0924115502472278,0.8871833084447006,4.31639367968598,5.891064913470202,55.31304931640625,60.25691223144531,63.45512390136719,60.50025177001953,64.4787368774414,4.467620553060531,True,False,False,True,GOOGL,-0.11634152885583604,-0.12028623827726725,-0.04775831741249148,-0.12111320241947643,-0.14479590468245152
2020-03-16,53.39472198486328,61.85676651000976,60.98768807734976,66.46331596374512,64.59938325419456,70.06672485351562,67.9964633987203,,68.74359958427388,,68.70302990115029,32.12297652528768,-3.9358526495253017,-2.625177955179381,-1.3106746943459209,66.46331596374512,79.20982415744872,53.71680777004151,-0.116341528855836,0.7839670459648654,4.862193794293023,6.373254096851801,60.42461395263672,55.31304931640625,60.25691223144531,63.45512390136719,60.50025177001953,-5.737307947635749,True,False,False,True,GOOGL,0.04199446657044681,-0.017586206748737898,-0.1138822085709359,-0.1838815226741849,-0.22600837676324093
2020-03-17,55.63700485229492,60.76369285583496,60.01483658188524,65.4646406173706,63.7458234063946,69.82442344665527,67.51177874984087,,68.48406305492776,,68.57301970165919,35.150410171569604,-4.145169167056316,-2.929176197554768,-1.2159929695015483,65.4646406173706,78.32289424286678,52.60638699187442,0.0419944665704468,0.816889323868969,4.913839944773124,6.42912681274809,53.39472198486328,60.42461395263672,55.31304931640625,60.25691223144531,63.45512390136719,2.002973150752489,False,False,False,False,GOOGL,-0.024032720949129116,0.010688103804844307,0.005856765083326998,-0.1371263218439358,-0.1959120758291999
2020-03-18,54.299896240234375,59.318552017211914,58.9757565197669,64.38559970855712,62.84621129533172,69.51926246643066,66.99366571024846,,68.20318846453779,,68.43099857268979,37.11921750209436,-4.368589129422411,-3.2170587839282967,-1.151530345494114,64.38559970855712,77.18535380054922,51.585845616565024,-0.0240327209491291,0.7972572507021033,4.4021057017019904,6.3998770459960515,55.63700485229492,53.39472198486328,60.42461395263672,55.31304931640625,60.25691223144531,-1.2247767374619682,False,False,False,False,GOOGL,0.01876855716773873,0.009558328869965216,-0.10136130480209848,-0.10248478887913814,-0.1701660706492546
2020-03-19,55.31902694702149,58.30793380737305,58.31089659744955,63.37712135314941,62.12933659549265,69.2371711730957,66.53583673914153,,67.94805655329984,,68.3005311933299,36.841437608521005,-4.412550591937929,-3.4561571455302236,-0.9563934464077056,63.37712135314941,75.66143556348014,51.09280714281869,0.0187685571677387,0.8122206189893,3.9846686819898136,6.142157105165361,54.299896240234375,55.63700485229492,53.39472198486328,60.42461395263672,55.31304931640625,0.8675707613043006,False,False,False,False,GOOGL,-0.03909436997463245,0.046101758356744016,0.03603923553911792,-0.12821812415010347,-0.16993091243913805
2020-03-20,53.15636444091797,57.175696563720706,57.37370893262562,62.34393653869629,61.27476781886649,68.90194381713867,66.0111515509759,,67.65515175899525,,68.14984296693774,31.529945710897408,-4.569227942350793,-3.6787713048943376,-0.8904566374564551,62.34393653869629,74.40392044372666,50.28395263366591,-0.0390943699746324,0.7804673656095074,3.629179662368964,6.029991952515189,55.31902694702149,54.299896240234375,55.63700485229492,53.39472198486328,60.42461395263672,-1.961067919696259,False,False,False,False,GOOGL,-0.013180981873781694,0.039364899887488924,-0.04458616019971884,-0.11783789655955679,-0.2294635261767216
2020-03-23,52.455711364746094,56.37124252319336,56.47952755664752,61.43396224975586,60.43485768037883,68.53802368164062,65.47956566131982,,67.35417274128734,,67.9936824534831,32.84662814274279,-4.695802431601351,-3.88217753023574,-0.8136249013656105,61.43396224975586,73.59943657255522,49.2684879269565,-0.0131809818737816,0.7701800394103303,3.7012405596168487,6.0827371613996775,53.15636444091797,55.31902694702149,54.299896240234375,55.63700485229492,53.39472198486328,-0.6942876934299128,False,False,False,False,GOOGL,0.07198353568298921,0.08744646733498418,-0.033962953949842056,-0.051657574242840565,-0.21199502542472826
2020-03-24,56.231658935546875,55.648896026611325,56.43446053462922,60.79623641967773,60.03455303801388,68.24049606323243,65.11690265246598,,67.13392494315387,,67.87664739360315,35.34934008529832,-4.440241869877923,-3.993790398164177,-0.446451471713746,60.79623641967773,72.62740209314732,48.96507074620815,0.0719835356829892,0.8256203217595498,2.746976089125288,5.915582836734793,52.455711364746094,53.15636444091797,55.31902694702149,54.299896240234375,55.63700485229492,3.468993711555047,True,False,False,True,GOOGL,-0.025123683992013368,0.028265170555286323,0.016497614634461977,-0.06939150691763551,-0.18210048171360382
2020-03-25,54.81891250610352,55.10509605407715,56.14072452944272,60.07754764556885,59.537825368308134,67.90369606018066,64.71305990162824,,66.89006331073703,,67.74671968327978,37.00651184579065,-4.302113032473251,-4.055454925025992,-0.2466581074472591,60.07754764556885,71.5003873405367,48.654707950600994,-0.0251236839920133,0.8048776976982784,2.2213802992997835,5.711419847483927,56.231658935546875,52.455711364746094,53.15636444091797,55.31902694702149,54.299896240234375,-1.2781086446959653,False,False,False,False,GOOGL,0.05564537336307285,0.0004356857604099762,0.031276557053359744,0.02667287080629399,-0.16211329996584412
2020-03-26,57.86933135986328,55.36072425842285,56.45501668042827,59.69928150177002,59.37892117702767,67.63729957580567,64.44467839018648,,66.71143495527419,,67.64843721240001,42.299932075059814,-3.901527248081649,-4.024669389637124,0.1231421415554745,59.69928150177002,70.8735182183801,48.525044785159935,0.0556453733630728,0.8496654176983096,2.3887483562393523,5.58711835830504,54.81891250610352,56.231658935546875,52.455711364746094,53.15636444091797,55.31902694702149,2.670299967616544,False,False,False,False,GOOGL,-0.045282568378925414,-0.03946098436542733,0.10320363320352421,0.0401230532357868,-0.10250519531952085
2020-03-27,55.24885940551758,54.84314880371094,56.23571535771723,59.129530334472655,58.985581960693374,67.30992477416993,64.08405803784653,,66.4844532612196,,67.52505832874944,43.68212901385899,-3.7522566356077576,-3.9701868388312502,0.2179302032234931,59.129530334472655,69.96988750385829,48.28917316508702,-0.0452825683789254,0.8111903853221777,1.600199979928675,5.420178584692818,57.86933135986328,54.81891250610352,56.231658935546875,52.455711364746094,53.15636444091797,-2.2635790133542097,False,False,False,False,GOOGL,0.032469785420402575,-0.015816164942491495,-0.017477690479588914,0.017476334781281855,-0.0867995125782971
2020-03-30,57.04277801513672,55.20795440673828,56.38245402270259,58.53236045837402,58.8005530134975,67.00752029418945,63.80792940950497,,66.29748939496054,,67.42075703209657,42.0637068447966,-3.4494413477385635,-3.8660377406127138,0.4165963928741498,58.53236045837402,68.35453971364265,48.71018120310539,0.0324697854204025,0.8375295630686824,1.6484119266761148,4.911089627634314,55.24885940551758,57.86933135986328,54.81891250610352,56.231658935546875,52.455711364746094,1.5373575509933932,False,False,False,False,GOOGL,0.013643766624121145,0.032172903299324984,0.04056748679181821,0.03116018417616151,-0.10105324033718122
2020-03-31,57.8210563659668,55.42635955810547,56.64401808511426,58.09502620697022,58.707267618494576,66.69146125793458,63.57315007446426,,66.12963923597056,,67.32523762248334,46.79314914265849,-3.1107981472307955,-3.7149898219363298,0.6041916747055343,58.09502620697022,67.16052595589149,49.02952645804896,0.0136437666241211,0.8489566209679937,1.844588673906186,4.532749874460632,57.04277801513672,55.24885940551758,57.86933135986328,54.81891250610352,56.231658935546875,0.6170445352799089,False,False,False,False,GOOGL,-0.05150822602466654,0.017737490419723168,-0.0008342068719661144,0.08775415651748575,-0.04042450526044972
