Date,close,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,daily_return,cumulative_return,volatility_10,volatility_20,lag_1,lag_2,lag_3,lag_4,lag_5,zscore_return,is_anomaly_return,is_anomaly_rsi,is_anomaly_volatility,is_anomaly,ticker,target_1d,target_5d,momentum_3,momentum_7,momentum_14
2020-01-23,94.22899627685548,94.0683494567871,94.17045736974922,,94.34650757110234,,94.6055066390491,,94.73707902783448,,94.81436265410518,46.60944278754929,-0.2199866588435099,-0.2098755705937401,-0.0101110882497698,,,,-0.0015259112256779,0.9929241555333566,0.6357922670617101,,94.3730010986328,94.5999984741211,93.23600006103516,93.89700317382812,93.10099792480467,-0.1081595633240444,False,False,False,False,AMZN,-0.012172426638861866,-0.0073756457384122065,0.010650351958152227,-0.003553176713118056,-0.007075844466643666
2020-01-24,93.08200073242188,93.87129974365234,93.97255616296242,,94.22607834837086,,94.54576130937744,,94.70430520020254,,94.79712522204863,46.63301181619797,-0.2933943917734041,-0.2265793348296729,-0.0668150569437311,,,,-0.0121724266388618,0.9808378590921728,0.601307472312095,,94.22899627685548,94.3730010986328,94.5999984741211,93.23600006103516,93.89700317382812,-0.5784711123549511,False,False,False,False,AMZN,-0.01788746376771222,0.07900556733836894,-0.016046488014632265,-0.004172365939951295,-0.007109407597110762
2020-01-27,91.41699981689452,93.59720001220704,93.50790955458643,,93.95854705965884,,94.42306478026046,,94.63921004409742,,94.76349213344014,31.67113283621407,-0.4803846328656931,-0.277340394436877,-0.203044238428816,,,,-0.0178874637677122,0.9632931574256612,0.9686314628217324,,93.08200073242188,94.22899627685548,94.3730010986328,94.5999984741211,93.23600006103516,-0.8309338065347105,False,False,False,False,AMZN,0.01362436592451366,0.09618560317216995,-0.03132253131008145,-0.018087863131932003,-0.03917217570702047
2020-01-28,92.6624984741211,93.40694961547852,93.35419844904727,,93.8351138610362,,94.35402296433342,,94.60006724073156,,94.74258672389468,38.047880732927545,-0.5220564715169047,-0.3262836098528826,-0.1957728616640221,,,,0.0136243659245136,0.9764174158950086,0.9439453542149768,,91.41699981689452,93.08200073242188,94.22899627685548,94.3730010986328,94.5999984741211,0.5611063925520516,False,False,False,False,AMZN,0.0025630978623367717,0.10598677250485133,-0.016624371102625823,-0.013147434507804645,-0.02811432176466322
2020-01-29,92.9000015258789,93.34974975585936,93.2716171902894,,93.74605554340216,,94.29700251576658,,94.56640257311072,,94.7242525428199,42.06790448962614,-0.5298098740633321,-0.3669888626949725,-0.1628210113683596,,,,0.0025630978623367,0.9789200692864376,0.956808470525999,,92.6624984741211,91.41699981689452,93.08200073242188,94.22899627685548,94.3730010986328,0.0724730778314071,False,False,False,False,AMZN,0.006824489189870775,0.09788480172895708,-0.0019552567103295893,-0.003603742491487094,-0.017954846335029973
2020-01-30,93.53399658203124,93.39304962158204,93.31932253424245,93.90067443847656,93.72585945184302,,94.26708071444362,,94.54595889011904,,94.71240919992648,43.02576814208535,-0.4792716536409642,-0.3894454208841709,-0.0898262327567933,93.90067443847656,95.87753587076423,91.92381300618888,0.0068244891898707,0.9856006987170304,0.9540942580512936,0.9884307161438408,92.9000015258789,92.6624984741211,91.41699981689452,93.08200073242188,94.22899627685548,0.2607207324393684,False,False,False,False,AMZN,0.07379135586484753,0.09598115384339323,0.023157583046665264,-0.01126851912562632,-0.01597539586928709
2020-01-31,100.43599700927734,94.04694900512696,94.61326334788517,94.17744941711426,94.36492017159868,,94.50899900051552,,94.6625933083202,,94.7693603224076,68.5805470904995,0.1163725320958093,-0.2882818302881748,0.4046543623839841,94.17744941711426,97.69407512135533,90.6608237128732,0.0737913558648475,1.0583295106167012,2.4327843527812645,1.758312852120535,93.53399658203124,92.9000015258789,92.6624984741211,91.41699981689452,93.08200073242188,3.2189929536633,True,False,False,True,AMZN,-0.0022501685803328897,0.03512684677789202,0.08389044827371284,0.06424502601446225,0.06667516375876237
2020-02-03,100.20999908447266,94.74434890747072,95.63085166362832,94.50052452087402,94.92159435377714,,94.73256763125896,,94.77244292764996,,94.82349603148288,66.88803605575988,0.5636908200009287,-0.1178873002303541,0.6815781202312828,94.50052452087402,98.922044204857,90.07900483689106,-0.0022501685803328,1.0559480908042724,3.0863109805315156,2.210759841991485,100.43599700927734,93.53399658203124,92.9000015258789,92.6624984741211,91.41699981689452,-0.1401537496982076,False,False,False,False,AMZN,0.022687342140775613,0.06471913191939693,0.07868673238457835,0.06347306077679438,0.05969435306221382
2020-02-04,102.4834976196289,95.53269882202147,96.87678729199207,94.86749954223632,95.6417756171916,,95.03652567001856,,94.92513707996638,,94.89971495275796,75.18092282686867,1.0890917455800633,0.1235085089317293,0.965583236648334,94.86749954223632,100.55186612900506,89.1831329554676,0.0226873421407756,1.079904746423248,3.9354015618981544,2.842183293384363,100.20999908447266,100.43599700927734,93.53399658203124,92.9000015258789,92.6624984741211,0.9614648401453476,False,False,False,False,AMZN,-0.004781236737139594,0.049339683103574616,0.09568179875376948,0.1010023077848643,0.09640852325605476
2020-02-05,101.99349975585938,96.29474868774416,97.80709864905884,95.2000244140625,96.24670172563614,,95.30934818318876,,95.06510465770684,,94.97029987617192,74.684256315509,1.449231196766391,0.3886530464986616,1.0605781502677292,95.2000244140625,101.71841026424828,88.6816385638767,-0.0047812367371395,1.0747414661770376,4.396669433902112,3.2591929250928993,102.4834976196289,100.20999908447266,100.43599700927734,93.53399658203124,92.9000015258789,-0.2519640969651134,False,False,False,False,AMZN,0.0050787328892443195,0.05889101029495314,0.015507415597598495,0.11569511097661556,0.09551457051230483
