Date,close,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,daily_return,cumulative_return,volatility_10,volatility_20,lag_1,lag_2,lag_3,lag_4,lag_5,zscore_return,is_anomaly_return,is_anomaly_rsi,is_anomaly_volatility,is_anomaly,ticker,target_1d,target_5d,momentum_3,momentum_7,momentum_14
2020-02-07,175.2144775390625,165.85871124267578,167.78443678547453,161.4018913269043,163.2939233286595,,158.3370922634029,,155.95980955962636,,154.577274993139,74.68393947798276,4.917087639220199,3.1851402406158087,1.7319473986043905,161.4018913269043,175.2308592017882,147.57292345202038,0.0014159359950882,1.1448761587990954,7.273276207399915,6.914483937441956,174.96673583984375,171.41270446777344,171.62232971191406,166.1531524658203,162.19888305664062,0.0223429808915995,False,False,False,False,MSFT,0.026156994392335875,0.007939488224880664,0.020930538777665042,0.09432268791056075,0.10047871376451334
2020-02-10,179.7975616455078,168.37606506347657,169.96864130548056,162.70535278320312,164.86569840645458,,159.17867929799525,,156.43184425439628,,154.82822311903325,79.04236753728607,5.605069335704485,3.669126059633544,1.9359432760709407,162.70535278320312,178.29163974282258,147.11906582358367,0.0261569943923358,1.1748226780647224,7.309108161008796,7.793143479809723,175.2144775390625,174.96673583984375,171.41270446777344,171.62232971191406,166.1531524658203,1.3111953420105695,False,False,False,False,MSFT,-0.02257533662507838,-0.00779032000864277,0.04891619441959616,0.09214049364636523,0.13333318585424148
2020-02-11,175.7385711669922,170.1845275878906,171.01771946211903,163.71344070434571,165.90121009793435,,159.82808682226965,,156.81415567840807,,155.03628628368955,72.48086483529023,5.756416788103138,4.086584205327463,1.6698325827756753,163.71344070434571,179.95278534925745,147.47409605943398,-0.0225753366250783,1.1483006606326351,6.5603594855801655,8.11967232245587,179.7975616455078,175.2144775390625,174.96673583984375,171.41270446777344,171.62232971191406,-1.2274502925518116,False,False,False,False,MSFT,0.0014636366138549572,0.01817125216947213,0.004411326092606194,0.0834758406173699,0.11309608835335627
2020-02-12,175.99578857421875,171.77288055419922,171.92282293704625,164.78917694091797,166.86259852424715,,160.4621143419539,,157.1939899931766,,155.24483854528685,71.97658376874242,5.829912428158849,4.43524984989374,1.394662578265109,164.78917694091797,181.30154940921577,148.27680447262017,0.0014636366138549,1.149981355523251,5.71971595758414,8.2561862341489,175.7385711669922,179.7975616455078,175.2144775390625,174.96673583984375,171.41270446777344,0.0248278808557466,False,False,False,False,MSFT,-0.00541387854753661,0.0011570947264016862,0.004459169391308304,0.059238335007957055,0.10790543182056145
2020-02-13,175.04296875,172.81431732177734,172.4901221757651,165.76724853515626,167.64168140289027,,161.03391255403417,,157.5474351170741,,155.44183486573178,73.19258748804396,5.745048314838499,4.697209542882692,1.047838771955807,165.76724853515626,182.27564010679708,149.25885696351543,-0.0054138785475366,1.1437554961325165,5.198751963806027,8.254195785820416,175.99578857421875,175.7385711669922,179.7975616455078,175.2144775390625,174.96673583984375,-0.333447076992344,False,False,False,False,MSFT,0.00892707705697271,-0.02521484331414159,-0.026444145582363632,0.0199312003503731,0.11312404762218953
2020-02-14,176.6055908203125,174.25498809814454,173.23838920204642,166.6810043334961,168.49538706169238,,161.6445666036921,,157.9248243389204,,155.65241950209577,79.47865219305929,5.737742313545908,4.905316097015335,0.8324262165305729,166.6810043334961,183.47679503963323,149.88521362735898,0.0089270770569727,1.1539658895808276,3.714449040572118,8.397895353068566,175.04296875,175.99578857421875,175.7385711669922,179.7975616455078,175.2144775390625,0.4136258329374269,False,False,False,False,MSFT,0.010142885482179675,-0.07549630102719673,0.004933576320570232,0.030294641045788717,0.14216139830107055
2020-02-18,178.39688110351562,175.47936096191407,174.17629682049537,167.64001846313477,169.43838649424697,,162.30152011348912,,158.33021160158563,,155.87873255285618,78.77347168665952,5.809525813033218,5.086158040218912,0.7233677728143064,167.64001846313477,184.82703028539115,150.4530066408784,0.0101428854821796,1.1656704334491874,2.596981860084143,8.593505911128188,176.6055908203125,175.04296875,175.99578857421875,175.7385711669922,179.7975616455078,0.4769617474458644,False,False,False,False,MSFT,0.002999379544893488,-0.09988198180922114,0.013642897644021268,0.0196045565301719,0.13157257218804208
2020-02-19,178.9319610595703,176.2103240966797,175.0409630457817,168.6543701171875,170.3425364528492,,162.9536942682374,,158.7381670363972,,156.10811791113196,77.57707202332507,5.8422454651027635,5.237375525195683,0.6048699399070809,168.6543701171875,186.00000000674044,151.3087402276346,0.0029993795448934,1.169166721503362,2.412917076473798,8.67281494477647,178.39688110351562,176.6055908203125,175.04296875,175.99578857421875,175.7385711669922,0.1048303557280818,False,False,False,False,MSFT,-0.015271328108977245,-0.09136062511485754,0.02221735804266811,0.021216760011620872,0.11754066975523103
2020-02-20,176.19943237304688,176.68899688720705,175.25159383255718,169.57020874023436,170.9003360642966,,163.47313497822992,,159.0839346668259,,156.30803148786742,67.89034764046514,5.583322727883541,5.306564965733254,0.2767577621502868,169.57020874023436,186.44909420040707,152.69132328006165,-0.0152713281089772,1.151311992885187,1.7349738225215108,8.43944273008636,178.9319610595703,178.39688110351562,176.6055908203125,175.04296875,175.99578857421875,-0.8469577335650353,False,False,False,False,MSFT,-0.03161272756842537,-0.14228390341519126,-0.0022998051498770433,-0.02001211384365198,0.07028445375425196
2020-02-21,170.62928771972656,176.2552520751953,174.41117453931523,170.1589469909668,170.8745219362423,,163.75376841907294,,159.3125555193586,,156.450531549876,61.880963921540626,4.872493400419785,5.219750652670561,-0.3472572522507757,170.1589469909668,186.26793856198563,154.04995541994796,-0.0316127275684253,1.1149158805078467,2.5595953226855928,8.054495785509422,176.19943237304688,178.9319610595703,178.39688110351562,176.6055908203125,175.04296875,-1.6982410917434811,False,False,False,False,MSFT,-0.04311549233654677,-0.0928381761239867,-0.04354108286950309,-0.029073204666098196,0.05197572575232834
2020-02-24,163.27252197265625,175.0610565185547,172.38596498174087,170.45988388061522,170.1505219397103,,163.73489600940954,,159.3909706966516,,156.5184120515952,46.29559207146622,3.673184341809588,4.910437390498366,-1.2372530486887785,170.45988388061522,185.75826017514677,155.16150758608367,-0.0431154923365467,1.0668457334059165,4.855361217235781,7.649188147265773,170.62928771972656,176.19943237304688,178.9319610595703,178.39688110351562,176.6055908203125,-2.297462244401957,False,False,False,False,MSFT,-0.016501704449662147,0.01111826776027569,-0.08751616533002005,-0.07229301737636185,-0.017337200350481696
2020-02-25,160.5782470703125,173.13912506103514,170.23910717966297,170.75759506225586,169.23887671405336,,163.61110585493515,,159.4144811198924,,156.55880841994065,34.70612025659089,2.476767174428744,4.423703347284442,-1.9469361728556975,170.75759506225586,184.9501886686081,156.56500145590363,-0.0165017044496621,1.049240960419869,6.346914179092994,7.096296803176115,163.27252197265625,170.62928771972656,176.19943237304688,178.9319610595703,178.39688110351562,-0.9110525441545884,False,False,False,False,MSFT,0.012494707162605811,-0.02118170719377377,-0.08865627483782934,-0.08263526254714249,-0.06435108217060215
2020-02-26,162.58462524414062,171.82373046875,168.84738319138617,171.0041290283203,168.6051384788236,,163.57085171333537,,159.47725625106565,,156.61876679630086,38.354369891574464,1.6712309896416857,3.873208875755891,-2.2019778861142054,171.0041290283203,184.3865005670851,157.6217574895555,0.0124947071626058,1.0623509189633265,7.070184606766852,6.691185769382399,160.5782470703125,163.27252197265625,170.62928771972656,176.19943237304688,178.9319610595703,0.599476753759629,False,False,False,False,MSFT,-0.07045891252921355,0.002232911684175942,-0.04714702020440942,-0.0793914026789645,-0.05150189567945673
2020-02-27,151.12908935546875,169.337060546875,165.62587522121936,170.55497055053712,166.9407528480279,,163.08293946400727,,159.31194601550925,,156.56414314017317,23.97891028241992,0.1072356060011827,3.12001422180495,-3.0127786158037666,170.55497055053712,185.93107555039617,155.1788655506781,-0.0704589125292135,0.9874988284887598,9.421691416515587,7.688052499929516,162.58462524414062,160.5782470703125,163.27252197265625,170.62928771972656,176.19943237304688,-3.721881164180557,True,False,False,True,MSFT,0.02421298582972642,0.05114405764874497,-0.07437523761175935,-0.15284903849986375,-0.1362410195855448
2020-02-28,154.7883758544922,167.3116012573242,163.6554207909053,170.06295928955078,165.7833836105483,,162.75766245971258,,159.22237036875643,,156.5464738139475,29.248522906002037,-0.8274300662281462,2.3305253641983303,-3.1579554304264765,170.06295928955078,186.80646722302848,153.31945135607307,0.0242129858297264,1.0114091236298297,10.203465679485792,8.371753966738849,151.12908935546875,162.58462524414062,160.5782470703125,163.27252197265625,170.62928771972656,1.2099248148679866,False,False,False,False,MSFT,0.06653893535929023,-0.0027159332549372417,-0.03605638572754566,-0.13493165257960937,-0.11657770505874143
2020-03-02,165.08782958984375,166.15982513427736,163.91585875434865,170.20740661621093,165.7171403704812,,162.84904156285498,,159.3385180761047,,156.63146242863303,36.61105723838759,-0.7286797386164778,1.7186843436353687,-2.4473640822518465,170.20740661621093,186.713417929738,153.70139530268386,0.0665389353592902,1.078707209928831,9.67412036143594,8.253005656763527,154.7883758544922,151.12908935546875,162.58462524414062,160.5782470703125,163.27252197265625,3.4148385704512756,True,False,False,True,MSFT,-0.04791936480307779,-0.12830592957184617,0.01539631648407247,-0.06306264800943173,-0.08181274496183677
2020-03-03,157.1769256591797,164.03782958984374,162.69059819159065,169.75859527587892,164.90378658845248,,162.6266056450638,,159.29571426586855,,156.63688992346434,34.21207282151171,-1.2740764651433096,1.120132181879633,-2.3942086470229427,169.75859527587892,187.19091716073729,152.32627339102058,-0.0479193648030777,1.0270162456205412,8.995157562621145,8.716160942429171,165.08782958984375,154.7883758544922,151.12908935546875,162.58462524414062,160.5782470703125,-2.5477135582944825,False,False,False,False,MSFT,0.036714910093413655,-0.021822300848666654,0.04001768507640446,-0.07883970120442363,-0.10562078310159162
2020-03-04,162.94766235351562,162.43939971923828,162.73733713012246,169.324861907959,164.71748904226803,,162.63919610421877,,159.36803006958434,,156.69968367898724,39.853368272319045,-1.226518534923656,0.6508020385189752,-1.8773205734426313,169.324861907959,186.9920219183056,151.65770189761238,0.0367149100934136,1.064723054742975,7.318312404438678,8.833580005173307,157.1769256591797,165.08782958984375,154.7883758544922,151.12908935546875,162.58462524414062,1.8611958456811384,False,False,False,False,MSFT,-0.025095285692266378,-0.09920817968977813,0.052712527371522544,-0.0019896772293076515,-0.07413885483515781
2020-03-05,158.8584442138672,160.7053009033203,162.03208387262148,168.69714889526367,164.15948477289652,,162.49093132420498,,159.35793926056024,,156.7211638833144,37.99976874526658,-1.5014860647243893,0.2203444178703023,-1.7218304825946915,168.69714889526367,186.93485950132523,150.4594382892021,-0.0250952856922663,1.0380035255010571,5.532058334075592,9.11885530303079,162.94766235351562,157.1769256591797,165.08782958984375,154.7883758544922,151.12908935546875,-1.3587236703110313,False,False,False,False,MSFT,-0.02826707311064014,-0.16364937790961764,-0.037733765059806634,-0.010710061218268674,-0.09246029504474351
2020-03-06,154.36798095703125,159.07917022705078,160.63861061524142,167.66721115112304,163.22696059995698,,162.17238425098247,,159.25912820504482,,156.697749127829,34.19772694940718,-2.058019106398774,-0.2353282869835129,-1.8226908194152611,167.66721115112304,186.72236001698056,148.61206228526552,-0.0282670731106401,1.0086622039566164,4.602730164574023,9.527574432928754,158.8584442138672,162.94766235351562,157.1769256591797,165.08782958984375,154.7883758544922,-1.5239536955387816,False,False,False,False,MSFT,-0.06777246640689716,-0.016958561422445784,-0.017871228174034415,-0.05053764631662483,-0.12591679436641912
2020-03-09,143.9060821533203,157.14252624511718,157.5963327130739,166.10179138183594,161.38687693837252,,161.45605867852515,,158.95510749114928,,156.57046885942594,28.17940393687789,-3.305163484002094,-0.8492953263872292,-2.455868157614865,166.10179138183594,187.54124373719029,144.6623390264816,-0.0677724664068971,0.9403026786230598,6.375287604964524,10.71972617767717,154.36798095703125,158.8584442138672,162.94766235351562,157.1769256591797,165.08782958984375,-3.581934344922753,True,False,False,True,MSFT,0.06838405438049233,-0.10091634751626788,-0.11685703203820452,-0.04779362618376726,-0.1933374548750203
2020-03-10,153.74696350097656,156.4593978881836,156.8964474017835,164.79926147460938,160.659266134811,,161.15374122058208,,158.85197592698745,,156.54237427874486,35.745170010450224,-3.4595776497301074,-1.3713517910558048,-2.0882258586743028,164.79926147460938,185.89789711435563,143.70062583486313,0.0683840543804923,1.0046043881321418,6.332084558065072,10.549317819873124,143.9060821533203,154.36798095703125,158.8584442138672,162.94766235351562,157.1769256591797,3.5109575791387293,True,False,False,True,MSFT,-0.045301981617435816,-0.08917481915620751,-0.03217632363319112,-0.00672797519688817,-0.1407518109646667
2020-03-11,146.78192138671875,154.8791275024414,155.0574426717717,163.3514289855957,159.3376142540403,,160.5901404427835,,158.61296494599202,,156.44525534449585,34.11083594923922,-4.096747918036385,-1.916431016451921,-2.1803169015844643,163.3514289855957,185.24834389351028,141.45451407768113,-0.0453019816174358,0.9590938186081842,6.599833752182922,10.948457453957287,153.74696350097656,143.9060821533203,154.36798095703125,158.8584442138672,162.94766235351562,-2.411364480393149,False,False,False,False,MSFT,-0.09483840116430164,-0.0861162222568741,-0.04914270124724962,-0.11088587358986746,-0.16695576478388308
2020-03-12,132.86135864257812,153.05235443115234,151.02179103010013,161.19470748901367,156.8160661005677,,159.5027372349323,,158.1030321479046,,156.2105897056708,31.28844410744809,-5.659741048942408,-2.6650930229500185,-2.9946480259923893,161.19470748901367,186.1335434034349,136.25587157459242,-0.0948384011643016,0.8681348942848193,9.599586859922788,12.469417957210622,146.78192138671875,153.74696350097656,143.9060821533203,154.36798095703125,158.8584442138672,-4.991898031919003,True,False,False,True,MSFT,0.14216897689981245,0.026247697021385186,-0.07674952542294167,-0.1547018871543976,-0.22134493779980813
2020-03-13,151.7501220703125,152.74852905273437,151.15421485559327,160.0300651550293,156.3335952405434,160.9609246826172,159.19871311082957,,157.9772319483483,,156.16620694312994,44.876811222530606,-5.313013900300888,-3.1946771984201927,-2.118336701880695,160.0300651550293,184.4153036496897,135.6448266603689,0.1421689768998124,0.9915567440163188,9.586608432046324,12.192619247330196,132.86135864257812,146.78192138671875,153.74696350097656,143.9060821533203,154.36798095703125,7.354684475421608,True,False,False,True,MSFT,-0.14739043243021488,-0.1352389157429953,-0.012987843045442538,-0.06871863100993747,-0.07057158034389543
2020-03-16,129.38360595703125,149.17810668945313,147.195922328582,157.66896591186523,153.7669295944946,160.4877508544922,158.02949322244532,,157.41102153267866,,155.89971340097972,38.195084274301855,-6.7650379165238235,-3.908749342040919,-2.8562885744829045,157.66896591186523,184.33453975834445,131.003392065386,-0.1473904324302148,0.8454107667366577,11.021744599075529,13.332786923239611,151.7501220703125,132.86135864257812,146.78192138671875,153.74696350097656,143.9060821533203,-7.729525844406008,True,False,True,True,MSFT,0.08233655105784865,0.004135490685298393,-0.11853173241852488,-0.18554152662577195,-0.1942644267353475
2020-03-17,140.03660583496094,147.46407470703124,145.89422842065088,155.7509521484375,152.45927971263424,160.26574920654298,157.32388979548514,,157.0669736970803,,155.74187153465118,41.991313133349614,-6.9757571649944055,-4.522150906631617,-2.4536062583627887,155.7509521484375,181.64620289538692,129.8557014014881,0.0823365510578486,0.9150189734969256,10.97227092193886,12.947625373474706,129.38360595703125,151.7501220703125,132.86135864257812,146.78192138671875,153.74696350097656,4.23779424058551,True,False,True,True,MSFT,-0.042096057516699426,0.012075917911303913,0.054005523243861875,-0.09283903976213492,-0.13868481952288592
2020-03-18,134.14161682128906,144.5834701538086,143.75738994803962,153.51143493652344,150.714740389649,159.9180355834961,156.41478105139902,,156.61300623419334,,155.52694362705554,43.718195037147765,-7.531610318989408,-5.124042789103175,-2.407567529886233,153.51143493652344,178.70322351396115,128.31964635908574,-0.0420960575166994,0.8765002821597276,10.21047465677805,12.595894288718847,140.03660583496094,129.38360595703125,151.7501220703125,132.86135864257812,146.78192138671875,-2.2443561503347236,False,False,False,False,MSFT,0.016453107999506278,0.04643875826758981,-0.11603618507051117,-0.06785304127471137,-0.11240372456836334
2020-03-19,136.34866333007812,142.33249206542968,142.4103487447739,151.518896484375,149.34654257445175,159.6420947265625,155.62787447409232,,156.21173211728015,,155.33611496738413,43.10713785815545,-7.705216797127832,-5.640277590708107,-2.0649392064197256,151.518896484375,175.4261110642044,127.6116819045456,0.0164531079995062,0.8909214359636993,9.138759154256428,11.953607289914707,134.14161682128906,140.03660583496094,129.38360595703125,151.7501220703125,132.86135864257812,0.8056843534095307,False,False,False,False,MSFT,-0.03755858772171905,0.0938968050345208,0.05383261133841022,-0.11316191080930149,-0.11912853547703217
2020-03-20,131.22760009765625,140.0184539794922,140.37712171802522,149.54881210327147,147.62092900523317,159.2159002685547,154.67100096913404,,155.71699682976285,,155.09622924728734,36.83312190195676,-8.161942394869612,-6.144610551540408,-2.017331843329204,149.54881210327147,173.31872153825893,125.77890266828403,-0.037558587721719,0.8574596850578968,8.670320896534273,11.884954717493722,136.34866333007812,134.14161682128906,140.03660583496094,129.38360595703125,151.7501220703125,-2.007982727465431,False,False,False,False,MSFT,-0.009974498065843607,0.08991594547618575,-0.06290502176042789,-0.1059689173033942,-0.20510433492470237
2020-03-23,129.91867065429688,138.61971282958984,138.47558516098368,147.88111953735353,145.93499963847734,158.72541564941406,153.70032134894436,,155.2061388856942,,154.8457062762128,38.82667087647859,-8.531178275819968,-6.62192409639632,-1.909254179423648,147.88111953735353,172.26907642266886,123.4931626520382,-0.0099744980658436,0.8489069550877479,9.09149408570425,12.193978442657665,131.22760009765625,136.34866333007812,134.14161682128906,140.03660583496094,129.38360595703125,-0.5710264537496917,False,False,False,False,MSFT,0.09089537075642884,0.17833481123045214,-0.03148125292554238,-0.022148561616004758,-0.17342402449065097
2020-03-24,141.72767639160156,137.41778411865235,139.06687447564147,146.93859100341797,145.53430218639392,158.48540252685547,153.23080586042113,,154.9392386382864,,154.71517861566943,41.71206831385977,-7.781215294377034,-6.853782335992464,-0.9274329583845704,146.93859100341797,170.70964686267726,123.16753514415868,0.0908953707564288,0.92606866750816,7.529768926361704,11.88552792962965,129.91867065429688,131.22760009765625,136.34866333007812,134.14161682128906,140.03660583496094,4.683654510578398,True,False,False,True,MSFT,-0.009572508966959936,0.06316583344682769,0.03945042753005734,-0.06604571740685061,-0.13022577713252015
2020-03-25,140.37098693847656,136.7766906738281,139.30398583252057,145.82790908813476,145.04255787706845,158.18128601074218,152.72649923603117,,154.650758406607,,154.5724503402745,42.621830525847585,-7.213188581024298,-6.925663584998831,-0.2875249960254669,145.82790908813476,168.5746264152447,123.08119176102484,-0.0095725089669599,0.9172038668844174,6.889614670965775,11.37335866355496,141.72767639160156,129.91867065429688,131.22760009765625,136.34866333007812,134.14161682128906,-0.5500853690587497,False,False,False,False,MSFT,0.06255124681050939,0.03532531037780595,0.06967579102274235,0.08492096738356691,-0.1163769251730894
2020-03-26,149.1513671875,138.40569152832032,141.0944188061532,145.72902297973633,145.4338730494905,158.0746920776367,152.586297979226,,154.54185957058507,,154.51850921437625,47.987025619502646,-5.985522633819841,-6.737635394763033,0.7521127609431923,145.72902297973633,168.3957607282994,123.06228523117326,0.0625512468105093,0.974576112337458,7.734967276331056,11.33336887428153,140.37098693847656,141.72767639160156,129.91867065429688,131.22760009765625,136.34866333007812,3.2071052666054287,True,False,False,True,MSFT,-0.04106106078661176,-0.005444928501744939,0.14803643261082766,0.06508841954710887,-0.03379336658541454
2020-03-27,143.0270538330078,137.53338470458985,141.44580699285402,145.1409568786621,145.20465217173023,157.82560241699218,152.21142565976646,,154.31384361538554,,154.40416637476065,49.649054577106135,-5.4440142233049755,-6.478911160471422,1.0348969371664465,145.1409568786621,167.42511258457736,122.85680117274686,-0.0410610607866117,0.93455898334759,6.447578701489204,11.14207785295763,149.1513671875,140.37098693847656,141.72767639160156,129.91867065429688,131.22760009765625,-2.1904393793580907,False,False,False,False,MSFT,0.07034080726769876,0.027588753348430695,0.009168127739680232,0.06623922703687413,-0.006108347243975132
2020-03-30,153.0876922607422,139.90379333496094,143.5625134051973,144.54095001220702,145.95541789449328,157.7207467651367,152.24578905588317,,154.2895633905411,,154.39106712984506,49.73725198389773,-4.155157397773991,-6.014160407931936,1.8590030101579451,144.54095001220702,165.14674779738272,123.93515222703134,0.0703408072676987,1.0002966166755394,7.404733164784384,10.30289889258784,143.0270538330078,149.1513671875,140.37098693847656,141.72767639160156,129.91867065429688,3.612892004833425,True,False,False,True,MSFT,-0.015727384950594336,0.031455068921746765,0.090593545002567,0.12276635884681597,-0.0042880277126916555
2020-03-31,150.68002319335938,140.96813507080077,144.85660609395404,144.21610488891602,146.4053803039091,157.55001525878907,152.1843864730391,,154.21808734703257,,154.35414131953178,51.61212397804241,-3.2900818344537583,-5.469344693236301,2.1792628587825424,144.21610488891602,164.17793498177605,124.254274796056,-0.0157273849505943,0.984564566720306,8.153062932755853,9.980915046430011,153.0876922607422,143.0270538330078,149.1513671875,140.37098693847656,141.72767639160156,-0.870715405031024,False,False,False,False,MSFT,-0.03550827415507052,0.03664974643963337,0.010249024428570452,0.14823423640474354,0.026557097562243337
2020-04-01,145.3296356201172,142.0869369506836,144.94261146234734,143.3352035522461,146.30292842926227,157.2837094116211,151.915572714101,,154.04207840194513,,154.26434524292068,55.549872928767435,-3.0016338139406855,-4.975802517377178,1.9741687034364928,143.3352035522461,161.26843410312893,125.40197300136327,-0.0355082741550705,0.9496043781618332,7.875108999850776,8.966615275441406,150.68002319335938,153.0876922607422,143.0270538330078,149.1513671875,140.37098693847656,-1.9011743832555816,False,False,False,False,MSFT,0.0207088734810863,0.08559632007440321,0.01609892482157793,0.11862009431136844,0.09384426822761194
