Date,close,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,daily_return,cumulative_return,volatility_10,volatility_20,lag_1,lag_2,lag_3,lag_4,lag_5,zscore_return,is_anomaly_return,is_anomaly_rsi,is_anomaly_volatility,is_anomaly,ticker,momentum_3,momentum_7,momentum_14
2020-01-16,76.22103881835938,74.34936981201172,74.77004487866941,,73.97240796038675,,73.24645594935728,,72.94961529487217,,72.78940025865069,,0.830123549200593,0.4601566092123728,0.3699669399882201,,,,0.0125263914068607,1.049575256086557,1.7394240518166142,,75.278076171875,75.60208129882812,76.63693237304688,75.03385162353516,74.86460876464844,0.5689732313439607,False,False,False,False,AAPL,-0.005426803263249735,0.05646942973489821,
2020-01-17,77.06490325927734,74.86437911987305,75.18729185696176,,74.26693132218585,,73.39619898111886,,73.03110614565247,,72.83194257706488,,0.9692547664062658,0.5619762406511515,0.4072785257551143,,,,0.0110712797148955,1.0611953973285244,1.7004920765320914,,76.22103881835938,75.278076171875,75.60208129882812,76.63693237304688,75.03385162353516,0.4959980453197621,False,False,False,False,AAPL,0.01934896414646592,0.0512552242468749,
2020-01-21,76.5426254272461,75.26985702514648,75.433716142468,,74.48366409409635,,73.519588253516,,73.10064118093155,,72.86886479447962,,1.0255518785688338,0.654691368234688,0.3708605103341458,,,,-0.006777116559455,1.054003552428472,1.5473827072017456,,77.06490325927734,76.22103881835938,75.278076171875,75.60208129882812,76.63693237304688,-0.399115398923993,False,False,False,False,AAPL,0.016798373705564362,0.022414017655162377,
2020-01-22,76.81584167480469,75.73674697875977,75.68501169380194,,74.70577624464,,73.64885309356654,,73.1742095075429,,72.9081381962739,70.8682784496703,1.0797671300277187,0.7397065205932942,0.3400606094344245,,,,0.0035694653277642,1.0577657815642056,1.1550443976020477,,76.5426254272461,77.06490325927734,76.22103881835938,75.278076171875,75.60208129882812,0.1197751729156828,False,False,False,False,AAPL,0.007803657174796141,0.02374914805400441,
2020-01-23,77.18578338623047,76.12457427978515,75.95787927424348,,74.94196740098195,,73.78755624229846,,73.25364661405156,,72.95070183000482,71.90243588166734,1.1394494478368529,0.819655106042006,0.3197943417948469,,,,0.0048159559715807,1.0628599349964636,0.862912634148268,,76.81584167480469,76.5426254272461,77.06490325927734,76.22103881835938,75.278076171875,0.182287822021735,False,False,False,False,AAPL,0.0015685496489423745,0.0071617038441980085,0.06285993499646314
2020-01-24,76.96333312988281,76.33444671630859,76.1406890661779,,75.13447842278204,,73.91209651239981,,73.32710575297891,,72.9906285096056,75.40137332940252,1.1554786000545931,0.8868198048445235,0.2686587952100696,,,,-0.0028820107355073,1.0597967612534631,0.7729526966060324,,77.18578338623047,76.81584167480469,76.5426254272461,77.06490325927734,76.22103881835938,-0.2037722691449786,False,False,False,False,AAPL,0.005496384534609433,0.01800548090302101,0.07020143606770102
2020-01-27,74.70022583007812,76.30108413696288,75.8787866596143,,75.09312103300071,,73.94300354446563,,73.35429624955513,,73.00763942821727,59.5135064555011,0.9743364292999956,0.904323129735618,0.0700132995643776,,,,-0.0294050063552403,1.028633430753542,0.8396495653514828,,76.96333312988281,77.18578338623047,76.81584167480469,76.5426254272461,77.06490325927734,-1.5339248271626968,False,False,False,False,AAPL,-0.027541400297127483,-0.007676210275054385,0.0305206950712269
2020-01-28,76.81343841552734,76.31873474121093,76.04872334250759,,75.25696078371753,,74.0555696178406,,73.42279411422786,,73.04550807485718,67.41245618040605,0.989887739037485,0.9214360515959914,0.0684516874414935,,,,0.0282892395835077,1.0577326883197342,0.8492938219573148,,74.70022583007812,76.96333312988281,77.18578338623047,76.81584167480469,76.5426254272461,1.359494525560535,False,False,False,False,AAPL,-0.004824009738165658,0.007772127044603838,0.06468044436153808
2020-01-29,78.42131805419922,76.60065841674805,76.48010419917878,,75.55832814281102,,74.22677543887427,,73.5217747863065,,73.0989987214178,68.46514477577978,1.1190549444633433,0.9609598301694618,0.1580951142938814,,,,0.0209322700797995,1.0798734346238754,1.0330190278675524,,76.81343841552734,74.70022583007812,76.96333312988281,77.18578338623047,76.81584167480469,0.9905357569162035,False,False,False,False,AAPL,0.01894389009706643,0.017600940733790926,0.0697583051449322
2020-01-30,78.30767822265625,76.90361862182617,76.81239038526559,75.446484375,75.82017100755819,,74.38681084215985,,73.61654515138272,,73.15082637814655,63.8791670716,1.1984362733267488,1.0084551188009192,0.1899811545258296,75.446484375,79.49187653464408,71.40109221535592,-0.0014490936184524,1.0783085969210255,1.046210026297428,2.0226960798220412,78.42131805419922,76.81343841552734,74.70022583007812,76.96333312988281,77.18578338623047,-0.1319101614100658,False,False,False,False,AAPL,0.04829238938024183,0.02305973678793971,0.045990615790590494
2020-01-31,74.83561706542969,76.7650764465332,76.45297705438632,75.55722312927246,75.72640396545071,,74.40441108620965,,73.64068518928464,,73.16759046458718,49.368943050650195,0.9699986891153144,1.0007638328637982,-0.0307651437484837,75.55722312927246,79.39274496124033,71.72170129730459,-0.0443387064465667,1.0304977885833349,1.223373054665567,1.917760915983935,78.30767822265625,78.42131805419922,76.81343841552734,74.70022583007812,76.96333312988281,-2.282863584380922,False,False,False,False,AAPL,-0.025748376728021216,-0.02577885714978123,-0.002641934990890049
2020-02-03,74.63008117675781,76.52159423828125,76.12154144027204,75.69298667907715,75.62199227128949,,74.41326089368212,,73.66027718903658,,73.18214261097694,42.98745407915714,0.763573232427504,0.9533257127765394,-0.1897524803490354,75.69298667907715,79.1601899193498,72.2257834388045,-0.0027464982147761,1.02766752824666,1.388254199621734,1.733601620136324,74.83561706542969,78.30767822265625,78.42131805419922,76.81343841552734,74.70022583007812,-0.196976191934156,False,False,False,False,AAPL,-0.048344467697178595,-0.033111048399731335,-0.02618647607814306
2020-02-04,77.09391021728516,76.57672271728515,76.29833576336533,75.92328987121581,75.76217493281288,,74.51838439656852,,73.72826992226922,,73.22106567173623,54.73958083370783,0.789686963526961,0.9205979629266238,-0.1309109993996627,75.92328987121581,79.09324713977114,72.75333260266049,0.0330138866483593,1.061594827536395,1.4000777471208714,1.5849786342776586,74.63008117675781,74.83561706542969,78.30767822265625,78.42131805419922,76.81343841552734,1.596439909451021,False,False,False,False,AAPL,-0.015499987139446558,0.0016966142459291511,0.019732643504354996
2020-02-05,77.72256469726562,76.66739501953126,76.55728647861993,76.2020709991455,75.94887871990362,,74.64403852600762,,73.80736486830875,,73.26585670681612,57.61872604316274,0.8512962331500091,0.9067376169713008,-0.0554413838212917,76.2020709991455,78.9224888272698,73.48165317102121,0.0081543986834839,1.0702514950004511,1.4458953621715085,1.3602089140621512,77.09391021728516,74.63008117675781,74.83561706542969,78.30767822265625,78.42131805419922,0.3497137861435941,False,False,False,False,AAPL,0.038577187508347155,0.04045956800803352,0.032472781581311505
2020-02-06,78.63167572021484,76.81198425292969,76.93444815890992,76.46827926635743,76.20438319612373,,74.80041645519222,,73.90289577626729,,73.31924794078029,57.529108045882786,0.9623858994073372,0.9178672734585082,0.0445186259488291,76.46827926635743,79.03365021836997,73.90290831434488,0.0116968737005818,1.0827700915653302,1.5704257134556106,1.282685476006274,77.72256469726562,77.09391021728516,74.63008117675781,74.83561706542969,78.30767822265625,0.5273721575155208,False,False,False,False,AAPL,0.053619056556825084,0.023670822999116714,0.031626922687320036
2020-02-07,77.56285095214844,76.87193603515625,77.048703212226,76.60319137573242,76.3337610776499,,74.90874721977875,,73.97537013618572,,73.36147284636604,51.533681206172226,0.9531922273767748,0.9249322642421616,0.0282599631346132,76.60319137573242,79.09624113050668,74.11014162095816,-0.0135928016066892,1.0680522125250258,1.588188501576641,1.2465248773871298,78.63167572021484,77.72256469726562,77.09391021728516,74.63008117675781,74.83561706542969,-0.7409282555938028,False,False,False,False,AAPL,0.00608272084710193,-0.010946858881630495,0.00646140683776375
2020-02-10,77.93123626708984,77.19503707885742,77.20916376765578,76.74806060791016,76.48590157188227,,75.02727620202624,,74.0537041189759,,73.40694312915932,54.31786025740908,0.9645134812242162,0.9328485076385724,0.0316649735856436,76.74806060791016,79.19341259918941,74.30270861663091,0.004749507147032,1.0731249341418168,1.4166836615054468,1.2226759956396258,77.56285095214844,78.63167572021484,77.72256469726562,77.09391021728516,74.63008117675781,0.1789553525217573,False,False,False,False,AAPL,0.0026848260944167812,-0.004807216407260229,0.018141667235645365
2020-02-11,77.46107482910156,77.25980072021484,77.25496577882774,76.7892677307129,76.57877521542696,,75.12271928544097,,74.12117680630512,,73.44728274806421,51.98206457951319,0.9248860470916752,0.9312560155291932,-0.0063699684375178,76.7892677307129,79.2544302414912,74.32410521993458,-0.0060330293796048,1.0666507398861529,1.412096495887083,1.2325812553891555,77.93123626708984,77.56285095214844,78.63167572021484,77.72256469726562,77.09391021728516,-0.3617987443553984,False,False,False,False,AAPL,-0.014887141605356091,0.03508299746331223,0.008399740733538108
2020-02-12,79.30059051513672,77.3477279663086,77.62689754906573,76.97419319152831,76.83799572016122,,75.28655737288001,,74.22373945400474,,73.50552461639329,55.958422253672744,1.0300408922032602,0.9510129908640066,0.0790279013392536,76.97419319152831,79.61314260186316,74.33524378119347,0.0237476137543093,1.0919811496677172,1.5160085417204372,1.3194747051674238,77.46107482910156,77.93123626708984,77.56285095214844,78.63167572021484,77.72256469726562,1.1317278245106346,False,False,False,False,AAPL,0.02240427655322219,0.06258212861000412,0.02739892032090885
2020-02-13,78.73588562011719,77.39054870605469,77.82853174380236,77.14708366394044,77.01874713920465,,75.42182514728147,,74.31308888303667,,73.55756800946517,54.89963355873183,1.055641125184252,0.9719386177280556,0.0837025074561962,77.14708366394044,79.77118978396759,74.52297754391329,-0.0071210679687403,1.0842050776803502,1.551761655050491,1.3120530600135747,79.30059051513672,77.46107482910156,77.93123626708984,77.56285095214844,78.63167572021484,-0.4163648775822146,False,False,False,False,AAPL,0.010325119830893126,0.02129838009518803,0.023031129476201784
2020-02-14,78.75526428222656,77.78251342773437,77.99702856897039,77.27379493713379,77.18412972425436,,75.55254825061265,,74.40105275232756,,73.60928638033842,62.79604125919313,1.065214065663156,0.9905937073150758,0.0746203583480801,77.27379493713379,79.95376949802825,74.59382037623932,0.000246122361573,1.0844719247944985,1.3110677409369695,1.3399872804472337,78.73588562011719,79.30059051513672,77.46107482910156,77.93123626708984,77.56285095214844,-0.0468935251087786,False,False,False,False,AAPL,0.01670761031886414,0.013286998299443242,0.05428415251879559
2020-02-18,77.31324005126953,78.05082931518555,77.87270338393387,77.2862117767334,77.19642594587485,,75.6215949878933,,74.45871982755413,,73.6461416407457,51.64693330008125,0.945541769088365,0.9815833196697336,-0.0360415505813687,77.2862117767334,79.96441183801909,74.6080117154477,-0.0183101948053835,1.064615032590542,0.7477775844463949,1.339100030642846,78.75526428222656,78.73588562011719,79.30059051513672,77.46107482910156,77.93123626708984,-0.9775098514430312,False,False,False,False,AAPL,-0.025060979381835047,-0.016767233520960878,0.006506695261296214
2020-02-19,78.43295288085938,78.18473358154297,77.9745669288294,77.38072814941407,77.31419041587337,,75.73184431702923,,74.537417511778,,73.6937716033339,50.03961320883617,0.930327839157016,0.9713322235671902,-0.0410043844101741,77.38072814941407,80.08176173543802,74.67969456339011,0.0144828082337167,1.0800336479502828,0.6735942214249585,1.3505167930119784,77.31324005126953,78.75526428222656,78.73588562011719,79.30059051513672,77.46107482910156,0.6670893296950562,False,False,False,False,AAPL,-0.003847454523079774,0.0112180240673172,0.00014836305929111226
2020-02-20,77.62830352783203,78.17530746459961,77.91160994682987,77.42135124206543,77.34410595034562,,75.80621526647248,,74.59862317546224,,73.73292117472194,47.79087393044181,0.8436175144489937,0.9457892817435508,-0.1021717672945572,77.42135124206543,80.11102775094979,74.73167473318107,-0.0102590725386766,1.0689535044117493,0.6813946797648158,1.3448382544421815,78.43295288085938,77.31324005126953,78.75526428222656,78.73588562011719,79.30059051513672,-0.5737386850365501,False,False,False,False,AAPL,-0.014309656181915265,-0.0038871799520745487,-0.008675709844091162
2020-02-21,75.87116241455078,77.89925613403321,77.54061948641548,77.35562019348144,77.20382561360326,,75.80876221345595,,74.62382197227586,,73.75419720695905,53.78997764507664,0.6258973989949226,0.8818109051938253,-0.2559135061989027,77.35562019348144,80.13238053425346,74.57885985270943,-0.0226353151289885,1.0447574049811528,0.9728227794734892,1.388380170386004,77.62830352783203,78.43295288085938,77.31324005126953,78.75526428222656,78.73588562011719,-1.194418602802072,False,False,False,False,AAPL,-0.018652402043459193,-0.02052530794413221,0.013837600192642352
2020-02-24,72.26726531982422,77.36969757080078,76.58182781976252,77.12081680297851,76.73367701419573,,75.66987998233314,,74.5771574841085,,73.73940186479851,43.07497874635469,0.1606958605385386,0.737587896262768,-0.5768920357242293,77.12081680297851,80.71201082781413,73.5296227781429,-0.0475002224828888,0.9951311958039024,2.0363171224424477,1.7955970124178076,75.87116241455078,77.62830352783203,78.43295288085938,77.31324005126953,78.75526428222656,-2.441416513439928,False,False,False,False,AAPL,-0.07861093245336448,-0.08869196496046261,-0.03166036830828811
2020-02-25,69.81941223144531,76.55851516723632,75.35229771279576,76.87677612304688,76.07517560631474,,75.4404498744552,,74.48294470682804,,73.70039699282485,28.65966903208738,-0.4008799029721928,0.5098943364157759,-0.9107742393879686,76.87677612304688,81.6344698363133,72.11908240978046,-0.0338722252398198,0.9614238877964614,3.116811064179061,2.3788468566332126,72.26726531982422,75.87116241455078,77.62830352783203,78.43295288085938,77.31324005126953,-1.7579599516916746,False,False,False,False,AAPL,-0.10059335244376433,-0.11324535589390383,-0.09435891843255906
2020-02-26,70.927001953125,75.90510787963868,74.5476984837647,76.58245429992675,75.58487335363,,75.26345191675597,,74.41252999883392,,73.67280102228058,30.609534789756736,-0.7479377466945039,0.2583279197937199,-1.0062656664882237,76.58245429992675,82.03430341695584,71.13060518289767,0.0158636357179307,0.9766755661229812,3.559970617711586,2.7259245585145417,69.81941223144531,72.26726531982422,75.87116241455078,77.62830352783203,78.43295288085938,0.7363390945648238,False,False,False,False,AAPL,-0.0651652130279946,-0.099399861081645,-0.0874335885673585
2020-02-27,66.29064178466797,74.6041130065918,73.0464154475653,75.97592048645019,74.69970844230029,,74.91157700961527,,74.25170052924648,,73.59934670150832,20.962544151342797,-1.3811777488416652,-0.069573213933357,-1.311604534908308,75.97592048645019,83.03007117023307,68.92176980266731,-0.0653680550535769,0.9128321839471708,4.447762190849572,3.527075341891436,70.927001953125,69.81941223144531,72.26726531982422,75.87116241455078,77.62830352783203,-3.3375047057725635,True,False,False,True,AAPL,-0.08270167009511498,-0.14257064196626645,-0.15694736024014566
2020-02-28,66.25184631347656,73.35570907592773,71.81103924136734,75.37312889099121,73.89515014431709,,74.57197972741376,,74.09328757447875,,73.526237244911,22.03039054476139,-1.8646608337090953,-0.4285907378885047,-1.4360700958205903,75.37312889099121,83.55807423833419,67.18818354364824,-0.00058523300042,0.9122979644292794,4.889296550166477,4.092472673671489,66.29064178466797,70.927001953125,69.81941223144531,72.26726531982422,75.87116241455078,-0.0885867590568365,False,False,False,False,AAPL,-0.051097048857165595,-0.1553059794380821,-0.14583018158589967
2020-03-02,72.41996002197266,72.72217864990235,71.9217521105683,75.25234603881836,73.75465584695095,,74.48758679778862,,74.06015237541922,,73.51522951134943,39.40949661044779,-1.7301651675148264,-0.6889056238137691,-1.0412595437010572,75.25234603881836,83.54132206051128,66.96337001712544,0.0931010085260282,0.997233824993888,4.507448263810302,4.1444880108464615,66.25184631347656,66.29064178466797,70.927001953125,69.81941223144531,72.26726531982422,4.609864185328804,True,False,False,True,AAPL,0.021049220011221337,-0.06709335730867838,-0.07071973330730519
2020-03-03,70.11994934082031,72.00284957885742,71.59415160697776,75.02683944702149,73.40849332255756,,74.31630689751536,,73.98212855295192,,73.48144562905561,36.820121622147305,-1.7885507236367175,-0.9088346437783588,-0.8797160798583588,75.02683944702149,83.62666875275885,66.42701014128413,-0.0317593475673627,0.9655623293399764,4.260584442430893,4.299914652868677,72.41996002197266,66.25184631347656,66.29064178466797,70.927001953125,69.81941223144531,-1.6519971984231,False,False,False,False,AAPL,0.05776543193820771,-0.07580235877113017,-0.09477179995859342
2020-03-04,73.3724365234375,71.49679794311524,71.91747613724316,74.8407657623291,73.40505934168898,,74.27929237304173,,73.97005544345659,,73.48036096133802,39.87080770992638,-1.554454381544673,-1.0379585913316216,-0.5164957902130514,74.8407657623291,83.41327818111614,66.26825334354206,0.046384619686594,1.0103495707701131,3.671842944228601,4.2862562093935175,70.11994934082031,72.41996002197266,66.25184631347656,66.29064178466797,70.927001953125,2.266994435356375,False,False,False,False,AAPL,0.1074776116618581,0.015292832774593812,-0.07475548357445916
2020-03-05,70.9924545288086,70.8332130432129,71.74929039025506,74.50426025390625,73.17528745474799,,74.1503967713071,,73.91109304910712,,73.45560567345215,37.54193921376325,-1.543187100200285,-1.1390042931053543,-0.4041828070949307,74.50426025390625,83.12867930269637,65.87984120511614,-0.0324370036950955,0.9775768580097048,2.973913019240813,4.312209524395059,73.3724365234375,70.11994934082031,72.41996002197266,66.25184631347656,66.29064178466797,-1.685982274795448,False,False,False,False,AAPL,-0.01971149242185366,0.016801090984191358,-0.098346910437623
2020-03-06,70.04965209960938,70.25106201171874,71.4402652465013,74.07515907287598,72.87760789711574,,73.98958325476994,,73.83462887188935,,73.42171558814029,36.39808415325821,-1.5919825909326732,-1.229599952670818,-0.3623826382618551,74.07515907287598,82.688897029969,65.46142111578295,-0.0132803188093268,0.964594325674716,2.390756817959318,4.306868978546513,70.9924545288086,73.3724365234375,70.11994934082031,72.41996002197266,66.25184631347656,-0.7252569566874724,False,False,False,False,AAPL,-0.0010025284084170805,-0.012369758052024449,-0.11054006690168472
2020-03-09,64.50927734375,69.47526321411132,70.18008562781924,73.42248039245605,72.08062403489043,,73.617806552377,,73.64996844558956,,73.33303461058416,32.2658664416298,-2.054037641507435,-1.3944874904381417,-0.6595501510692934,73.42248039245605,82.86210122541159,63.98285955950051,-0.0790921095222723,0.8883025256238889,2.873747864792322,4.719810416477769,70.04965209960938,70.9924545288086,73.3724365234375,70.11994934082031,72.41996002197266,-4.02577862549255,True,False,False,True,AAPL,-0.12079684960245696,-0.02687203492016832,-0.1656115136169265
2020-03-10,69.15534973144531,69.40885696411132,69.9937700102967,72.98368606567382,71.80202648218138,,73.4428082456738,,73.56096609481443,,73.29146560681164,38.29357882244397,-2.022011890756886,-1.5199923705018905,-0.5020195202549955,72.98368606567382,82.35648334850659,63.61088878284105,0.0720217708057373,0.9522796465305302,2.8725839955508676,4.6863986414163845,64.50927734375,70.04965209960938,70.9924545288086,73.3724365234375,70.11994934082031,3.55272107914634,True,False,False,True,AAPL,-0.025877465563861946,0.04382524532570109,-0.1182870567618034
2020-03-11,66.75354766845703,68.99151153564453,69.40463867541676,72.4483097076416,71.32121897611239,,73.18048430146922,,73.42616572993607,,73.22641169697727,36.80993437614399,-2.1654743658117184,-1.649088769563856,-0.5163855962478623,72.4483097076416,81.96637419149131,62.93024522379188,-0.0347305316554008,0.9192064681219076,2.9301077053536373,4.759032241924859,69.15534973144531,64.50927734375,70.04965209960938,70.9924545288086,73.3724365234375,-1.8010048056974846,False,False,False,False,AAPL,-0.04705383013844722,-0.07824379289627337,-0.14008751145097587
2020-03-12,60.161319732666016,68.37857933044434,67.72403523128025,71.49134616851806,70.2583714291175,,72.66992882818282,,73.16349551216835,,73.0964107819095,32.94572394643829,-2.779071703073768,-1.8750853562658385,-0.9039863468079296,71.49134616851806,81.9141971351008,61.06849520193533,-0.0987547204012654,0.828430490371494,4.002645118039494,5.211425483291369,66.75354766845703,69.15534973144531,64.50927734375,70.04965209960938,70.9924545288086,-5.01187659621125,True,False,False,True,AAPL,-0.0674005009839912,-0.14202277243170913,-0.2070594700533004
2020-03-13,67.36913299560547,68.49030799865723,67.65950755206666,70.92300853729247,69.98320586402112,74.02590690612793,72.46205448180724,,73.04875566035523,,73.03942294323981,45.06855923070483,-2.653157770231786,-2.0306998390590283,-0.6224579311727578,70.92300853729247,80.91320680839686,60.932810266188085,0.119808097544539,0.9276831713707924,3.9519568583613096,4.995099135552193,60.161319732666016,66.75354766845703,69.15534973144531,64.50927734375,70.04965209960938,5.9492491961512215,True,False,False,True,AAPL,-0.025829046382909726,-0.08181960164174706,-0.06777802235274433
2020-03-16,58.70230865478515,67.11854286193848,66.03092593437911,69.92036075592041,68.90883470123674,73.74753623962403,71.92245660623774,,72.76466760083899,,72.89676508962336,40.05292261499401,-3.215642439549441,-2.267688359157111,-0.9479540803923304,69.92036075592041,80.60201759764135,59.23870391419948,-0.1286468142819302,0.8083396867109819,4.738811821558293,5.340828420860465,67.36913299560547,60.161319732666016,66.75354766845703,69.15534973144531,64.50927734375,-6.510992522252802,True,False,False,True,AAPL,-0.12061140261278314,-0.1731190442082282,-0.15922654203687547
2020-03-17,61.28345489501953,66.23489341735839,65.16774938176827,69.11887149810791,68.18260805302558,73.53490913391113,71.50524085285664,,72.5373168541891,,72.78120976430392,41.59307944945269,-3.413786654870222,-2.496908018299733,-0.9168786365704888,69.11887149810791,79.87020722092107,58.36753577529474,0.0439700975887253,0.8438824616205035,4.936693502542504,5.375667861406583,58.70230865478515,67.36913299560547,60.161319732666016,66.75354766845703,69.15534973144531,2.145903937476083,False,False,False,False,AAPL,0.01865210350005375,-0.12514262300866907,-0.13596439709208064
2020-03-18,59.78322982788086,64.87597274780273,64.18874582651601,68.18638534545899,67.38266726967846,73.28081680297852,71.04555414599486,,72.28476067545033,,72.65187663060817,43.998920432634655,-3.649800371319273,-2.7274864889036414,-0.9223138824156316,68.18638534545899,78.77008461973779,57.60268607118019,-0.0244800993956461,0.823224135081791,4.61340164040961,5.291849637139402,61.28345489501953,58.70230865478515,67.36913299560547,60.161319732666016,66.75354766845703,-1.28693622586648,False,False,False,False,AAPL,-0.11260206017820418,-0.07326151695492567,-0.09816486583317674
2020-03-19,59.32516860961914,63.70924415588379,63.304459059807485,67.27122859954834,66.61528644491091,73.02438133239747,70.58593118378404,,72.02813508998833,,72.51927257069784,43.66129351730492,-3.829658732144168,-2.947920937551747,-0.881737794592421,67.27122859954834,77.57902722863896,56.96342997045771,-0.0076620353162668,0.8169165626855911,4.363214836596927,5.153899314545315,59.78322982788086,61.28345489501953,58.70230865478515,67.36913299560547,60.161319732666016,-0.4434948862521663,False,False,False,False,AAPL,0.010610484819206789,-0.14214635830778444,-0.1045507120070771
2020-03-20,55.55888366699219,62.26016731262207,61.89617262475016,66.25561466217042,65.56229570415674,72.66940879821777,69.99663520273339,,71.70201129943395,,72.35051248210375,33.86070966826024,-4.227374950639401,-3.203811740169278,-1.023563210470123,66.25561466217042,76.98954133413483,55.521687990206,-0.0634854486029438,0.7650542482323215,4.429298409730257,5.366963335982209,59.32516860961914,59.78322982788086,61.28345489501953,58.70230865478515,67.36913299560547,-3.2430902654901397,True,False,False,True,AAPL,-0.09341136588715038,-0.16770140902570552,-0.23282360760575838
2020-03-23,54.37859344482422,61.24709892272949,60.5293400465818,65.36118106842041,64.49718120326793,72.2596884918213,69.38416297693303,,71.35897332211495,,72.1716874170562,34.6024390112849,-4.584954969170269,-3.480040385969476,-1.104914583200793,65.36118106842041,76.93433579313907,53.788026343701745,-0.0212439513587489,0.7488014729960698,4.981809072319346,5.786577362359331,55.55888366699219,59.32516860961914,59.78322982788086,61.28345489501953,58.70230865478515,-1.1246404335239195,False,False,False,False,AAPL,-0.09040388748846262,-0.0961203363479729,-0.22449183212447454
