Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-01-03,-0.009722165899498592,-0.012139034655920922,-0.005231150093535364,-0.012451620319849477,0.02963325829792085
2020-01-06,0.007968583124770445,0.01488557393050649,0.0266539765490319,0.0025847833575569634,0.01925463704513497
2020-01-07,-0.004703230531866276,0.0020916204156393725,-0.0019315354588120837,-0.009117874699889006,0.03880052465815398
2020-01-08,0.016086281067839048,-0.007808640261289357,0.007117652430812305,0.015928639467541972,0.04920482578812169
2020-01-09,0.02124115970735274,0.0047991747864684076,0.010497960772811288,0.01249254002776512,-0.021945011900097344
2020-01-10,0.0022602436301923934,-0.009410596802031268,0.006458641048362468,-0.004626851367920182,-0.006627297633174267
2020-01-13,0.021364459689117377,0.004322578245699482,0.007746984208186092,0.01202443060807834,0.09768895885093332
2020-01-14,-0.013503098172475414,-0.011558211718052602,-0.006555353455255042,-0.007043235690644467,0.024882822120200876
2020-01-15,-0.004285765031612709,-0.003969126548924895,0.006018387283977189,0.006476249176467608,-0.03610201351305786
2020-01-16,0.012526696724901143,0.00854991102959346,0.007615481819551295,0.01832352009433902,-0.009662477636014799
2020-01-17,0.011071077307259314,-0.00703966144232826,0.02024602293649913,0.005596671506520767,-0.005822894156913949
2020-01-21,-0.006777017559855936,0.014629525206926841,0.001845068733862032,-0.0035906167847007397,0.07189030619278935
2020-01-22,0.0035694649719772986,-0.0023995494624704516,0.0010929004705491074,-0.004804965454782817,0.04086264444061727
2020-01-23,0.004816054813834958,-0.0015259112256781338,0.0005526729678342335,0.006155892976086985,0.004635122144013071
2020-01-24,-0.0028822078548392804,-0.012172426638861644,-0.012473864767708731,-0.010076660617436395,-0.012897603180825445
2020-01-27,-0.029405105485491356,-0.01788746376771211,-0.02348997534553321,-0.016723712291328408,-0.012039272835579595
2020-01-28,0.02828914033928953,0.01362436592451366,0.013110147318490029,0.019596119183672656,0.015913383222044608
2020-01-29,0.02093257220908562,0.0025630978623367717,0.004274283921618993,0.015592705040674115,0.024854513769903885
2020-01-30,-0.0014491907647166125,0.006824489189870775,-0.0016817868556447957,0.028207543708422156,0.10296225866535558
2020-01-31,-0.04433890130343654,0.07379135586484753,-0.014763698278111526,-0.014758506270217131,0.015230690473505337
2020-02-03,-0.002745989031132323,-0.0022501685803328897,0.034771585119528936,0.024378757630973524,0.19894859376394902
2020-02-04,0.0330136720644838,0.022687342140775613,-0.025084344737689834,0.03291666865644016,0.13725640223576474
2020-02-05,0.008154002027144669,-0.004781236737139594,0.0004427441823267042,-0.001221788918760347,-0.1717583947927872
2020-02-06,0.011696975307072588,0.0050787328892443195,0.020690879943679574,0.0207341303399593,0.01940931694254422
2020-02-07,-0.013592610190416465,0.014169136390608683,0.0021274781235187668,0.0014158486619553212,-0.001188323805631053
2020-02-10,0.004749507147032039,0.026273579599096486,0.019978290460863413,0.026156994392335875,0.031026496329857656
2020-02-11,-0.0060332251777186485,0.007915025985726132,0.0009278351563142273,-0.022575506358070596,0.004019260937028868
2020-02-12,0.023747716925559548,0.004277469597884664,0.005675361753800345,0.0014639841746271198,-0.009155657933695438
2020-02-13,-0.007120972445292417,-0.00468981707537619,-0.0034504314831352856,-0.0054140510082224536,0.047843652551780025
2020-02-14,0.00024650995584329927,-0.006977166077050345,0.00352832920725743,0.008927251400325797,-0.004937755668348531
2020-02-18,-0.01831076895832784,0.009742990607446878,0.00046760535682710547,0.010142710928764176,0.0729597130158357
2020-02-19,0.014482613728844074,0.006749650094826309,0.0035736120594676013,0.0029992084792451745,0.06875580895325561
2020-02-20,-0.010258784711819402,-0.007888626914309249,-0.005167689758036498,-0.015271074882383773,-0.019631105097986157
2020-02-21,-0.022635022510303804,-0.026533823330561868,-0.022103019473562968,-0.03161272483077804,0.0017678087791648256
2020-02-24,-0.04750051460156168,-0.04135555023463999,-0.04287267654794058,-0.043115577907422376,-0.07459490327646512
2020-02-25,-0.03387212324383715,-0.018190498951138112,-0.023622064248922214,-0.01650179790561468,-0.040633739641448896
2020-02-26,0.01586352644467448,0.003472315416060967,0.0029935338430346903,0.012494803373922947,-0.026390470576789893
2020-02-27,-0.06536806208501378,-0.048136265467272676,-0.054312474804900646,-0.07045900638057889,-0.1281458395846271
2020-02-28,-0.0005850028876102087,-0.0002918467224900523,0.01847982172997109,0.024212685378561805,-0.016215047800994142
2020-03-02,0.09310065233240472,0.03726611425327642,0.035146403374780144,0.06653955306708559,0.11322034293215233
2020-03-03,-0.031759143560304626,-0.023009811402324054,-0.03505679397701167,-0.04791944837316042,0.0025416095259802596
2020-03-04,0.04638461968659402,0.03501322901563819,0.03280212287054218,0.03671500360944657,0.0053520173720666975
2020-03-05,-0.03243710767684804,-0.026216794314283476,-0.048378654036106195,-0.02509537463456113,-0.033302230445070524
2020-03-06,-0.013280212768838506,-0.011922924014239333,-0.014466591871435175,-0.028267262500974888,-0.029066704869448956
2020-03-09,-0.07909189169408037,-0.05285383245165354,-0.061702169450677524,-0.0677726707997176,-0.13572525720249962
2020-03-10,0.07202128069738478,0.05065506668458686,0.048840658425357564,0.0683843942323985,0.061398023823663106
2020-03-11,-0.03472998770565228,-0.03750889642974897,-0.05040115712157589,-0.04530208086355236,-0.017200452670558586
2020-03-12,-0.09875508656242327,-0.07922082514747941,-0.08204640317528733,-0.09483820311224112,-0.11617242301113506
2020-03-13,0.11980829536473703,0.06464833687376514,0.0924115502472278,0.14216861602973996,-0.0248505535904755
2020-03-16,-0.1286467997129852,-0.053697516604298,-0.11634146572432358,-0.14739005986268205,-0.18577806455584012
2020-03-17,0.04397002689028007,0.07026613247879654,0.04199432068355269,0.08233629576829937,-0.03341046380880208
2020-03-18,-0.024479911131533583,0.012257741060410998,-0.02403258546884013,-0.04209594855383947,-0.1603440409986845
2020-03-19,-0.007662033360645637,0.027830613766863133,0.018768415344440736,0.016452992376613462,0.1838768421567878
2020-03-20,-0.06348562517855716,-0.018522798541689034,-0.03909437267050764,-0.03755847581164462,-0.0002571736151377735
2020-03-23,-0.02124436186272738,0.030735291504301987,-0.013180911055994948,-0.00997484573785079,0.015811747064244486
2020-03-24,0.10032552048166621,0.019586561347294085,0.07198353568298921,0.09089574445394999,0.16281749323562988
2020-03-25,-0.005508774249594839,-0.027967604900146936,-0.02512368399201348,-0.009572615599079515,0.06782176450892674
2020-03-26,0.0526227961940291,0.03693312450375408,0.05564537336307307,0.06255113810721258,-0.020565621439638027
2020-03-27,-0.041401975431440086,-0.028325389436650084,-0.045282568378925414,-0.04106086037920231,-0.026128393930185068
2020-03-30,0.028537975612013877,0.03360354691971379,0.03246985446612216,0.07034058639416862,-0.02377714859552571
2020-03-31,-0.002040709047715805,-0.007245622950859176,0.013643698837383145,-0.015727187171139634,0.04355446239344318
2020-04-01,-0.05261716678394035,-0.02155179126735396,-0.05150822602466654,-0.03550847309160632,-0.08099239055277141
2020-04-02,0.016686807095633416,0.005834205106051371,0.013546979802750325,0.020708875655401027,-0.05625466454987249
2020-04-03,-0.014371513379049405,-0.0063788821910731874,-0.021781054225753826,-0.00921025020675692,0.05619734693587186
2020-04-06,0.08723739670096387,0.04772922477644714,0.08281328957606471,0.07436756269867328,0.0754775752334993
2020-04-07,-0.011582219963172657,0.007013456003121421,-0.00053257254503003,-0.010770044872932205,0.05658223700690801
2020-04-08,0.02559459256951535,0.015609461784076739,0.020667046667129485,0.010031083689561626,0.006214994497730331
2020-04-09,0.007216004762792716,-0.00011748445832981957,-0.00035623751954017013,6.083426897851574e-05,0.04402015748241661
2020-04-13,0.019627577255254325,0.0617350661426328,0.00318256534640482,0.0022402863543398155,0.13603839302984921
2020-04-14,0.05050316418801826,0.052769449861283624,0.04529058248228779,0.04948336741333237,0.09054457315006381
